galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.point_0.centre.centre_0,galaxies.source.point_0.centre.centre_1,       log_likelihood,          log_prior,          log_posterior,                weight
             -0.008798992313764336,             -0.012215172711566588,                 1.210682809854159,      2.0182226275434547,                     0.11664942821271342,                     0.14776246629518375,       0.031218923725760683,        0.02682236345894226,                     0.0470026517555435,                    0.06662483036866149,   -9.834566681044606,  1.206706301383268,     -8.627860379661339, 2.640725887116927e-09
            -0.0015275929643676234,             0.0069228346196164026,                1.2207247643288315,       2.058057250212975,                     0.11021559786775528,                     0.14332607288075772,        0.02757539520939939,       0.022422086535139694,                   0.051043265516999316,                    0.07920102482081205,   -11.73189475017264,  1.166032719723451,    -10.565862030449189,3.9602646762576967e-10
             -0.004327191180719091,              0.009172770550578366,                1.2260747913128593,       2.137649593147198,                     0.11199311336238972,                     0.10870685704519087,       0.011543813400620275,       0.026505276257767114,                    0.03861782480904929,                     0.0720227244008039,   -11.35246856815645, 0.9866441047003077,    -10.365824463456143, 5.787711959930839e-10
             -0.013211846028238706,              -0.01809868090688921,                1.1993759024850688,      1.9316905038275882,                      0.1552659625872531,                     0.14491631826587908,        0.03783022039008067,        0.06199406010458121,                    0.03793141235290031,                    0.05449943190263702,  -12.028387157712269, 1.2791727615108395,     -10.74921439620143, 2.944145001651399e-10
              0.015357207891355444,              0.017380287163428553,                1.2145435619897318,       2.281585040466389,                     0.06911109221217508,                     0.09774870594175242,     -3.831021441000023e-05,     -0.0036585484282413193,                    0.05843219182643898,                    0.07903566800771045,   -9.915187628918245,0.28527501377165976,     -9.629912615146585,2.4361840196725803e-09
             -0.012216269851706782,            0.00013390065829605452,                 1.189398082055569,      1.9586319513955313,                      0.1024005744375716,                      0.1133422622514221,       0.020761194077175596,        0.02769868121766815,                    0.03250976611221932,                    0.06959496525205648,  -10.058789296481198, 1.2239210611297593,     -8.834868235351438,2.1103023291245223e-09
              0.001675493806503823,              -0.01853687420984903,                 1.174792460799107,      1.8387987257881768,                     0.11733400970037212,                     0.14297830297955924,        0.05351165509216321,        0.04743379269066112,                   0.045467455613259246,                     0.0425517087352927,  -11.563789608868088,    1.0544412852516,    -10.509348323616488, 4.685234659188714e-10
             -0.004489252471717358,            -0.0028065361162423804,                1.1964002610270188,      2.0175769087419324,                     0.09800622789717166,                     0.13414839302088477,       0.025872410740531256,       0.016654217631358572,                    0.04472736084574888,                    0.07451618959246592,   -12.80124402912447, 1.2082821424796317,    -11.592961886644838,1.3592887452611533e-10
              0.006627972751766406,             -0.015489395956814898,                1.2168234991289992,      2.0185487935171023,                     0.11147993483036947,                     0.16490654955802841,       0.046409413559651364,       0.026532032150753324,                    0.05878352304732274,                    0.05655402149669692,   -9.270049872086878, 1.2444069297579892,     -8.025642942328888, 4.643974837611849e-09
               0.01025357432400781,             -0.010701118696246476,                1.1867807295380164,      1.9286006761193055,                     0.10149184899495964,                      0.1655535279875924,        0.05976303347414133,        0.02826151213434442,                    0.05877873713586535,                   0.052220720496495135,  -12.738316658888607, 1.2654099473073235,    -11.472906711581283,1.4475738552023688e-10
             -0.012934904615026638,             -0.009363081554043274,                1.1866889937624512,      1.8826620652308603,                     0.10435171719660541,                     0.13639535532257496,        0.04181348736622082,        0.03230841663251564,                   0.032665706930697834,                    0.06051392566532471,  -11.688199669946743, 1.1174609127114195,    -10.570738757235324,4.1371450177057896e-10
             0.0061803256754411175,             -0.002009953911934484,                 1.228304427126401,      2.0518651520847335,                     0.10409357924449225,                     0.14981620630841191,        0.03532004174413963,        0.01979139622875775,                    0.05782803184175674,                    0.06841938817180128,  -11.779821390849381, 1.1849231502904214,     -10.59489824055896, 3.774938985522772e-10
              0.012470475019577784,             -0.010056555812035795,                1.2155008036731576,       2.042764301156218,                     0.10193796529476125,                     0.15931133116429547,        0.04278611553457382,       0.020211177939224625,                    0.06453266970558304,                     0.0592647978156036,  -10.047757613336508,  1.220630214482174,     -8.827127398854334,2.1337113990774683e-09
              0.001826466759192191,              0.015535738151129484,                1.2009621801087578,      2.1268814411576935,                     0.07351313946204378,                     0.10442637985151158,       0.011852512009961737,      0.0030454461896719867,                    0.04474058073217936,                    0.07776173637880739,   -9.574460854938351, 1.0473769879714936,     -8.527083866966858, 3.425199309966214e-09
               0.00249677082552714,             -0.004962350167507415,                1.2148308978839704,       2.137335417311234,                     0.09760617915691747,                      0.1392751066085051,       0.012115731199008148,       0.002691337953024578,                   0.061637985616788835,                    0.08218778594708466,    -9.32996085647204, 0.9462058903672573,     -8.383754966104782, 4.373920126781371e-09
