galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,galaxies.lens.mass.einstein_radius,    log_likelihood,         log_prior,     log_posterior,                weight
             0.0014799651132138495,            -0.0023756581243712643,                    -0.04946061724562677,                  -0.0025860714771956624,        0.04967959220870388,       -0.04905132634381387,               0.00028375151400590034,                -0.001609327324620625,                       -0.10705640158953994,                       -0.05920450946462974,             1.2526349122512228,                   0.09932150325317476,                0.8687826766808459,                1.5997620021548806, 6483.439742143835, 1.440027076643997, 6484.879769220479,1.6989374540454269e-10
             0.0006886656587159006,             0.0027415902281028737,                    -0.05335681206680994,                  -0.0038600821130223366,         0.0479867685224144,       -0.05046270258602337,                0.0019256552859245294,                0.0016740443188737006,                       -0.08822620418704027,                       -0.04081340902923769,             1.2065450621646177,                   0.10045853327302597,                0.9273250780158394,                1.5995875570237825,  6483.61665853667, 1.437632625373821, 6485.054291162044,2.0277350301618498e-10
             0.0011588050464733568,            -0.0009243557325421268,                     -0.0536827525498585,                   0.0018761046123240916,       0.050337001587456465,      -0.050129834102780574,                0.0007462387868685819,               0.00028375744298363734,                       -0.08855052193137877,                       -0.04821171276541997,              1.271494657590179,                   0.09625108638741767,                0.8742743601196855,                1.6012086517603965, 6483.524131440651,1.3988204907621187, 6484.922951931413,1.8485329517298684e-10
            -0.0025487470177164946,            -0.0014942074702357492,                    -0.05902813257129061,                    0.005017370652921861,       0.051847876684032124,      -0.053264353870686204,               -0.0006798663291052065,               -0.0012859776857812163,                       -0.09131575726739559,                      -0.051196247652640824,              1.148547146313472,                   0.09925317358971159,                0.9990841408799512,                1.5997141033204954,  6483.00219180235,1.4842884919410297, 6484.486480294291,1.0968612446839128e-10
             0.0009872864841496709,             0.0030120883649115797,                   -0.053550782882200554,                   0.0014141668003755607,        0.05068429017657816,      -0.050465104894319296,                0.0009778175040377809,                0.0033687718877305076,                        -0.0941806563934372,                      -0.058098766459702696,             1.2293370663735586,                    0.0977108798491184,                0.9307021505200666,                1.5984942613074553, 6483.226389613652,1.4378904515152358, 6484.664280065167,1.3725227892263643e-10
            -0.0006326152095234128,             0.0016746848431704005,                     -0.0535056419886341,                    0.008709621362399536,        0.05261721655661644,       -0.04856769313817122,               -0.0005224862466277223,                 0.001557680082628068,                       -0.11174004886818519,                      -0.059804433741351665,              1.151780262064453,                   0.09867963165408751,                1.0081701732121215,                1.6008413253051226, 6483.373975839269,1.5130913505864259, 6484.887067189856,1.5907995063780254e-10
             -0.001451390827220931,             0.0011190709207900878,                    -0.05168514961563047,                  -0.0032542293717928005,         0.0480233245615026,       -0.04902554751581184,                2.899199987501013e-05,                0.0004388132398007994,                       -0.10007341035027993,                       -0.05776677253642005,             1.2558767410275888,                   0.09665905097916722,                0.9064088080773661,                1.6012812314767726, 6484.120017402383, 1.427487371742272, 6485.547504774126, 3.354418014159089e-10
            -0.0030257540763653605,             0.0012547313885092435,                    -0.05878446768806071,                   0.0029828933668639176,         0.0516613180944942,       -0.05267100632439081,                -0.002248440515412599,                0.0005021471173775543,                       -0.09579579801729668,                       -0.04565081330726286,             1.2163355412810046,                   0.09892863894212967,                0.9307698895388886,                1.5996012821713055, 6483.495628427625,1.4378059356617772, 6484.933434363286,1.7965880034160394e-10
            -0.0009190634262305648,            -0.0006553269419664339,                    -0.05471493671321489,                    0.001603463011519941,        0.05133542054979451,       -0.05115258304278053,                 0.001369095974544698,               -0.0005054183913796169,                       -0.09460591059660305,                      -0.062281361163702136,             1.2135163153221344,                   0.09958175581128764,                0.9091567731362106,                1.5986210150196936, 6488.195097089777,1.4505401139106948, 6489.645637203687,1.2030898302905648e-08
             -0.004167409803914738,            -0.0008629856942175898,                    -0.05059831626347016,                   4.082191061559289e-05,       0.049350525489874064,       -0.04848592876805574,               -0.0020223222144198287,               -7.061277110520482e-05,                        -0.1146123223083724,                      -0.039823009085893535,             1.1881691891146153,                   0.09903178414527063,                0.9714799820620177,                1.6015411663534935,6487.0609976136475,1.4819096590355452, 6488.542907272683, 3.870480745480952e-09
