galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.bulge.centre.centre_0,galaxies.lens_0.bulge.centre.centre_1,galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.bulge.centre.centre_0,galaxies.lens_1.bulge.centre.centre_1,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0633005841899251,0.0035059173291237,0.0790809923381784,0.0102122927140269,0.0659621427387079,-0.1259410628891653,0.0084124361090553,1.830524359316773,4.962578276281894,0.0701130813390484,-0.0944403396100001,1.7844354339472688,0.0044438342962106,0.0239889654134552,-0.0053150735968752,-0.0034072521770862,-0.0141799236817857,-0.0435083722837222,0.1035947973169448,0.2158609818408769,0.0119147694041601,0.2322598906393444,2.9543904910270955,0.2584146132392175,0.3821977028996782,0.0001682129031087,-0.1985292779152961,0.2669286465204739,0.3281415086216244,0.3998095597346992,0.250244918923389,0.1277342416455645,1.53069994839336,31007.20771140502,207.3576304125873,31214.565341817608,0.0001
0.0605736288446198,0.0011673464086082,0.0797455590336091,0.0085329999370658,0.0680920089883927,-0.130228735738584,0.0105021992080756,1.607366640322592,4.657106751717354,0.069043465870106,-0.0897992634687859,1.7856773492369284,0.0064727561407764,0.0244617447629898,-0.0303355069497093,0.1250171104152946,-0.0147613211338979,-0.0458735013096857,0.1081417620698638,0.2277744099377976,0.0090740739912445,0.2731468557360278,3.3183229584529084,0.0894812525062016,0.2085905104097139,3.783943413807278e-05,-0.199108100846813,0.2646990533273779,0.3402796674881503,0.4231585966485652,0.2569331889541437,0.1280611955824213,1.6093415598583607,31003.52607864174,211.3878494145089,31214.91392805625,0.0001
0.0629269789478383,0.0013862262106559,0.0782494713257517,0.0097830387169057,0.066878746692926,-0.132329935395299,0.0110117801855966,1.5423061532189604,4.670643884998861,0.0646861405929993,-0.0885359469392954,1.7845560415525086,0.0087203840331189,0.0219084013761363,0.000767173623601,-0.2891933638436634,-0.0123519467618853,-0.043906039677493,0.1104298866704955,0.2187982877538793,0.0068785001073294,0.3317949524257514,3.5832462212485954,-0.2180997430932999,-0.0285159573356815,8.0148249967104e-05,-0.1989990197346489,0.2592673512847421,0.3259628579210094,0.4092088533009119,0.2453718722297276,0.1256631860793901,1.454023595401801,31010.696511571987,245.8464140168849,31256.54292558887,0.0001
0.0631720538579894,0.0031918747493877,0.0784440640303335,0.010034169767952,0.0638316824795926,-0.1281829941760338,0.009553094270547,1.6879327492788316,4.821241845812423,0.0663007923023945,-0.0951538631868466,1.7837110098944091,0.0034962986148116,0.0213852015140173,0.0741501688965427,-0.0653919174636103,-0.0136862988457391,-0.0442271268373276,0.1052629729262871,0.2278902320188029,0.0094905938489855,0.2718808732721274,3.2429597071794305,-0.0457909956296755,0.0659734407504695,0.0001070191714934,-0.1953049831437547,0.2684197525898869,0.3293566183289541,0.425546228828603,0.2437817149624449,0.1328185919151346,1.5270380313484944,31009.0145230685,216.18135552615,31225.19587859465,0.0001
0.0617369521825959,0.0016689596010912,0.0794052826206379,0.0100454103330744,0.0597697542492627,-0.1183478111569373,0.0096077420737873,1.6811795382719108,4.781619731130816,0.0662538748536942,-0.088456084280676,1.78333804460211,0.0080333819525837,0.0222288768369384,0.1338866992735619,0.1272040795234425,-0.0135378305597815,-0.0438873428747407,0.1193669710234662,0.2098029181052639,0.0073964705507185,0.313721408198883,3.5074446453722095,0.0111293846327661,-0.6890747465160164,0.0004191940560432,-0.1980513049957081,0.2624965799643293,0.3371177089959891,0.4293609689978163,0.2603026321228998,0.1293810015016133,1.6578575686258696,31007.03971312587,243.7560688909901,31250.79578201686,0.0001
0.063170024729536,0.0026308349935172,0.0783030903505627,0.0103125098469725,0.0713308632555011,-0.1269178898549995,0.0100260053543229,1.6274245920272314,4.8265421092170335,0.0647930116679663,-0.0967802827053661,1.7835189920976835,0.0020164690112726,0.0214266080945112,-0.04207163397551,-0.0763252224416467,-0.0133968104432387,-0.04411371393727,0.0966528710070319,0.2011040343565661,0.0075016280917634,0.314845589968342,3.4392044565833144,0.4717936589749849,-0.4898541985700544,0.0001021267777568,-0.1987196357092888,0.2676466832295942,0.3255091107369891,0.4184775156165359,0.2570898237416644,0.1298333300184018,1.6416517340872778,31001.977008731727,236.4464416797825,31238.42345041151,0.0001
0.0649766946205759,0.0032746014486508,0.0775275240182286,0.0094428137393201,0.0648445068480365,-0.1216331285334849,0.0096341104787091,1.6710083101271656,4.811321347089232,0.0694148095026318,-0.0932543287201994,1.7857368671727931,0.0057585996206635,0.0241750155384415,0.1048906224004864,-0.0269161908985554,-0.0129351854621809,-0.0426882666086383,0.0969784915508021,0.2175606281143594,0.0084688385628541,0.2942743012733872,3.268891382287377,-0.1623514712242188,-0.2571678402448242,0.0001607011223874,-0.1969949249631279,0.2656459097889428,0.332081096525426,0.3947763242059064,0.2479829376699961,0.1295000123340348,1.5857951521722666,31004.03075203533,227.74535384973032,31231.776105885063,0.0001
0.0661529753993571,0.004616325968585,0.0791930965894667,0.0100392438722949,0.0662257073940743,-0.1203876200480919,0.0097499413797384,1.663251065251517,4.843693797432602,0.0695330537369593,-0.0931393685058066,1.7876017634987138,0.0051239224704943,0.0248279638885861,-0.1496091459369316,-0.0703379117247612,-0.0117619432564423,-0.0422292570013415,0.1153500829063637,0.2150097720582786,0.0091304069620866,0.284558970158989,3.2107554193704955,-0.4564836094533478,0.7455634142972338,0.0004443724914921,-0.1963290516854767,0.2624442551266918,0.3449668976780604,0.4015359640920402,0.2444767528497964,0.1293002810859082,1.5206515303601007,30997.34903930741,214.96837168605032,31212.31741099346,0.0001
0.0624469661106047,0.0006448379171523,0.0790885082413437,0.0103574854873196,0.0643306854829654,-0.1267195795322382,0.0106006473388084,1.6140234816429306,4.616935044845065,0.068698663776608,-0.087506478888837,1.786559131769557,0.0087177141496044,0.024710285538748,-0.150844420745623,-0.0139889081539519,-0.0122803360132287,-0.0441943900735814,0.1136921279622344,0.2148667500135858,0.009135867483106,0.268600909953371,3.270260206826296,0.3156433473193416,0.6025637230175444,1.0661576740877627e-05,-0.199704097824492,0.2605211578305463,0.3206092991544266,0.4373437895583542,0.252558528995187,0.1287183811406193,1.623542238425928,30998.665635713933,207.9007983089952,31206.566434022927,0.0001
0.0632151932515841,0.0028566336397585,0.0814666495716075,0.0082828197620272,0.0638243196113024,-0.1233904050322567,0.0100693543405598,1.6457198035233302,4.690951082501647,0.0645114672308738,-0.0950672870383589,1.78379552609035,0.0044985144387855,0.0215670453875497,0.0778706314612472,0.0497478682045329,-0.0137285441179886,-0.0442615895755057,0.0944706121246155,0.2070410165528727,0.010760655563361,0.2509361343865918,3.082036705404356,-0.5312232139005498,-0.0502265799287597,0.0002232506389885,-0.1973916795794819,0.2644195587039478,0.3318869389700393,0.4209832860107992,0.2518755574806675,0.1250455943660489,1.5077905732143675,31005.39121467711,196.71694503122112,31202.108159708336,0.0001
