galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.mass_to_light_ratio,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                 0.0860851260673995,               0.013310619208095576,                     0.020107174199728912,                     -0.14263413444153433,          0.01701448257233961,                  1.4173371264375094,                3.45574365048936,                     1.6573297266581535,       -0.01887005270945903,       0.019882739545761946,                 -0.18762405704926197,                  -0.8404211151582696,                        -0.3434111953642605,                        -0.3032395075979118,            0.35509231560178667,                   0.24990279801161283,                1.4089248133902987,22709.326375174074, 63.38949089462982,22772.715866068706,1.0104150948314607e-10
                 0.0866561799076819,               0.013381455064491829,                     0.023347923034432443,                     -0.13871058044868056,         0.015190438558907763,                  1.4984717818291498,              3.6139084968506854,                     1.5718498939147045,       -0.04922471437397514,       0.014094597547788815,                 -0.19729332667518695,                  -0.8684374080628852,                        -0.3706730518382559,                        -0.2642959768878343,            0.34413345934035805,                    0.2553559709699484,                1.3826310492923133,22709.766457542468, 71.05651464855187, 22780.82297219102,1.5690080427873435e-10
                0.08401564040283017,               0.010801791020183932,                     0.024142922081820863,                     -0.13961353225436873,         0.013795686364544296,                  1.5738283125196213,              3.8022573681334286,                     1.6069986884567897,      -0.013465766147445005,     -0.0038027098470628283,                 -0.21161916816334667,                  -0.8409143028101025,                        -0.3299923294221738,                        -0.3284497413035328,            0.32893939342737843,                   0.26063786815517986,                1.3455865116238999,22709.703551801416, 77.21064856375588,22786.914200365172,1.4733487316981856e-10
                 0.0862709807076408,               0.013506924482632895,                     0.023839236871715803,                     -0.14052393249205977,         0.014905270963882056,                  1.5179693036745139,              3.6689390602789826,                     1.5298568718578234,        0.02298736924413004,        -0.0498899143965306,                  -0.2702934386555677,                  -0.8260648976231503,                        -0.2908243938641037,                        -0.3511043394776313,              0.346335155043945,                   0.24989092841153385,                 1.358509908857145,22709.578237868096, 72.31803147998707,22781.896269348083,1.2998175720465353e-10
                 0.0854875119614487,               0.010246091451481103,                      0.02110105739285849,                      -0.1385779406604591,         0.015405267516504397,                  1.4937269370062496,              3.6223837079836594,                      1.744150583229859,       -0.04048871878648763,       -0.04579176315909156,                 -0.24257856145395598,                  -0.8663347625773312,                       -0.29645240750801927,                       -0.31839511820179267,             0.3404329534619631,                   0.25162510535646393,                 1.367260948246046, 22709.82508693616, 70.46033711052887,22780.285424046688,1.6637481744686476e-10
                 0.0838245162905506,               0.011605271003904623,                     0.024084100740286617,                      -0.1328537827002468,         0.016953248105070665,                  1.4113085534758758,              3.4772138147685006,                     1.6801441667187713,        -0.0674588198434906,      -0.029985656843741184,                 -0.22404076834989056,                  -0.8916913467670904,                       -0.31663251057449227,                       -0.28666842494469047,            0.36357852069336977,                   0.25753659936984485,                1.4669962195865287,22709.735406106738, 64.81127463194193, 22774.54668073868,1.5210367337956851e-10
                 0.0808149775871931,               0.010365155648069297,                     0.024419769407924067,                     -0.14501739057141674,         0.015122697825590859,                  1.5048897664117733,               3.632400726049749,                     1.6057138957165455,       -0.03548124997337609,       0.005272868167693795,                  -0.2008693862984816,                  -0.8650778734355801,                        -0.3382680365389925,                        -0.2885493509808575,             0.3555841183063015,                   0.25213067304590997,                1.4117648172908774, 22709.78682004821, 71.02613546975951, 22780.81295551797,1.6012844773849518e-10
                0.08364263005800486,               0.012120450664367241,                     0.024273833248698976,                     -0.14033080262820585,         0.015086998324752892,                  1.5052823641169517,               3.698277314071057,                      1.611863480012411,      -0.035695277952927026,       0.008518839863398893,                 -0.18784019843530103,                  -0.8622416632441872,                        -0.3517707048669772,                       -0.29296269222573895,             0.3158345447752908,                   0.25847467616206427,                1.3036932423345649,  22710.2160489465, 71.45555560540906,22781.671604551906,2.4596892081881717e-10
                0.08336451409407511,                0.01336744074307556,                     0.025407494563091045,                     -0.14517742484242774,          0.01703831877343631,                   1.406341052145998,              3.4262095299401523,                     1.5910071170712714,      -0.024813564595757447,       -0.03272856808811143,                 -0.24210917596896134,                  -0.8647394879682564,                       -0.29483246923016504,                       -0.31928040363086335,              0.350901524981479,                    0.2542644281697382,                 1.403077459926605,22709.493011923027, 63.80253749980631,22773.295549422834,1.1936286824197684e-10
                 0.0822400262449562,               0.012556509301695546,                     0.021990591233100622,                     -0.14402340847805226,          0.01561821443114394,                  1.4770951867431563,              3.5914345206240554,                     1.5989512426267116,       -0.04319096899488568,       0.023155010715386365,                 -0.18057555792709948,                  -0.8645555560750536,                       -0.36330621407885993,                       -0.27474511951914826,            0.35386117206836604,                    0.2639235947845965,                 1.492112680024861,22710.176234350252, 69.09514728939135,22779.271381639643, 2.363681609644407e-10
