galaxies.source.pixelization.mesh.weight_power,galaxies.source.pixelization.mesh.weight_floor,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
                              0.91660511203068,                        1.5761743878733026e-05,                                        3.114313391726193e-05,                                         0.004890941886284185,                                     0.05805917795342075, 5647.108722295802,  95759.0223183903, 101406.1310406861,1.0981854727716121e-07
                            0.7788814483267732,                          0.004112378387384695,                                         0.002457642976011205,                                       1.1363893838251845e-05,                                       0.947416740320142, 5653.838063422652, 88648.06837313814, 94301.90643656079,  9.18737435151421e-05
                            0.7896736016553174,                           0.02675055919657343,                                        6.945660067092878e-05,                                        2.308717386741519e-05,                                     0.21314707127874566,  5650.22432948817, 57748.95529539686, 63399.17962488503,2.4760915941564285e-06
                           0.47935089947232223,                           0.34970432311333954,                                           0.2887937145289114,                                           0.0289555047733869,                                      0.5923489240278965, 5652.539859114206, 40.85798527213405,  5693.39784438634,  2.50835178973367e-05
                            0.9591158433994946,                            0.6928321234373885,                                       3.0187243666172598e-05,                                        0.0004930445527967517,                                      0.7380469941171787, 5643.559393513574, 35156.23291221733, 40799.79230573091, 3.156616263902116e-09
                           0.12799098263781505,                        0.00010286569422255097,                                          0.13277554477378567,                                        0.0004651045159926366,                                       0.714447374754265, 5647.946473775709,11878.999884247869, 17526.94635802358,2.5380872025391923e-07
                           0.14880411220977371,                           0.24117969656648075,                                          0.25526993878962034,                                          0.01658891201742273,                                      0.6917974240012987, 5647.246080416745, 68.34493646001043, 5715.591016876755,1.2598811215050167e-07
                           0.10699172369144416,                           0.15350986997094698,                                       0.00021293811716873858,                                        2.837501401065839e-06,                                      0.7902821725273455, 5646.989496233929,357125.44777960517, 362772.4372758391, 9.747572490511698e-08
                            0.3010861627312388,                            0.2954108160680788,                                        0.0002482847181008383,                                       2.5623898057479754e-06,                                       0.728781096382963, 5649.690505304934, 394291.7039047356, 399941.3944100406,1.4518769442840521e-06
                            0.9200204805348355,                         0.0020475722495789704,                                         1.33382176145332e-06,                                        0.0004865992307920866,                                      0.0455863775083265, 5647.506236029845, 752268.8223304047, 757916.3285664344,1.6342320202275918e-07
