galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,log_likelihood,log_prior,log_posterior,weight
0.0241295091231948,-0.1248536749455794,0.0024943542704749,0.0428989435397363,-0.1114960062090277,0.0815699341557286,0.0064444867330842,0.9698450897942098,4.272702844095545,5.903724673558964,-0.0033690966961105,-0.0048170846791069,0.1011595855446452,0.1892969704833899,4.961112238151205,0.2653552059077851,-0.004569067246185,-0.048105218572533,0.2079671303280429,25147.619121557604,375.89573743148424,25523.51485898909,0.0001
0.0258264419602034,-0.1186854036835593,0.0024803134931039,0.045423104015862,-0.110788672435881,0.0817629043173333,0.0064590815543901,0.96950805648391,4.261284357990499,5.976003049396864,-0.0017412788300135,-0.0033865607179161,0.1032019661251091,0.1622174906061099,4.963602625496113,0.2606330887266139,-0.004816669816438,-0.0468682690410914,0.2277094150707267,25144.76968593926,378.07501021756315,25522.844696156822,0.0001
0.0168144675344904,-0.125422285951297,0.0023297893924986,0.0390040366944547,-0.1056008118541437,0.0809984566328429,0.0060124233356869,0.96865447863169,4.489393467985296,5.999709504575412,-0.0003106829128887,-0.0067082997074419,0.1018735936593197,0.1753677900183239,4.926794240360775,0.2654201598157821,-0.0041765891522708,-0.0484299486993193,0.1971254084233399,25150.021055446636,400.86785296985727,25550.88890841649,0.0001
0.0227938411676237,-0.1227364223217759,0.0023814214048097,0.0451011054250766,-0.1068815835592102,0.0817827472780133,0.0059297815480461,0.9705028613132264,4.384378287832092,5.994539540092139,-0.0010467125419861,-0.0029374688898597,0.1073069068814666,0.1756277487024375,4.850889680564855,0.2619133965113699,-0.0039278410569474,-0.0478773355546418,0.2114133352677371,25148.52611622358,393.076810426735,25541.602926650314,0.0001
0.0250111430826584,-0.1166066645465882,0.0024082418021422,0.0399964449238746,-0.1062138112688619,0.0812890527789483,0.006685927065723,0.9689348739835252,4.348978595128943,5.9978545500395235,0.0004445668661541,-0.0063522561505138,0.1091753795020435,0.1729999391045842,4.848185505466079,0.2590142983218875,-0.0053145716843732,-0.0470205222840121,0.2167579830523726,25148.119735783406,388.8883157808059,25537.00805156421,0.0001
0.0286130346526495,-0.1260543907453465,0.0025853797377145,0.0433785114628988,-0.1058903150310871,0.0809082255493811,0.0063421985942853,0.969950047996266,4.2073456718711455,5.864875069014233,-0.0001746670472443,-0.004017547745289,0.1192492430576654,0.1838480072270714,4.928072742621954,0.2590672048940129,-0.0040978590357165,-0.0470733709043269,0.2141382864213232,25143.895461803317,362.8907161799647,25506.78617798328,0.0001
0.0201147471366898,-0.1237807495071685,0.0025097391212365,0.0457837077595497,-0.1111108604412355,0.0813593860134924,0.0058766245195744,0.9692145889157672,4.266604801736886,5.896841239750852,-0.0037432964192954,-0.0028688530726546,0.1090193077367078,0.1803170303981048,4.981610173464504,0.2619028289590331,-0.0043336148904841,-0.0489675926207971,0.2240950713225183,25146.00046434557,373.5887279439819,25519.58919228955,0.0001
0.0269317571299309,-0.1270390207162076,0.0026725097972359,0.0421642873506415,-0.1022629161670596,0.0814088745622701,0.0066718946498851,0.9688393480719876,4.09959622418687,5.8485126327719605,0.0018436392125128,-0.0054024422517603,0.1174170497304457,0.167286521213692,4.884118663223453,0.265047855509718,-0.0040706743566879,-0.0479833202157384,0.2087644313072603,25139.69659801751,351.66082858274376,25491.35742660025,0.0001
0.0191212485941653,-0.1208382253391415,0.0025884116772985,0.0417613725167473,-0.1038820694475882,0.0806706152078698,0.0066097070693627,0.9687445238283632,4.192036245448936,5.897018794317297,0.0005655445781541,-0.0043044228634638,0.094365128138152,0.1656668029394925,4.966587248366489,0.2664246640945947,-0.0046514915960662,-0.0479466592892777,0.1957470799214801,25142.79424001441,362.4361608344768,25505.230400848883,0.0001
0.0187781401919793,-0.1210443536581079,0.0024927349323998,0.0436340329936396,-0.1104511269289593,0.0813008740354769,0.0059290513213777,0.9692012000771896,4.261822391962803,5.931071761447971,-0.0030605708672456,-0.0049471530547674,0.1181247512663964,0.1826382002070008,4.935480218640377,0.2649152241180447,-0.0051987001086184,-0.0495293040123603,0.2176117792881922,25146.741990885064,376.1575248871848,25522.89951577225,0.0001
0.0208881068717679,-0.123650833087666,0.0024601668782742,0.0401799118469251,-0.1029641477807415,0.0813536893685816,0.0058643240924041,0.9696101243563424,4.318204726078389,5.954273716151195,0.0004431896536714,-0.0055339612147407,0.1166434909212268,0.1810597514645705,4.976684694328821,0.2608290582441128,-0.0033097547517421,-0.0479156415955753,0.2077742625318801,25147.972264453485,380.706707573127,25528.678972026613,0.0001
0.0198278993446641,-0.1267710614964166,0.0023712812860637,0.0447612695453035,-0.1077964674674799,0.0808720086649145,0.0064640039535168,0.9689984046064004,4.396365938092259,5.998710887783936,-0.0010011006628473,-0.0025490293313967,0.1100922340762706,0.1764426731836191,4.984918158370692,0.2639643290843199,-0.0051742500877767,-0.0482649124847727,0.216900222969183,25150.74674371347,394.6457251323136,25545.392468845785,0.0001
0.019439465930022,-0.1216253641589581,0.002510502666575,0.0473293128336222,-0.1074763282814832,0.0814317342808205,0.0068297186911661,0.9703512296709288,4.251643575813642,5.929288482157373,-0.0012547342323947,-0.0017438700901497,0.1134803372144647,0.1833758573049816,4.695222470209753,0.2626850205096766,-0.0039560682132727,-0.0476332199981776,0.1979293805402028,25144.30208472922,373.513125502855,25517.815210232075,0.0001
0.0189838374245889,-0.1215405453846875,0.0025015524056278,0.0417761258176904,-0.1114862566862108,0.0815561296510243,0.0057788246105386,0.9698696132365552,4.266018651826402,5.947047130206993,-0.0033105888720431,-0.005231498684973,0.108128411213071,0.1901216597429561,4.732494371022641,0.2658433934701995,-0.0045018202122639,-0.0492924491157495,0.202417548416337,25145.237538099456,374.6109976944876,25519.848535793943,0.0001
0.0231842411354626,-0.1214941974121546,0.0024988920857223,0.0350545532089315,-0.1049149670334059,0.0818050576255535,0.0063282325679085,0.96848324983951,4.279455417061044,5.919446737127953,-0.0008526874382001,-0.0089043724288341,0.1147899556112096,0.1726374285438524,4.834366353072245,0.2643615513495257,-0.0034445242028943,-0.0483025095812651,0.1942251255883801,25145.492305808708,375.0366053900733,25520.52891119878,0.0001
