galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
               0.09768163890704601,               0.21616296028801452,                0.09275944217215104,                0.21292974307427898,                1.5696170885816199,       1.886548142022893,                     0.07910446288594718,                    -0.06891670094968541,         0.020212056279290257,                  1.1035260289145787,               4.061094411704817,                      0.16942732283864229,                     -0.14793038230492195,        0.04739735227848477,        -0.0422316983219025,                   0.6782923234771587,                -0.011226543096129056,                       -0.11147282830540398,                        0.05415705997786859,             1.0408296910698158,                   0.34605173001360146,                 3.381569149333856,26907.996975082388,  53.5392810283077,26961.536256110696, 1.186474201398102e-10
                 0.098768760019921,                0.2139810175318095,                0.09309675230565442,                 0.2099740654692154,                1.5726062702871362,      1.9060109389239217,                     0.08959531538044213,                    -0.05046960726572026,         0.017302230656506153,                   1.201811558395899,               4.224743981392069,                      0.16894273530283874,                     -0.13875270462642428,        0.06002627817665518,       -0.03749015634643632,                   0.6983226404358749,                -0.022806895041147742,                       -0.11269919289946877,                       0.049521195143603446,             1.0115927731580703,                    0.3443659982537872,                3.1384839482318663,26907.928728108258, 62.02761371300927,26969.956341821267,1.1082022182062418e-10
                0.0555460337556122,               0.20980977134024503,                 0.0888460026544478,                0.21164248594937593,                1.5586530229835505,      1.9058473267346152,                     0.10206516857904324,                    -0.10053457351785607,         0.022294575416240577,                  1.0329735068355654,               3.933725750619409,                       0.1765659406586505,                     -0.13187656096715383,         0.0263086550940934,       -0.03834310298136256,                   0.6688566929240134,                -0.050544480936637506,                       -0.09753849784636377,                        0.10845580311781916,             1.0912595666175684,                   0.44611862381266465,                 3.844503256366715, 26908.23988042179, 48.65379714684549,26956.893677568634,  1.51269282834156e-10
               0.08906332153147714,                0.2022896815979596,                0.09324292429189077,                0.20828775317412987,                  1.56257260469035,      1.8909533699976644,                     0.07602024428713249,                    -0.06972664737065068,          0.01559658599774016,                  1.2609604007393351,               4.531708183522368,                      0.17815330408992008,                     -0.15171910778001904,        0.04248801303778017,      -0.043010279234757615,                   0.6732278974997926,                -0.033334723071569115,                       -0.09036960754167275,                        0.06894708843345144,               1.03955955304335,                   0.36338093705330743,                 3.439701474877165,26907.839741493306, 68.10411250132753,26975.943853994635,1.0138474642576612e-10
               0.10183029612047739,               0.18752619916231641,                0.08892231064233036,                 0.2127779618656526,                1.5653428166845371,      1.8968178264184814,                       0.079480969246639,                    -0.04559093336350919,          0.02195059238040302,                   1.041400693692642,               4.029480848020824,                       0.1818638477288889,                     -0.12691603657779668,        0.05438029102650735,       -0.03547716387606989,                   0.6848854433315635,                 -0.05058842185663924,                       -0.11765639094289324,                       0.059534681648342885,             1.0488087059946563,                    0.3996452443000733,                3.7232827338853234,26908.896360817176,  49.6078056395174,26958.504166456692,2.9164636045985487e-10
               0.09274997370527356,               0.21084345359397075,                0.09254770580976036,                 0.2094873546645019,                1.5736835468765646,      1.9068472888136438,                     0.09473396912102652,                    -0.05632567521708608,         0.024920877141293908,                  0.9660558419428652,               3.791723472921109,                      0.17153342659872486,                     -0.15088177087086324,       0.055727654736637044,      -0.034612632632798394,                   0.6942753255055307,                -0.030384674181208295,                       -0.11488136319843494,                        0.05149802415029079,             1.0775041131751917,                      0.41520416355363,                 3.768928885241794,26907.870422468615, 44.20183361754435, 26952.07225608616,1.0454353896258175e-10
               0.09942200910205434,               0.19898574647557854,                0.09248568219371033,                0.20954079182850413,                 1.555884375116399,      1.9062543538291408,                    0.054720151413182275,                    -0.05310634437485533,          0.02284399081537908,                   1.046954132809102,              3.8151239989521035,                      0.16761323019067417,                     -0.15041640473289503,        0.05640997499618277,      -0.056848272422325576,                   0.6910165352206261,                -0.025722855009482567,                       -0.10011892896885617,                        0.05799076637099168,             1.0425463346664905,                     0.387996357637207,                3.5970928821520722, 26909.31671070819, 48.01366201024499,26957.330372718436, 4.440298833452899e-10
                0.0783497456308743,               0.21478137698599856,                0.08805955665892189,                0.20810778332565233,                1.5514175023450767,       1.914297533576108,                     0.06224657825314077,                    -0.06095713016030556,         0.021097733125473226,                  1.0756506866639426,               3.988578228655521,                      0.19158241346727758,                     -0.13944176779748313,        0.05459806428956798,       -0.06312181527246333,                    0.690167101796289,                -0.012825580233343103,                        -0.0685390178123228,                          0.071565738890449,             1.0852209049424375,                    0.4004753807963181,                 3.649506562697758,26908.820971616886, 51.62396296829443, 26960.44493458518, 2.704677246236398e-10
               0.10948772830424572,               0.18766884711109263,                0.09613855593798143,                 0.2122266124153748,                1.5735858949430752,      1.8985723785653055,                     0.09512858237522732,                    -0.04460335698551469,         0.017527711191845895,                   1.185073691118942,               4.321714491746269,                       0.1675084806705188,                     -0.14039961017766517,        0.05483607409061937,      -0.024048048972142872,                   0.6929716315023962,                 -0.05931011574930812,                       -0.13635182362235976,                       0.061740941270930584,             1.0418550898054102,                    0.3572509564243888,                 3.425386602092762,26908.123768970137, 61.08126984945872,26969.205038819597,1.3468653653642323e-10
               0.07924188514506712,               0.19231583716360504,                 0.0857421751055717,                0.20926898999688057,                1.5599497946527243,      1.8676249739425843,                     0.08547204131534833,                    -0.08307446072272288,         0.022005288944148747,                   1.047748058978894,               3.896382802653877,                       0.1727821008067441,                     -0.14488443108038654,       0.030403093966960927,       -0.03350302861952141,                   0.6494110364312593,                 -0.04683566177422614,                       -0.11142777303124643,                        0.08479745968007053,             1.0016277993960885,                   0.39979687874685194,                3.6622359639591426, 26907.97008563955,49.226886764311466, 26957.19697240386,1.1549956876972157e-10
