galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,   log_likelihood,         log_prior,    log_posterior,                weight
                      0.10065564821580712,                     0.051284788782425324,             0.0003772365779808486,            0.00022255545299988694,           0.9995294053116112,                   0.797829995255662,               4.016675863576558,                     0.10298429416573734,                    0.048189462361436584,                1.0086017962517364,      1.9660058676748182,       0.024226921046337467,       -0.01470171392505878,                       0.041999550958125076,                       0.022343570844264485,                  0.06035389226863485,                 0.030072526010612468,             0.4916968221504961,                     0.183451117411788,                1.5255518029325956,8812.650475701854,0.7693149959475115,  8813.4197906978,1.3939676151470927e-10
                      0.10238222455679269,                      0.05030354037247298,            0.00032185689578575815,             0.0003785605673140675,           0.9978720826315477,                  0.8004234566323687,               4.002583225659039,                     0.10024118690804099,                     0.04719990624856941,                1.0070297647997157,      1.9475727696624183,       0.023507838099702125,      -0.013447230945403342,                       0.047161564518803226,                       0.020607568901689674,                  0.05927935211871746,                 0.029887385673483396,             0.5043134308724864,                   0.17713488171029773,                1.5046138617217784,8812.874461954134,0.7617702446755665,8813.636232198809,1.7439285101268091e-10
                      0.10030764541155733,                        0.049225106064659,             0.0004059243404663571,             0.0002645414986821417,           1.0271232929841907,                  0.7866264090974773,              3.9567939201163878,                     0.10216784354399414,                     0.05166954688881446,                1.0063042235437005,      1.9488409320587579,        0.02632650324836688,      -0.013763923387256625,                         0.0477209656187138,                       0.020303613429155095,                   0.0604348986235797,                 0.029627824349529642,             0.4781910492629474,                    0.1846473538931449,                1.5426543260308818,8812.589968991382, 0.784941397387775, 8813.37491038877,1.3121242253495127e-10
                      0.10165015760531836,                      0.04942746036029351,             0.0005335055569496118,             0.0004941925693943091,           1.0375093097243775,                   0.782223139034111,               3.946454462322901,                     0.09653362496930573,                     0.05058548809578304,                1.0054656687692203,      1.9435894777890956,        0.02583172639240365,      -0.014642183336705254,                        0.04305391343762084,                        0.02504552622005289,                  0.05946133196583635,                 0.029316986185931697,            0.48181720527095717,                    0.1824419232025038,                1.5281029938380253, 8812.49460596915,0.7913167305675254,8813.285922699717,1.1927771739562482e-10
                      0.09986041059754727,                      0.05129975658622034,             9.108750967198112e-05,            0.00032100554669701174,           1.0010940123449314,                    0.79952286881736,              3.9893266607080053,                     0.10422740383235178,                     0.04911299102996744,                1.0124249323534902,      2.0044311267398562,       0.023478496665049243,       -0.01816134950688767,                        0.04742282113892517,                        0.01674888297344882,                  0.06296436664933178,                 0.031282956248467074,              0.514238522711533,                   0.18554608929114286,                1.4764488656473387,8814.074443563382,0.7857846458812651,8814.860228209263, 5.789940076186037e-10
                      0.10206522275384368,                      0.05090701853980421,           -0.00026680074294185645,             -9.50626067689234e-06,            1.012811902085018,                  0.7930550248995678,              3.9832657913797487,                     0.10241087395723016,                     0.05177253255692301,                1.0100912757186664,      1.9766784673616582,       0.025756193953352137,      -0.015976943524956776,                       0.043005605078518395,                       0.012931236616308024,                 0.061482390830515904,                   0.0299826370082405,             0.5139263166137881,                   0.18122477331767656,                1.4783202984367763,8812.488605056189,0.7918274496260925,8813.280432505815,1.1856408555815237e-10
                      0.10194709810074455,                      0.05076472933953185,            0.00011308587532331235,            1.0733267955082041e-05,           0.9935215162492939,                  0.8034478334649346,               4.010927019525319,                     0.10366465437638618,                    0.052775645728499736,                1.0130235882078855,      2.0003491640947764,        0.02492668966103856,      -0.018603763979068884,                       0.043110442478706795,                       0.014429859816734307,                  0.06248128276889674,                  0.03120495296903112,              0.518834896722682,                   0.18349157196948174,                1.4807869909290972,8812.773849864705,0.8007349383165344,8813.574584803022, 1.577006206038585e-10
                      0.10075223744514465,                     0.049567794495346346,             0.0004014131703858432,            0.00037764298826416465,            0.991933432175878,                  0.8030405447965427,                4.00602247317269,                     0.10721174434121346,                     0.05103670653543146,                1.0114208566425764,       1.988041250986654,        0.02466743840542454,      -0.015220334313010342,                       0.048819555760171926,                        0.02291809109652193,                  0.06256417522625797,                 0.031035145903105237,             0.5231968563919005,                   0.18086479169144654,                 1.461183830762371,8813.771815104865,0.7747893154070471,8814.546604420271, 4.278033680045708e-10
                      0.10212768757784363,                      0.04929906282181231,             4.246099195268646e-05,              7.03845367936691e-05,           0.9931989559426773,                  0.8042656917510407,               4.009023104688967,                     0.10443200654331061,                     0.05194046667420383,                1.0143341833800297,        2.02128262547076,        0.02433059265823119,      -0.020727891785945654,                         0.0462164265862326,                       0.016869277515876226,                  0.06433208754651946,                 0.031644941505266914,              0.529013366844512,                   0.18484515930379936,                1.4559906872819122,8813.339078614805,0.8139833439907839,8814.153061958796, 2.775294848921386e-10
                      0.10139275812691918,                      0.04877392068879515,            0.00024547404097333646,           -0.00018934953398075364,           1.0185393904798472,                  0.7888883913286298,               3.997833642624015,                     0.10049077351265714,                     0.05003596369573004,                1.0083426854269124,      1.9637651428978609,       0.024577683880631213,      -0.015807978251943664,                         0.0513451700910971,                       0.020089677628145487,                  0.06028843205241717,                 0.029856004599256407,            0.49878967104838157,                   0.18247150039104598,                1.5050007692633582,8812.709362551303,0.7849298393815916,8813.494292390684,1.4785190278334843e-10
