galaxies.bgg.bulge.profile_list.59.centre.centre_0,galaxies.bgg.bulge.profile_list.59.centre.centre_1,galaxies.bgg.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.bgg.bulge.profile_list.29.ell_comps.ell_comps_1,galaxies.bgg.bulge.profile_list.59.ell_comps.ell_comps_0,galaxies.bgg.bulge.profile_list.59.ell_comps.ell_comps_1,extra_galaxies.0.bulge.profile_list.9.centre.centre_0,extra_galaxies.0.bulge.profile_list.9.centre.centre_1,extra_galaxies.0.bulge.profile_list.9.ell_comps.ell_comps_0,extra_galaxies.0.bulge.profile_list.9.ell_comps.ell_comps_1,extra_galaxies.1.bulge.profile_list.9.centre.centre_0,extra_galaxies.1.bulge.profile_list.9.centre.centre_1,extra_galaxies.1.bulge.profile_list.9.ell_comps.ell_comps_0,extra_galaxies.1.bulge.profile_list.9.ell_comps.ell_comps_1,extra_galaxies.2.bulge.profile_list.9.centre.centre_0,extra_galaxies.2.bulge.profile_list.9.centre.centre_1,extra_galaxies.2.bulge.profile_list.9.ell_comps.ell_comps_0,extra_galaxies.2.bulge.profile_list.9.ell_comps.ell_comps_1,     log_likelihood,              log_prior,      log_posterior,                weight
                            -0.0008248828435470946,                            -0.0014206602188840405,                                    -0.08812292633977595,                                       0.524302591827396,                                     0.07900922210336479,                                    -0.03113087939364651,                                   1.8051324430143274,                                   0.6864589660313548,                                        -0.1994909377059917,                                       -0.13144961945847494,                                  -1.4951812496252501,                                  -1.2397379995150328,                                        0.05253525469547898,                                       0.058865175113898105,                                  0.47949142866537237,                                   -2.004773570027964,                                       0.043405315651554144,                                        -0.1941351203935019,-189103.87649382878,  -0.015196788418467555, -189103.8916906172,1.1779501480270827e-10
                            -0.0005509800539327344,                            -0.0010912991849648028,                                    -0.08287569331918891,                                      0.5314903489600371,                                      0.0778273649088383,                                    -0.03042766366146668,                                   1.8066649120164675,                                   0.6848788495787643,                                        -0.1999828443600903,                                       -0.12260212915417289,                                  -1.4941642145339102,                                   -1.237760988085358,                                        0.05197363256417753,                                        0.04919255936558792,                                  0.48032875782575746,                                   -2.001686438359734,                                        0.04088083698214384,                                        -0.1843205519894741,-189103.97354212016,   -0.07786210046080234,-189104.05140422063,1.0690041068337134e-10
                            -0.0007583209680273362,                             -0.000987704215707155,                                    -0.08543597491022215,                                      0.5219767342190199,                                      0.0782500168685388,                                   -0.029947255708420092,                                   1.8081048709602425,                                    0.684139774886471,                                        -0.1999288368586093,                                       -0.12539564559268512,                                  -1.4948286372136426,                                  -1.2376094986022694,                                        0.05434949040727016,                                        0.05111430895003222,                                   0.4797623914103407,                                  -2.0031945982031325,                                         0.0252529662306665,                                       -0.19712920806708187, -189103.5332433717,  -0.013691197953291387,-189103.54693456966,1.6603463451340978e-10
                            -0.0006779005643559234,                              -0.00132712000704978,                                     -0.0865763674357191,                                       0.526083360709197,                                     0.07701954862893146,                                    -0.03048357976234173,                                   1.8051245199878483,                                   0.6860404394489059,                                       -0.19978290875178228,                                        -0.1349520105575264,                                  -1.4940956304362714,                                  -1.2359000183317272,                                        0.05645245473847471,                                       0.050920765562514014,                                  0.48194388296643514,                                  -2.0038840579978396,                                        0.05840335993416529,                                        -0.1955747719158511,-189103.37379982526,   -0.09613807818673456,-189103.46993790346, 1.947350573913475e-10
                             -0.000685853728007538,                             -0.001139692129764674,                                    -0.07638689592324463,                                        0.51563788562608,                                     0.07885103061727751,                                   -0.031211619451997488,                                   1.8054789222379686,                                    0.685109403534629,                                       -0.19999768610993643,                                       -0.13079676849200722,                                   -1.493515071633858,                                  -1.2385081008117655,                                         0.0542781696570972,                                        0.05786935600533816,                                  0.47921654431210836,                                   -2.003121431954937,                                        0.03789689903550322,                                       -0.18438057281306475, -189103.9553191866,   0.038104637194960135, -189103.9172145494, 1.088663075657624e-10
                            -0.0006980183627849373,                            -0.0013758689647537354,                                    -0.08691057791806457,                                      0.5208869695661965,                                     0.07903607449184459,                                    -0.03227424941941189,                                    1.807197902481954,                                   0.6838909438792701,                                        -0.1997248840047571,                                       -0.12314334288507099,                                  -1.4935232734104702,                                  -1.2389689173936043,                                       0.058390120692307534,                                        0.04704288727609435,                                  0.48113720536563853,                                  -2.0037834399049905,                                          0.038432709414568,                                        -0.1931156398845405, -189103.0171119117,  0.0026325559382640346,-189103.01447935577,2.7819654721136366e-10
                            -0.0007346163062078325,                             -0.001217414017198057,                                    -0.09126724370984413,                                      0.5180651573505685,                                     0.07940609411310273,                                   -0.031831333741347084,                                   1.8070451202057034,                                   0.6842526186048876,                                       -0.19973100081064793,                                        -0.1325972929449712,                                  -1.4936255852800884,                                  -1.2373793956982977,                                        0.04772644688632499,                                       0.051151403057134615,                                   0.4838583729672217,                                  -2.0046149313534096,                                       0.041623920991891966,                                        -0.1981257017790237,-189103.69703781235,  -0.030560209808484694,-189103.72759802215,1.4094954191704347e-10
                             -0.000568157791957165,                            -0.0012775890310900702,                                    -0.08457975444455422,                                      0.5287482531670038,                                     0.07747830661515191,                                   -0.031296654361272165,                                   1.8052572614577034,                                   0.6843327616197311,                                        -0.1996326855379803,                                       -0.12599392536233883,                                    -1.49296747869883,                                  -1.2359827310347147,                                        0.05265456644078209,                                       0.050195362909950636,                                  0.48257335988744765,                                  -2.0035816638253876,                                        0.06566802270475008,                                       -0.19664983034855738,-189103.61950727168,   -0.10099861290388723, -189103.7205058846, 1.523122223152345e-10
                            -0.0007480987723797591,                            -0.0013998253752600953,                                     -0.0780767093375012,                                      0.5286546374861905,                                     0.07714050253202438,                                   -0.031192845266935335,                                   1.8053982749074302,                                   0.6847258684208597,                                       -0.19984390601164384,                                       -0.12853974412353475,                                   -1.493711705157785,                                  -1.2364460516006823,                                        0.05246433662569561,                                       0.051279747870753345,                                  0.48375799103308176,                                   -2.003647659542398,                                        0.03679642384534118,                                       -0.19494594842318538,-189103.56445753257,   -0.09941807338427794,-189103.66387560597,1.6093205340535063e-10
                            -0.0010510779185539415,                            -0.0010063414418212539,                                    -0.08850475412211779,                                      0.5218079637066989,                                     0.07879492292016227,                                   -0.031655970518193854,                                   1.8046453231088597,                                   0.6841136188242909,                                        -0.1997529413680027,                                       -0.12908143142142942,                                  -1.4942576766410092,                                  -1.2371092094737453,                                        0.05892301888783752,                                        0.04602227695573785,                                  0.48075276987106946,                                   -2.003703706189238,                                        0.04671098060008422,                                       -0.19378080461821798,-189103.72614946688,   -0.03862927044330239,-189103.76477873733,1.3690541871408737e-10
                             -0.000677262239018735,                            -0.0013075612358233847,                                     -0.0895380677851084,                                      0.5260274678798643,                                      0.0781300999967585,                                   -0.030330788813272173,                                    1.805340276987211,                                   0.6865140445324098,                                       -0.19972126729187908,                                       -0.12594200137847059,                                  -1.4932292771739757,                                  -1.2347529742572996,                                        0.04850245702195269,                                       0.047526280701466195,                                   0.4808640659588249,                                  -2.0042739414541377,                                        0.05480332357026496,                                       -0.19362084723159334,-189103.03064961964,   -0.10711727663774549,-189103.13776689628, 2.744557814324823e-10
