galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.mass.einstein_radius,galaxies.source.pixelization.regularization.coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
             -0.004743756681804834,             0.0008268980768527017,                    -0.05132492343222635,                     0.04661284383311426,        0.06811244960056906,        -0.0471766642471822,                1.6034997778996185,                                     0.0649096416333452, 6597.886386393997, 15.95227103834515, 6613.838657432342, 5.057629019903357e-09
            -0.0028387874557922283,             -0.004332593073087666,                    -0.06572355255754685,                    0.004220317804749511,         0.0531973924725595,      -0.058392529006747185,                1.5995013023992641,                                     0.1588631193382766, 6595.006712383447, 6.843757587535113, 6601.850469970982, 2.840013718977016e-10
           -0.00030295846260312755,             0.0008837420501911855,                    -0.03556287852890615,                    0.028327733959823416,        0.06269333980899605,       -0.03965862577974627,                 1.597177390895906,                                   0.015507601011892939, 6594.008938799208, 65.04485144546321, 6659.053790244671, 1.047111371816277e-10
              0.004694120513718668,            -0.0018892451913448652,                      -0.060449169841114,                    -0.00565066818566171,        0.05029793325536508,      -0.054827175197682876,                1.5984965387437446,                                 1.7260227315666755e-06, 6595.121018942443, 579367.1980619644, 585962.3190809068, 3.183927322211452e-10
            -0.0014124304765165527,            -0.0005739120137050191,                   -0.031458432817387735,                   -0.021105947095979957,         0.0388662913036702,       -0.03997670323839647,                1.5985906423002325,                                 1.2047665490267529e-06, 6596.294825953858, 830036.8898942433, 836633.1847201972,  1.02977193995346e-09
              0.008052464228254914,            -0.0075760686214999115,                     -0.0550276724804236,                     0.01926914276367913,        0.05793902669268225,      -0.051706685668164165,                1.6006396833903993,                                    0.07856796751037054,  6597.33396204167,13.286845609030769, 6610.620807650701,2.9109324168331626e-09
              0.002997287980244337,            -7.086223500454173e-05,                    -0.06293816412193184,                   -0.013480749192244687,        0.04137106088725184,       -0.05465628109400042,                1.6032034191738391,                                   0.003022756683847034, 6598.688902755419,331.37306736257847, 6930.061970117998,1.1284320116108685e-08
           -0.00015386643102581485,              0.004401956577284666,                    -0.02819946614215725,                  -0.0025530843460875425,        0.04945857063663134,       -0.03691677446867303,                1.5976950491615336,                                   0.020317539135893563, 6595.964698082735, 49.78686058426923, 6645.751558667004, 7.402328271996241e-10
            0.00015122999182276634,             0.0075252327680337475,                   -0.050671470223509964,                    0.011847698558071497,        0.05521261260226262,       -0.05058869138948138,                1.6023606285857261,                                  0.0003365399196142802, 6594.277855172315,2971.9752714331194, 9566.253126605434,1.3701930901927015e-10
             -0.007844427635624528,             -0.008517171032969218,                    -0.05657112680965384,                     0.04419783366458192,         0.0671678802336943,       -0.05107817891494018,                1.6017453481875836,                                   5.33012341114795e-05, 6595.923116871631, 18761.84153618626,25357.764653057893, 7.100842017081996e-10
