galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
            -0.0005655570037007043,            -0.0024240422630377855,                     0.05791871866177359,                   0.0051933238761265295,                 1.600152152883392,       0.053429830979894954,        0.05275080375497643,                                        8.892099953593444e-06,                                          0.16203005545577673,                                     0.14985547107499164, 5611.766949432884,112466.09964145112,  118077.866590884, 8.316110744618424e-09
             -0.006001667792001129,             0.0024303652504060434,                      0.0299972907270071,                   -0.020807061304062353,                1.5958969633763012,       0.043118298268899236,        0.03775224171980629,                                         0.049818737313189296,                                        5.185746531696337e-06,                                      0.7840926030452858, 5609.554196268676,192856.90571026574, 198466.4599065344, 9.097745319601122e-10
             -0.000572891549178039,             -0.002488879279998537,                      0.0534633907901934,                   -0.019703143899638335,                1.6031857212208938,       0.039308213441795914,        0.04895735367248555,                                        5.377714687482536e-06,                                       1.6201835557071337e-06,                                      0.6313308014002723,  5607.82363564532, 803167.1654030646, 808774.9890387099,1.6119844415450336e-10
             0.0002430185919908636,             0.0025897609670630425,                     0.04967498183051903,                    -0.02127439572679283,                1.5961140181762703,        0.04364584646466946,       0.048382050045171154,                                           0.0498701527289861,                                        4.791933902201193e-05,                                      0.5025219330634304,  5610.02938473394, 20889.00934259168, 26499.03872732562, 1.463206101443014e-09
            -0.0001469656225782169,             -0.005199172369312922,                     0.03845122209580092,                    -0.03358031661573843,                1.6022533746079584,        0.03737101217232264,        0.04205946806893468,                                          0.42235517502501335,                                         0.004072322155551618,                                     0.20699262161630083, 5610.228831584989,248.48647547985072,  5858.71530706484,1.7861756735478398e-09
              0.002176194508613656,              0.005358215945987732,                    0.051082526296688587,                   -0.023858172427641464,                1.5980065635331238,        0.04003270413485405,       0.049346518743653256,                                         0.004774204061475269,                                          0.01992394217363427,                                     0.07785994842109367,5608.6932092411125, 260.2056673839668,5868.8988766250795,3.8460228492189253e-10
               0.00444418721401311,            -0.0005379310053098976,                     0.06949136322259923,                   -0.020306181655930493,                1.6034970159981872,         0.0406675149625918,        0.05958821262525771,                                        0.0006958334517057281,                                        0.0010332078210773747,                                      0.6312068847573759, 5610.101181297932,2405.5286677772597, 8015.629849075192,1.5721223975441887e-09
            -0.0017926263258681342,            -0.0011513735462209608,                     0.05634162940946305,                    -0.03853708021817418,                1.6058587313394581,        0.03540058151993003,       0.052052295116033265,                                        0.0004638352562163404,                                        0.0004281814820789991,                                      0.7872413036561943,  5611.00333935538,4491.9423175070715,10102.945656862452, 3.875150921215402e-09
            -0.0032676559392240596,            -0.0025454958394905292,                      0.0705219225246788,                   -0.030874190346029236,                 1.602118110242628,       0.036119300306121205,        0.06021979226115892,                                         0.011935641126281118,                                       1.6123429566731837e-05,                                      0.7395453758873153,5611.5266403549085,62105.866627202704,  67717.3932675576, 6.539662829288638e-09
             -0.006622285326101838,             0.0044726389606761984,                     0.05941926129546197,                   -0.017695406264793854,                1.6003281113279535,        0.04279963885181537,        0.05467126437405562,                                       4.2721197384846955e-06,                                       3.3004906016824965e-06,                                      0.6893727433091804, 5609.463510470939,  537061.648860504,  542671.112370975, 8.309012906602433e-10
             -0.003984691728181359,              0.004481684427222031,                     0.05846432683799625,                   -0.013175535316162746,                1.6001275757143059,       0.042878332494643345,        0.05427849006245089,                                        5.140874078379728e-05,                                       0.00012369439612535107,                                    0.032312954178366216, 5609.372800750121, 27536.93928001409, 33146.31208076421, 7.588478401447211e-10
              0.008532163685608172,              0.003121359781519267,                      0.0533991843526314,                   -0.014317647977926288,                1.5983413661450796,        0.04572077878139136,       0.050347900353651276,                                        6.539633911350915e-06,                                          0.10272531443249469,                                      0.3472088423507601, 5609.072722459842,152924.05203947233,158533.12476193218, 5.621242961133733e-10
             0.0033176138568347456,              -0.00554877037995183,                      0.0510700180780086,                   -0.031339936115474636,                1.5999819519905256,        0.03614656583166692,       0.048587458258478045,                                       1.2882841393007937e-06,                                         6.63101316678665e-05,                                      0.8817012781312699, 5608.928675438551, 791307.4817246891, 796916.4104001276, 4.867136544485028e-10
             0.0012911617474303328,             -0.005922921475476411,                     0.04298487834580295,                   -0.019235464027598553,                1.5958986060588227,       0.044696916762801575,        0.04540596048929235,                                        5.588620894632684e-05,                                       3.3288805094230433e-06,                                      0.5765675807790424, 5608.239284907532,318295.35366781557, 323903.5929527231, 2.442727528662041e-10
              0.003248980336497246,            -0.0012434821768600938,                     0.04011698879029789,                    -0.05614879049436027,                1.6038695049223317,       0.027364374986353024,        0.04336268590885739,                                          0.24893474573157512,                                        0.0003553078372104572,                                      0.5169972456603236, 5611.590666065718, 2819.023908704806, 8430.614574770525,6.9720640878770544e-09
             0.0015832494520868438,              0.010906658352542929,                     0.03376454758221436,                   -0.043297725303857705,                1.6017151654054407,        0.03252718963823309,       0.040471366502193296,                                        0.0026962431161055853,                                         0.006565515727133211,                                     0.05343324163002461,  5610.00672000305, 523.7585055985342,6133.7652256015845,1.4304159228575233e-09
              0.000653930415442532,              0.005143324447735341,                     0.06223320393684043,                    -0.04474025653226359,                1.6062853163569406,       0.033127163573607066,        0.05602964943031086,                                          0.07059579771452763,                                       0.00033542688360311174,                                      0.9637221860050491, 5611.891392817485, 2995.981290356293, 8607.872683173779, 9.418144282423833e-09
             0.0036687218174901227,            -0.0008804059862657761,                     0.05299317447320164,                   -0.027212494700691963,                1.6023571442574258,        0.04129133902468907,         0.0507321644983435,                                           0.9392439373523793,                                            0.102294489924545,                                       0.841831112901834, 5608.640660431734,11.393165457604622, 5620.033825889339,3.6491372828925184e-10
             -0.001066970084450378,            -0.0021736297695004953,                     0.04648552118417853,                    -0.05367181675290567,                1.6064589646038117,        0.02853222637694597,        0.04790489462545677,                                          0.33264201209291494,                                       1.4910580814562332e-05,                                      0.5588582333470805, 5608.074468674042, 67070.01890427787,  72678.0933729519,2.0715539396154145e-10
            -0.0008397485554917478,             0.0005837446058034627,                     0.06422485191671529,                    0.001157714349049218,                 1.602400833170004,       0.050899413447802244,        0.05532429166575442,                                       1.8680858606209738e-05,                                        0.0020422848158289115,                                      0.0639169887317288, 5611.896051872329, 54020.92667931753, 59632.82273118985, 9.462126310943187e-09
              -0.00341979589437567,             0.0047904287939334045,                     0.04032194456358185,                   -0.049078603378928796,                1.6029839061765914,       0.032458952807605745,        0.04497935482227272,                                        1.327306253611209e-05,                                          0.16602261177360136,                                      0.4458712170619412, 5610.130326572586, 75347.13706253438, 80957.26738910697,1.6186165884414646e-09
             -0.007743955945251723,             0.0006656244074063375,                     0.04503488697739793,                  -0.0010856900906901275,                1.5971960060861177,       0.051197101163517444,       0.045142898749342075,                                        9.564246561955572e-06,                                           0.3544895071396701,                                     0.39277841250558965, 5610.720588220483,104559.45103669453,110170.17162491502, 2.920729677329743e-09
