galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source_1.bulge.centre.centre_0,galaxies.source_1.bulge.centre.centre_1,galaxies.source_1.bulge.ell_comps.ell_comps_0,galaxies.source_1.bulge.ell_comps.ell_comps_1,galaxies.source_1.bulge.intensity,galaxies.source_1.bulge.effective_radius,galaxies.source_1.bulge.sersic_index,galaxies.source_2.bulge.centre.centre_0,galaxies.source_2.bulge.centre.centre_1,galaxies.source_2.bulge.ell_comps.ell_comps_0,galaxies.source_2.bulge.ell_comps.ell_comps_1,galaxies.source_2.bulge.intensity,galaxies.source_2.bulge.effective_radius,galaxies.source_2.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
-0.000239868462584,0.0004749627449482,-9.109373087058404e-05,-9.60606778399336e-05,0.0491092306697598,-0.0499913936753606,1.2081558722678716,0.7968968510330442,3.491844223817526,0.0801233627267181,-0.0308538261410223,1.400025444981876,0.0296382526917873,-0.0197691676904143,0.1502512613180331,0.0002913910917799,-0.1534556115473597,0.0474010336472126,2.9841579910173355,0.0697894265613467,1.2690353275609234,-0.1002568320379966,0.2200747326888246,0.1071714276446143,-0.0770048424514037,3.5016446823631187,0.0596458136810015,1.4942347060403265,29165.39211607601,10.476627702119432,29175.86874377813,0.0001
1.7907673397990513e-05,0.0005242836228997,5.835167726586763e-06,-0.0001866238467898,0.0499505200808739,-0.0489073337464752,1.2042918705339885,0.7983006407827485,3.4961865487111794,0.0792541156927819,-0.0280182733835973,1.3988067438169414,0.0312725294289968,-0.0203128261218495,0.1503046827113314,0.0005257452556244,-0.1527499350146403,0.0503131745448346,3.010353939127496,0.0694169649354266,1.2800055813368685,-0.1000255102478174,0.2196424129516726,0.1021614092022205,-0.0800105898873152,3.487822745457627,0.0597689454437967,1.4552967156598853,29161.857657386296,10.505823141393089,29172.36348052769,0.0001
-0.000698004420023,-0.001093274808073,-4.3762676511975534e-05,-0.0001220387233402,0.0489669124685123,-0.0495781890360931,1.208366629508569,0.7971078378664586,3.490023177739745,0.079207073420437,-0.0307617130351044,1.3995461508224722,0.0296709863080458,-0.0205883400546947,0.1496854829452758,-0.0006979586004566,-0.1520311623348243,0.0584354426279209,3.03334953014659,0.0694089205660889,1.304033077191371,-0.1006886916516669,0.2194446301140638,0.1080302586842005,-0.0737187290635083,3.4808011546440216,0.0603921998997053,1.463536101070071,29168.825513672706,10.47918880872752,29179.30470248143,0.0001
-0.000616837012801,0.0002641210815308,-0.0002207880099118,-0.0001668877233041,0.0496317236392282,-0.0492520233347827,1.2077233626567243,0.7970284133890234,3.495312186628296,0.0795966978040178,-0.0292040372485827,1.399231943143055,0.0304407261060469,-0.0201628118964299,0.1493949582951576,0.0006455277770889,-0.1458256410805553,0.0520535607501331,3.000543849066053,0.0694328638377403,1.269350127686988,-0.100433738025332,0.2193174608365636,0.1036464112300553,-0.0738246121445221,3.4828823265854862,0.060019983429363,1.4675674484256922,29167.56883639688,10.506864605244369,29178.07570100213,0.0001
-9.717834754536744e-05,-0.0002442210212213,-0.0002386337854253,-4.631291675919597e-05,0.0491044103942928,-0.0495102895476948,1.2065370501479746,0.7971934275086995,3.492764852988775,0.0799529035225967,-0.0288141150050465,1.3993751698867478,0.0308451268925908,-0.0200988625131333,0.1497809404589354,3.324463451541524e-05,-0.1502771003206161,0.0493719435627909,2.995459055945385,0.0691294678749638,1.2479837095627446,-0.1004027900946739,0.2191988081984323,0.1062262732281452,-0.0775783628926469,3.4902952596072807,0.0598916965589116,1.5028826734644805,29166.687071416352,10.49826943182926,29177.18534084818,0.0001
0.0006065466610402,-0.000494681995237,-0.000195676914147,-0.0001905004093045,0.0493168676971354,-0.049759798491641,1.206208776327811,0.7972435599269875,3.4948165223990393,0.0799175496360819,-0.0282924230209315,1.3988813338636628,0.0311298461482541,-0.0204712088811742,0.149918258522333,0.0002452481551164,-0.1444542634253229,0.0608682941952078,3.0791954254277276,0.0689617199850684,1.3708250939726092,-0.0999561831076061,0.2196311121240363,0.1037814765577455,-0.0794842727459196,3.513034154780114,0.0601628179720871,1.5128847691212548,29160.3877504926,10.49256168183256,29170.88031217443,0.0001
-0.0003027292625298,-0.0003197754390099,-0.0002084843912598,-2.4275655589132983e-05,0.0493093235782041,-0.049486108971067,1.2082659191648113,0.7965385923505462,3.4897842147001197,0.0804035144481547,-0.0299574762526744,1.3996798864161042,0.0301755707947816,-0.0199452820376749,0.1494548819425713,-0.0001769690370239,-0.1512847154665975,0.0581345728017058,3.051112874400297,0.0686396008191312,1.3046442677175676,-0.100494431404659,0.2196579131905268,0.1068988963250312,-0.0786864935574717,3.510229824182326,0.0596601077957058,1.5063225692171924,29163.1519660254,10.47391702221377,29173.62588304761,0.0001
-0.0008313688700951,-0.0011777691228391,-4.7357371397546934e-05,-0.0001363938589667,0.0493951650249427,-0.0498033096282084,1.2091363666788142,0.7961927255310932,3.488056394972183,0.0801729832096427,-0.0318369568681778,1.4002937690156154,0.0289067313176435,-0.0201566992902704,0.1501195505345998,-0.0007770187620499,-0.1462102745714832,0.0526961122565778,3.059969251877569,0.0697081245752356,1.3310704094460295,-0.101093071592259,0.2197524252246679,0.0990797309075005,-0.0744621467161081,3.4826999951901296,0.060575486920719,1.4577248228955584,29156.359493457105,10.47968104790188,29166.839174505007,0.0001
-0.0008647881354086,-3.642427490480973e-05,-5.735370594790496e-05,-7.976383837081062e-05,0.0487392103861724,-0.0495273410632589,1.203641331366062,0.7979871793643518,3.494754163465627,0.0786530694732776,-0.0309350645414515,1.3996969058725617,0.0294073739615562,-0.0207534237278197,0.1499964645215427,8.449088040207958e-06,-0.1525324821839216,0.055498253499727,3.012256177644006,0.0697766378569748,1.2636851297671352,-0.1002947475032184,0.2195357063782904,0.0984722477679867,-0.0713972941203572,3.4896477691400674,0.0597644136436209,1.4759247401739908,29159.515158712184,10.496523087857142,29170.01168180004,0.0001
-0.0001907252007526,-0.000249241863539,-0.0001545381951055,-0.0001496018753081,0.0490510719510062,-0.049822510568593,1.210918933457773,0.7960808747397086,3.4835756694111897,0.0807963407754627,-0.030179359196283,1.4001218361316687,0.0298820182312704,-0.0195298328367224,0.1503791264603998,-0.0004534855339891,-0.1514231445370021,0.0490533208846743,2.9986051794776554,0.0693300424795362,1.2629943000343324,-0.1004704737941519,0.2196686372461262,0.1050480485819585,-0.0729372186086573,3.477679373942284,0.0600986155180526,1.4580980631409228,29164.3928341219,10.479447202311334,29174.87228132421,0.0001
