galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                      0.10133954638761897,                      0.05128424626630996,            -6.501920826045509e-05,            -0.0005317685837365507,           0.9964101272571642,                  1.0014710097669584,               4.004022919843271,                     0.10517548720600248,                     0.04795669700057855,                1.2006424590122151,       0.023654338974295523,      -0.012425635536712262,                        0.04826580474048546,                        0.02594270468787756,                  0.12094110301745309,                 -0.08130236837446625,             0.3526970357218188,                     0.148790449603488,                 1.006780287288788, 7279.915687431173,0.8466690990972064,  7280.76235653027,1.5024355809408511e-10
                      0.09943806989632317,                       0.0492372952457921,            0.00031927774715826237,            0.00010927075197573608,           0.9932914533969592,                  1.0041286268609644,               4.016822560983437,                     0.09477596943252663,                     0.04677251248526496,                1.1975063443263338,        0.02233994914473132,      -0.017551459374622543,                        0.04542989210755067,                        0.01976895726516663,                  0.11822042838629375,                 -0.07949466787638164,              0.354457255244767,                   0.14715577889869885,                0.9961678531948381, 7279.800501841766,0.8659462713672104, 7280.666448113134,1.3389716882295226e-10
                       0.1011909247956988,                      0.05098934081676825,             0.0004676673105751905,           -4.8453556527788905e-05,           0.9694562132791301,                   1.017932556612167,               4.035096282796479,                     0.09788807681962795,                     0.04925155250968196,                1.1991940993900816,        0.02362559849893326,      -0.016213669729410116,                         0.0417598278379511,                       0.029044650717679307,                  0.11930279056658541,                 -0.07997965953680652,            0.35948810447339896,                   0.14589228815869593,                0.9914602433732118, 7280.016743032896,0.8696032680472742, 7280.886346300943,1.6622018076637472e-10
                      0.10085968906453874,                     0.048695518991483784,           -0.00017400463715464457,             -0.000257228903313507,           1.0116455585448232,                  0.9939100833037644,               3.982722302467967,                     0.09972561195552053,                     0.05672507625843616,                1.2001489931145808,        0.02863294362944235,      -0.014298446646712419,                        0.04959322225141762,                        0.01801186535659159,                   0.1184523578322708,                 -0.08104643156484037,            0.34242556252524586,                   0.15118391820170374,                1.0365039520808703, 7279.861910698764,0.9031131448929595, 7280.765023843657,1.4237735543425026e-10
                      0.10117435127329849,                      0.04915154329823402,             0.0005012541114627766,           -0.00021358254792558598,           1.0164437136897744,                    0.98988776925201,              3.9877801015759573,                     0.09912139050524303,                     0.04959099800219923,                 1.197916157570652,       0.024505194982559514,      -0.016453842422780977,                         0.0413590437339656,                       0.023307494601234855,                  0.11876566585812111,                 -0.08063782695203914,             0.3367857124502446,                   0.15283690402677985,                 1.039377118100361, 7280.337397431016,0.8750858650463063, 7281.212483296063,2.2905627088499411e-10
                      0.10191269640102074,                      0.04996270847952743,            0.00027768540339564605,             9.819459635113802e-05,           0.9871800084817238,                  1.0080055128733478,               4.013299357290778,                     0.10677399620753486,                    0.053529045818560654,                 1.203099158278098,       0.026471620948720454,      -0.010323168219536537,                       0.044113832520775824,                        0.01642518521456968,                  0.12049838485377225,                  -0.0812679574179538,             0.3572399324838963,                    0.1466216692221921,                0.9973687169455421, 7281.066216650232,0.8552299253028255, 7281.921446575534,  4.74749319816957e-10
                      0.10057170064938598,                      0.04984687629117095,              0.000334091209870142,             5.996133710429396e-05,           1.0181220269925113,                  0.9909608546920534,               3.959390360824777,                     0.09541327036056786,                      0.0494547670031442,                1.1974769461026558,        0.02495300031106013,       -0.01694934885646172,                        0.06653551751070455,                        0.01949661659867317,                   0.1195994202848295,                 -0.08019068709181888,            0.34100961045867895,                   0.15186097719910577,                1.0331875954714338, 7280.211066659916, 0.901503650034841, 7281.112570309951, 2.018726244862644e-10
                       0.1007860964175585,                      0.04907200265513834,            0.00020745826473752643,             -0.000561667928376805,           1.0165462684840352,                  0.9904203832755516,              3.9712992170653085,                     0.09900803530766078,                     0.04634953417920071,                1.1985719685185723,        0.02211185142390419,      -0.015741878533156964,                       0.042812612456095224,                        0.02789099569402876,                  0.11888324918752043,                 -0.08049263873226492,             0.3471604273928152,                   0.14920125358012135,                1.0156861779242679, 7279.874931184457,0.8515698078022553, 7280.726500992259,1.4424329913872699e-10
                       0.1009681943223068,                      0.04861341799064116,            0.00021780699226914315,             -7.63068008480252e-05,           1.0087571472333747,                  0.9952938401444391,              3.9812939482299985,                     0.10154437378500543,                    0.043576807002333684,                1.1989968220929135,       0.021117784680822826,      -0.013992958977543235,                        0.05896689738817275,                       0.023334948529845443,                  0.12061551622110094,                  -0.0798234406374643,            0.35048542877137656,                   0.14956810581249308,                 1.014408863563074, 7280.837660658239,0.8406337955175394, 7281.678294453756, 3.777493668263016e-10
                      0.09964773554752326,                      0.05119661078630238,            0.00021568826693373657,            0.00021562764477538372,           1.0030491015717558,                  0.9987907916089864,               3.984954300608333,                     0.10242941405105854,                     0.05276574647329097,                1.2016012082433511,       0.027342677908936505,      -0.012604214422642972,                        0.04301140915853354,                       0.012475257740900813,                  0.12029929736471313,                 -0.08066150516397184,             0.3577400326970292,                   0.14677569475801788,                0.9975226686930401, 7279.721499240031,0.8767423996789208,  7280.59824163971,1.2372600785988927e-10
                      0.10069864308687958,                      0.04891723870891954,             0.0003918648608221553,            3.5341027983976924e-05,           1.0211667499709391,                  0.9889259761323212,               3.968706126165544,                     0.09924266269166472,                     0.04827461074589279,                 1.199139310052293,        0.02300241504581222,      -0.015085282287801219,                       0.059062756791928385,                       0.025225549800997542,                  0.11863558334569582,                  -0.0800338454119888,            0.33940493233768254,                   0.15284452436946055,                 1.030215845973761, 7279.683520774039,0.8617779953993698, 7280.545298769438, 1.191151938913665e-10
                      0.10128989643333147,                      0.04940433476005155,            0.00033764823658585867,            0.00017172992008856984,           1.0033360881291713,                    0.99814490619533,              3.9999202654730714,                     0.10008391931647474,                     0.04753031106480818,                1.2004482131517245,       0.023325082023371326,      -0.014134699122516962,                        0.05028616310682748,                       0.027253085846380868,                  0.12021664720944165,                 -0.08058336886741045,              0.367122556767415,                   0.14705277183693238,                0.9620705800323872, 7281.074950272623,0.8574542657644121, 7281.932404538387, 4.789137599600836e-10
                      0.09842365289552796,                       0.0505882254683565,            0.00034465756121232943,           -0.00022665190574296072,           1.0115479163089636,                  0.9945920441550276,              3.9802157133603124,                      0.0997845504202801,                     0.04745380296678405,                1.1991415713208902,       0.023725339707006854,      -0.014258764720630432,                         0.0488802143856312,                        0.01784815601795981,                  0.11937168026658801,                 -0.08047710034555536,            0.34559234705341724,                   0.15045710739456133,                1.0031319390464555, 7279.990019278221,0.8554248324154582, 7280.845444110636, 1.618369820524204e-10
                      0.09950695259407562,                      0.05026302223908041,            3.8243049252655895e-05,            2.3388163871615073e-05,           1.0302923052068826,                   0.984452307421771,              3.9501270195713127,                     0.09565050863711899,                     0.04419742099532661,                1.1982839210654945,        0.02199079123740128,      -0.016905727321572608,                        0.05829689144949305,                       0.033332768900984334,                  0.11967686361293561,                 -0.08020481225482466,             0.3587937111326517,                    0.1479313498850497,                 0.990263471936101, 7279.701293370241,0.8733904447597397, 7280.574683815001, 1.212511042487422e-10
                      0.09983506411770839,                      0.04947425885696229,             7.940806417424438e-05,            0.00038367322425144647,           0.9888498678354951,                  1.0056927693373032,               4.013528622751001,                     0.09615621525049185,                    0.047947524154866215,                1.1971252844516158,       0.023965791047917268,       -0.01735364829903282,                        0.05123035905589034,                       0.032370050599540845,                  0.11814532755905674,                 -0.08021953815869151,             0.3484977545232567,                    0.1495731215608998,                1.0216749030345187, 7279.901546661058,0.8854192570855997, 7280.786965918143,1.4813394937702622e-10
                      0.09873872481868676,                      0.04948413850684374,             0.0003191186398449368,           -0.00041139331309227343,            1.015668332975179,                    0.99122707910353,               3.981739015857013,                     0.09899323571305639,                    0.046218111099029735,                1.1986769627569027,       0.023275186566343514,       -0.01526698915292952,                       0.047138041887443756,                       0.017271082781427922,                   0.1205485262634128,                 -0.08094185344404511,            0.33492597389305584,                     0.152967470980727,                1.0527062173852078,  7280.57025603695, 0.859339287366177, 7281.429595324316,  2.89115511980989e-10
                      0.09947410245460277,                      0.05024871071213436,            0.00020615253553518505,           -0.00020002334076584885,           0.9814130546071871,                  1.0104915836999477,               4.028751141233115,                     0.10179725054552226,                     0.03994158157665687,                1.2003433062096396,       0.019551670438066014,      -0.012998932765230915,                        0.04119821878801252,                       0.025249847908793237,                  0.11970690423027883,                 -0.08078067572522475,             0.3631694358221891,                    0.1463550331404312,                0.9754443619264611, 7281.122852022097,0.8134347059134293,  7281.93628672801, 5.024128986244336e-10
                      0.10059419404480259,                      0.04985430462932447,            0.00010513940530657931,            -0.0003048690090319742,           1.0220785842702322,                  0.9863950531872732,              3.9703869081270238,                      0.0995221610566892,                     0.04282631204598747,                1.1987961419177695,        0.02159806298253614,      -0.015160385174910092,                        0.05085483854137672,                        0.02243462427106938,                    0.120141499566937,                  -0.0805291247704053,            0.35474057586971436,                    0.1491383315991221,                1.0049308530168095,7280.4803542824075,0.8492395790393483,7281.3295938614465, 2.642576433828534e-10
                      0.09908941622374233,                      0.05058779061900533,            0.00020666285227867988,             1.785469304432771e-05,           1.0209258048617695,                  0.9885208530698095,              3.9564423736588554,                     0.09733679796208516,                     0.04789353982586373,                1.1991051542358262,       0.024090127804725175,      -0.015223658580565276,                       0.040972595376534804,                        0.02467181385976776,                  0.12032412350909082,                 -0.08059888638639078,             0.3484265668858667,                   0.15089391999788745,                1.0145870089701834, 7279.908622926721,0.8668219044408995,7280.7754448311625,1.4918590211551006e-10
