galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
             -0.010272690298449455,               0.04398804822641652,              0.0016091847497660045,               0.054473913667526005,                1.8225543785793625,      2.3910179093814103,                     0.17483962627393407,                     0.09283252124665577,         0.019082061583508732,                  1.3092801003423367,               4.333575547571899,                     0.026646242153923486,                      0.08028763326898576,        0.05095280538630376,      -0.051617323417733854,                   0.2199128992929404,                   0.3277870762367414,                       -0.10944122157073095,                       -0.03513721192865841,            0.07434121996615665,                    0.1710186883215709,                0.8246332186673151,31666.662595698184, 67.32808668625223,31733.990682384436, 4.727378436860008e-10
             0.0003990091516298247,               0.06669527763191282,              0.0032552640201205197,               0.051286340159253194,                1.8078139484813238,       2.354656108017307,                     0.16502466254009732,                     0.10344406053357583,         0.019270040338183594,                  1.2893038372056038,               4.407473403278393,                     0.042146696508811976,                      0.07336380830773172,        0.05342435740906276,       -0.04500061979723705,                  0.20944451511339374,                   0.3245607600654984,                       -0.17167018387645716,                       -0.10288491968011855,            0.07891737457036883,                   0.19865446432837747,                1.1973668552653298, 31666.30302822074, 66.02577043333477,31732.328798654074,3.2996068655767463e-10
             -0.015835830147735673,              0.041662586222820625,               0.002004427183926867,               0.050348016222628716,                1.7862110865453298,      2.2156063275528344,                     0.17215529571060587,                     0.09863450050381582,         0.015293971980179863,                  1.4615940651964487,                4.72688008032153,                      0.04022826689671477,                      0.08165025802439188,        0.05755622242365896,      -0.020604144429071176,                   0.1774091166106555,                  0.29498602663126133,                        -0.1833160723953682,                       -0.16885961444910358,            0.07097783727558994,                   0.17134297741954335,                0.9335830613421436, 31665.91503368668, 81.10573620674454,31747.020769893425,2.2385062610347398e-10
              0.006372980871755265,              0.033018894739944626,             -0.0003098507927634551,                0.04687314519301211,                 1.804535015443752,       2.416386652848578,                     0.13542330742488642,                     0.09570941301417159,           0.0147626667496821,                  1.4973837409878528,               4.830714800746075,                       0.0348526235474584,                      0.07291895437484743,        0.05539566933706931,       -0.07224769216172144,                  0.24937655047892307,                   0.3249894827844706,                      -0.057410463887341424,                       -0.07783337795879325,            0.07750725491478244,                   0.17214820600812122,                0.8550393400960871,31665.769844938288, 82.25664875926864,31748.026493697558, 1.935992369127142e-10
            -0.0033947800424961767,               0.03399454337846495,              0.0004176655166552186,                0.05200296811455616,                1.8432887970684486,      2.3621269158287737,                     0.17053105049283543,                     0.14261468531203603,          0.02183833054499152,                  1.2008499233942143,               4.206314515914448,                      0.02234350901272213,                      0.07682835834962985,        0.06767385255242768,        -0.0471016534917079,                  0.23110717727490587,                  0.29589544967552506,                       -0.10067261106905395,                       -0.09947099481319084,            0.06855753843386733,                   0.18919489095879932,                0.9467579714502918, 31665.38500674954, 61.92086700662973, 31727.30587375617,1.3175604181136135e-10
            -0.0039508492146388945,               0.05783597783438262,              0.0015803594747805876,                0.05423458128877838,                1.8013463788698085,       2.454324082583356,                     0.13565176122468625,                      0.0853549163884952,          0.01567777264972206,                  1.4503940481861366,               4.675631162701592,                     0.029995123816456675,                      0.08257070474742248,       0.040984869479652686,       -0.06852496673421611,                  0.23161500691687795,                  0.34744272234116863,                       -0.03757718124912942,                       -0.05296237223358194,            0.07810489609879606,                   0.17582316776108206,                0.9615766014409162,31666.081649560336, 77.98390820585432, 31744.06555776619, 2.644348362910562e-10
              -0.02097366175186117,               0.04067563633274898,              0.0006716490474770172,                0.05229491150586694,                1.8384228385624715,      2.3392451393039657,                     0.19638895676579102,                     0.10364942847010038,         0.014978817404741301,                  1.4845156543550153,               4.774778608705199,                     0.019792798005574718,                      0.07777733151444242,        0.05391319546312552,      -0.034483026541264554,                  0.20833918817569255,                   0.3120338109153625,                       -0.10454917219058615,                       -0.08124298234721535,            0.07933208421944064,                   0.17620053225577115,                 1.016707519338972,31665.457118456245, 80.88283352050823, 31746.33995197675,1.4160815214174532e-10
              -0.01606850237476298,              0.060171205530193395,              0.0010009915150289385,                0.04739397092082574,                1.7979749594794243,      2.3107683624710837,                      0.1667185978973743,                     0.08164424607544331,         0.015090529140013152,                  1.4926449309504242,              4.6698256662557585,                      0.04831880744384507,                      0.08349608925625705,       0.042373649239231176,        -0.0395792296476661,                  0.19520299354250806,                   0.3226339417291963,                       -0.14518518896779647,                       -0.09900469479201461,            0.06685796541567413,                   0.16861349433070702,                0.7960950774380295,31665.667893658407, 82.81082184736727,31748.478715505775,1.7483434985552977e-10
             -0.026335543586313064,              0.039083632778539275,              0.0001784725195334849,                0.04939162737540188,                1.8054692778129469,      2.2639702966903896,                     0.16664037669474455,                     0.09776405718231136,         0.016149213759263856,                  1.4300276489160615,               4.529431665986661,                     0.022998042518863965,                      0.08017465977881152,        0.05133633252366309,       -0.03537750147210044,                  0.19390079717241368,                   0.3077966390236338,                       -0.12767466305308384,                      -0.022556913995864906,            0.06934287359710994,                   0.17966939669107573,                0.8977953163409583,31665.443458208443, 78.15305424984217,31743.596512458287,1.3968690194539555e-10
             -0.014906700689346322,               0.03897098839876918,               0.002717447162777786,                0.05078526306685738,                1.7908598861164722,      2.3354891280512007,                      0.1387056256484238,                     0.10394400183811266,           0.0198008165253229,                  1.2625972030704957,                4.32983774053891,                     0.028441775872008936,                      0.07106348375939628,         0.0484460241827506,       -0.05780444121184086,                  0.21492724345827754,                    0.329730497721414,                         -0.111935025015568,                       -0.06156032635237716,            0.07532398537156008,                   0.18658939213820946,                0.9326793293215556,31666.541384251937,  65.5323545371337, 31732.07373878907,4.1877322610131466e-10
