galaxies.lens.bulge.profile_list.39.centre.centre_0,galaxies.lens.bulge.profile_list.39.centre.centre_1,galaxies.lens.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_1,galaxies.source.bulge.profile_list.19.centre.centre_0,galaxies.source.bulge.profile_list.19.centre.centre_1,galaxies.source.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,             log_prior,     log_posterior,                weight
                             -0.0001048448514003042,                             -0.0007579749772263222,                                      0.05970851896827575,                                    -0.024469012081109586,                                    -0.061931289601102994,                                      0.43149193519527174,                               0.00035801594241308105,                                -0.002204649278354809,                                        0.10251525003548383,                                       -0.04126279003935382,             0.0005668255302074548,            -0.0031191646712873684,                     0.04529690712019164,                    -0.00512551769972295,                 1.600696184302608,        0.04906851008834767,        0.04579475285173651, 5416.136953130296,    1.1294796000876428, 5417.266432730384,1.7168120833182557e-10
                              0.0013323287503132775,                               -0.00234611682099041,                                      0.04428831880589144,                                     -0.01160017097283524,                                        0.188090096799484,                                          0.3542129512361,                               -0.0016458620608356264,                               -0.0009100032287571411,                                        0.10393295442082091,                                       -0.05684892117927854,            -0.0022964347909552904,            -0.0009901524662130196,                     0.05778645874782323,                    0.002056414266554565,                1.6013296435455493,       0.049018111741949366,        0.05144289566460081, 5416.065230635255,    1.2857073153877205, 5417.350937950642,1.5979900744751627e-10
                              0.0011313352179002367,                              0.0006720375559496061,                                      0.05733679480358561,                                     -0.02297738815815454,                                     -0.01866034792750911,                                       0.2402296653874948,                                0.0028854385689636194,                               -0.0010431538261151095,                                        0.10489435585337929,                                       -0.02475341866090276,              0.002563765868250986,            -0.0020392157780875515,                    0.053289694131349964,                   -0.003342326792783615,                1.6020150272050748,        0.04844656217519916,        0.05036384055766946, 5417.559963866972,     1.863617115900646, 5419.423580982872, 7.124074819471238e-10
                             0.00016278114275491973,                              0.0005198878314381095,                                      0.05006294663057722,                                    -0.023088752796490794,                                      0.15452313915946914,                                      0.31877318960038875,                               -0.0023439376564669393,                               -0.0009863968787808643,                                        0.09669711633048661,                                       -0.03763028699003683,             -0.002379319292298671,             -0.001533221672749497,                     0.05359174246633176,                   0.0072214351666036935,                 1.603055960009026,        0.05316559968343276,        0.04960530157479881, 5417.188481067272,     1.497446767675647,5418.6859278349475, 4.913551834280119e-10
                             1.1414010700858124e-05,                              -0.002456576536821936,                                      0.04758139131561313,                                    0.0034348806400083484,                                      -0.1830256259454727,                                      -0.4981516880210245,                                 0.000860970816226406,                                0.0010577467261491658,                                        0.08986179329451373,                                       -0.04707712931014307,             0.0007065446855817115,             0.0018466529048340636,                     0.05208324487413052,                   -0.009489371085973732,                1.5982120459794809,        0.04633735152407725,        0.04950649491075537, 5416.980572088235,    0.6372179831166576, 5417.617790071352, 3.991184639988789e-10
                             -0.0002992709970539992,                               0.000259619530069366,                                     0.050070214744845694,                                     -0.01698090728660793,                                    -0.027553893158718912,                                      0.21896602836639967,                                 -0.00230693302647768,                                 0.003711376905264963,                                        0.09889508153881071,                                      -0.053907059500869624,            -0.0012553659153389089,                 0.004774136406485,                    0.056017041626207145,                    0.012553589959905225,                1.5998461090978913,       0.053094844202697666,        0.04993972399872465,   5415.6503912445,     1.913564221154724,5417.5639554656545,1.0553867055930275e-10
                             0.00020170465543292715,                              0.0006345609217511816,                                      0.03908730115315006,                                    0.0066452458002548365,                                      0.12101064003688798,                                      -0.1075357677609379,                               -0.0008980618138164654,                                 0.002626253975986125,                                        0.08601899008588684,                                      -0.052030103657624845,             -0.002324950570813252,              0.001472958346824048,                    0.051751969346695355,                    0.002813942093416993,                1.5987194690826754,        0.05139770922583392,        0.04911949418049849, 5416.966945484224,     2.062163209479271, 5419.029108693703, 3.937167220206586e-10
                              -0.000576002460554309,                              3.693882725588904e-05,                                      0.04241553580607004,                                     0.009202628839211462,                                      0.15751903939974882,                                      -0.1331117468289708,                               -0.0011962243451062865,                               0.00018173291636333015,                                        0.11570319252761573,                                       -0.05949376662596119,              0.000825533171499636,            -0.0002550470341670001,                     0.05448565640741589,                     0.02427282064750495,                1.6002113835346141,         0.0593796038006183,        0.04894894013124629, 5416.065667494478,    1.9266356280733228, 5417.992303122551,1.5986883236840917e-10
                             -0.0006751173593008142,                              -0.000880367268841234,                                      0.04232111929563148,                                     0.010053758002422872,                                       0.1939380519136498,                                     -0.27103022240357943,                                0.0032115306434625677,                               -0.0014123382373502729,                                        0.10498651817966968,                                      -0.061163714707853964,             0.0035010740680077377,            -0.0014716161348323487,                     0.05472715846273208,                     0.02052856505324636,                1.6003659172851659,        0.05817786050603602,        0.04954067398509632,    5416.136255935,    1.5593696354381867, 5417.695625570438, 1.715615547167467e-10
                                0.00103514691009636,                              0.0005093189091704697,                                      0.04299326981274804,                                   0.00028368437319011404,                                       0.3147616482899139,                                     -0.17144762387533632,                                -0.001583918018899887,                                0.0028658990957725473,                                        0.07404181397532937,                                       -0.05394121969649162,             -0.002318184154371626,              0.002714414014981665,                     0.05851412937511589,                    0.014626173675932466,                1.6011134869055528,        0.05471278618897846,        0.05197859036783037, 5416.064107691271,    1.4970200924725736, 5417.561127783743,1.5961966282924372e-10
                              0.0011457899307049796,                             -0.0026548751918641367,                                      0.04845124465905299,                                    0.0010942276165739724,                                       0.5475604938728673,                                      0.23188394963278558,                              -0.00010543929267418795,                                3.622772465828461e-06,                                        0.09935231828275735,                                       -0.04198688882031282,            -0.0001918486861050173,            0.00019220164930222724,                    0.048611876536973166,                   -0.014296116091882893,                1.5994262873495522,       0.043831429924874765,        0.04798016141042383, 5415.838860769229,   0.23079773930330078, 5416.069658508532,1.2742742107805105e-10
                             0.00048254341543803314,                             0.00040539012059452595,                                       0.0453384694869854,                                     -0.01183798767271751,                                      0.08713999285903726,                                      0.44231737040577573,                                0.0006646717487373846,                                 0.001366509793473722,                                        0.09348489099611919,                                       -0.06018467439181642,           -0.00014262021965758158,            0.00027152639278669045,                     0.06557055173245586,                     0.01984688751201901,                 1.602183432631067,        0.05788605550609999,        0.05589698008442068, 5416.863853059507,    1.0511109169227997,  5417.91496397643, 3.551496487228234e-10
                             -0.0008391937155303175,                             -0.0009633353469966216,                                      0.04789083971114019,                                   -0.0023737371603560734,                                      0.11790266721624691,                                      0.19383840200676553,                                0.0016899802896457633,                                0.0008478072575708681,                                        0.10797157550931952,                                       -0.03203198854125144,             0.0021343589693279415,             0.0009942139303288752,                     0.04794967241808033,                    -0.01256446065899125,                1.5999091117015538,       0.044704544593559215,        0.04704294276713583,5416.2202355446825,     1.904580925951473, 5418.124816470634,1.8659149927799534e-10
