galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
              -0.014280782226850258,                0.07612623387285695,              0.016441627134208388,               0.04964435019759886,          0.01831210713338519,                  1.3058548290678007,              0.6522167852321673,                     0.024821240618432945,                       0.0157274960846132,                1.9658881346101411,      1.5003343869957808,                     -0.2024682678399424,                     0.21117092967178897,         0.1512111523088361,       -0.11538052192829835,                  0.00435610844762848,                  0.06270684171582187,                        0.20395456246012394,                       -0.07031352492150147,            0.17306388685648327,                    0.9767213916983772,                0.5067470925447075,20700.152692680796, 62.18604064868202,20762.338733329478,1.0261859106238911e-10
               -0.11508075385132947,               -0.07931215792798905,               0.04659895802680761,               0.03813514796099737,         0.019385064494046617,                   1.265781700608568,              0.6089871804992452,                     -0.01289065026369882,                     -0.08776702012042055,                1.9751267195193318,       1.510823016054162,                     0.29732163704285675,                    -0.17504367895853903,        -0.1133907098966251,        0.20580817379013686,                 0.027665362416510176,                 0.013476493018948805,                       -0.11032790579724595,                        0.18586464106280381,            0.17196754995708347,                    0.9664070628538888,                0.5050398172178839,   20701.192810656, 60.05815202560093,20761.250962681603,2.9036451761520577e-10
                 -0.190274065964161,               -0.20225883395497782,             -0.042369258187398715,              -0.05275367553029429,         0.016710862219496463,                  1.5134216234131637,                0.62358292625518,                     -0.06647390036866387,                     0.028778148833685818,                1.9897046603419324,      1.5022721861939095,                    -0.20460579714100185,                      0.1426900902850315,        0.10490573729619655,       -0.11235808452322034,                -0.059712149978172466,                 -0.07391902973248178,                         0.2531147924148398,                       -0.08731034213766065,             0.1701271891907474,                    0.9988886036003889,                0.5065504076619697, 20701.11512064615, 67.28295797244462,20768.398078618597,  2.68660118608068e-10
               -0.19106260553911633,                -0.1946824567012787,              0.020736998531403154,              -0.10465305660589865,         0.019788647163180694,                  1.3854067524811418,              0.6296498462428837,                     0.023440843190346814,                     -0.03764257004645285,                 1.976484376405387,      1.5022787445102954,                       0.203967045142224,                     0.22946656819374142,         0.1635539555809402,        0.13731924786337163,               -0.0071365403917891465,                 -0.06350162289390236,                       -0.14018439006420105,                       -0.11713442166352767,             0.1712801999302035,                    0.9657869815106113,                0.5075035962514016,20701.049859172537,59.100991216870824,20760.150850389407, 2.516868377832829e-10
                -0.2950330269037163,               -0.19669062585929417,               0.10191620146610152,              -0.10579097115533963,         0.021391085927580312,                   1.365491688950865,               0.545497593235046,                   -0.0011606557768881068,                     -0.02475877633218175,                1.9996282845514517,      1.5010583539830975,                     0.24971598376138734,                    -0.21395840726138407,       -0.12258727662418674,        0.20676513194400653,                  0.06065276478788275,                 -0.12665015152875084,                       -0.13646140291350997,                         0.1902768142974956,             0.1719197607354786,                    0.9851527936950503,                0.5140307971005323,  20700.1547228174, 56.07985612429062, 20756.23457894169,1.0282713243227197e-10
               -0.23496388416954722,               -0.05526951770302655,               0.09388956153674267,              -0.09746790911573816,         0.014310625626989896,                  1.7150650919985573,               0.835930478046065,                     0.019205286564069453,                     -0.12906729302071948,                1.9739185067589444,      1.5001558627658262,                      0.1865506877749042,                     0.10441599478536569,        0.06916095480876523,        0.11105985558871792,                  0.06871658519042079,                 -0.06558329473791723,                       -0.13216522496464878,                       0.039864040932985755,             0.1689905856757529,                    0.9800576525533335,                0.5000912583260052,20701.527076246406, 77.31231455308361, 20778.83939079949,4.0561428917187986e-10
               -0.06460546333948165,               -0.08391749140277047,               0.03754036357093728,              -0.16613797350194362,         0.013792204710751347,                  1.9554070409479596,              0.8249317789487618,                        0.039889834793194,                     -0.05340476538825651,                 1.986312871003616,       1.503162653027674,                     0.27253978684162855,                     -0.1592351932275823,       -0.08453036070251063,        0.19470674267179555,                 0.049292668043917506,                 -0.15276146382649042,                       -0.18426108038632322,                         0.2072380134775749,            0.16700846309318212,                    0.9838614371956188,                 0.511512806015267,20700.714883924848, 80.70318688019135,20781.418070805037, 1.800456373903464e-10
               -0.12474520507270305,               -0.28523517616913313,             -0.018294996048341634,              -0.05376769524237327,          0.01883482209742735,                   1.886225113932749,              0.6489048286358512,                     -0.01960141141518328,                    -0.019931386350116424,                1.9904970662114407,      1.5044584212301346,                    0.046704073251049284,                     0.27372398913204743,        0.17845402869394125,       0.030957816120741867,                -0.005606326609235302,                 -0.06580166007142714,                      -0.029660881029381282,                        -0.1532997200186205,            0.16391250062190194,                     0.938361301737372,                0.5003190572060512,20700.239158710094, 61.52660117175885, 20761.76575988185,1.1188652018987406e-10
               -0.13188438313331263,              0.0029804585474029715,             -0.009414926345370894,              -0.11755626477021158,         0.020833302568855967,                   1.432005099359908,              0.5340992304032184,                     -0.09947098031477397,                    -0.038626373892467196,                1.9676287630342626,      1.5037720868113458,                     -0.1762763673482184,                      0.3272143385533371,        0.23610630953871295,       -0.12305137380547188,                -0.006082968719134918,                 -0.08252799889491909,                        0.14926191088573462,                       -0.15257827642843197,            0.16959967327981118,                    0.9859856297970947,                0.5248003151074263, 20700.95997298107, 57.23622959358288, 20758.19620257465,2.3005063020706653e-10
               -0.22401036455234352,               -0.10940909882507777,               0.04283588001985119,                0.1406348796222989,         0.020924553501054183,                   1.330333381856686,                0.55998603351006,                     -0.18158153394033763,                  -0.00038271418722895313,                1.9669135533362507,      1.5153236171867093,                    -0.23935182088060097,                    -0.17306100819326392,        -0.1050214517075583,       -0.17801826530408493,                -0.018913857715471223,                  0.07228381570450348,                        0.15067064113470144,                         0.1199794927994831,            0.17132066235651483,                    0.9961798442216148,                0.5051505099019334,20700.687524909627, 56.12100036040471,20756.808525270033,1.7518653921579707e-10
