galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,         log_prior,     log_posterior,                weight
                0.1012196044691426,               0.02672819900623954,                1.0134553249686322,                     0.17679897299144948,                    -0.23745618800402313,      -0.054208803659729604,        0.07111584604695775,29898.878326676982, 2.322567934169821,29901.200894611153,1.5188372879466805e-10
               0.09849052437859351,              0.027584397549002566,                1.0144864414344514,                     0.17448955268999256,                    -0.23531123738458065,       -0.04982375478301365,        0.07012995257049781,29900.484350749874, 2.290950289292722,29902.775301039168, 7.568305307920111e-10
               0.09396775404298846,               0.03248151068519788,                 1.013049501953084,                     0.18061183038307782,                    -0.21456267558797165,       -0.03630649566235289,        0.07290332035396163,29900.116955075006,2.0132264107463316, 29902.13018148575, 5.241320644772308e-10
                0.0981539851181728,               0.02660048877087511,                1.0122097462630224,                     0.17611309488428553,                    -0.23377559836460954,       -0.05183025519266499,         0.0711682319351668,29899.880085830824, 2.257805316689711,29902.137891147515, 4.135897083686522e-10
               0.10010399847190748,              0.024925008483555083,                1.0135114874760274,                     0.17741983660137348,                    -0.23518917177783585,      -0.052461689251677324,         0.0706555589994427,29899.342050544903,2.2786511675494685, 29901.62070171245, 2.414926780281638e-10
               0.09303782828350815,               0.02189491308959266,                 1.008736938149913,                     0.17720959576318152,                     -0.2134524463648856,       -0.04230321691288985,         0.0704184388893842,29902.350294451557,1.9880346685679464,29904.338329120124, 4.890662532756954e-09
               0.10256020398817255,                0.0224461708529563,                 1.018361722960813,                       0.183639434647667,                    -0.23517402249801314,       -0.04913890811329796,        0.07220010653163578, 29901.61383426486,2.2561932113616843, 29903.87002747622,2.3416775983681097e-09
               0.09841966457830648,               0.03399616009113896,                1.0156539644039209,                     0.18170900835511883,                    -0.22636162792116074,       -0.04424616850427232,        0.07260148342366796,29898.889387275907,2.1694374593466628,29901.058824735253,  1.53572978638149e-10
                0.0966980892930262,              0.033096043097367356,                 1.015238151313334,                     0.17932272197068475,                    -0.23185010598719225,       -0.04758906547888497,        0.07108749220666144, 29901.42190525734, 2.221362621761151,  29903.6432678791,1.9327398108479076e-09
               0.09953693543599892,               0.03001676191433661,                  1.01631143525382,                     0.17406696029690946,                    -0.24032338487310537,       -0.05249641400333957,        0.07084567111177675,29899.219129903584, 2.364217979766439,29901.583347883352, 2.135601471339193e-10
               0.10048813861717223,              0.030124345483572453,                1.0172415292754962,                     0.17099455025821303,                    -0.23326849359868876,      -0.045243282546847174,        0.07012764608792754,29901.303942661223,2.3213098464198705, 29903.62525250764,1.7176824874269095e-09
               0.10246956473652008,               0.02632545699164704,                1.0146320658771675,                     0.18015855897749478,                    -0.23353766758312017,       -0.05052979976575489,        0.07291764066444639,29898.706930356362, 2.270592060885877,29900.977522417248,1.2796015998680324e-10
                0.0963998589848402,               0.03027857188404441,                1.0127769585332886,                      0.1771365920728734,                    -0.21941681333328394,       -0.04026214009849699,        0.07155294016358116, 29900.33709601879, 2.099618668746789,29902.436714687537, 6.532008274084134e-10
               0.10468532088205713,              0.026080503295226116,                1.0165119646947578,                     0.17490639647795517,                    -0.23840458863321617,        -0.0525497168322836,        0.07064945964698394,29901.873001406784, 2.379533202678384,29904.252534609463, 3.034463800191488e-09
               0.09859564953072941,               0.02905818065852203,                 1.014087688410677,                     0.17394594200297095,                    -0.23056862241907244,      -0.047910506782448015,        0.07144678035579843,29899.745166772776,2.2508241909577955,29901.995990963733,3.6138915947241667e-10
               0.09217276708213809,               0.03088432237012974,                 1.011171071518571,                      0.1718988579515115,                    -0.22829899594244973,       -0.04754597242213249,        0.06993648639883882,29900.513145730838,2.1861808550001647,29902.699326585836, 7.789402482968656e-10
               0.09807597769327078,               0.03292439503608744,                 1.014609252324099,                     0.18003374145085607,                     -0.2259188604217847,       -0.04431669289352613,        0.07212284729191087,29899.676727926984,2.1691281082826426,29901.845856035266,3.3748347157097595e-10
               0.09984517046026656,               0.03407310427912621,                1.0181624975259531,                     0.17051776905414287,                    -0.24598479789878705,       -0.05079973073668237,        0.07050155836178962,29899.197067873247,2.4663484535233464, 29901.66341632677,2.0890016997998244e-10
               0.09178846802866554,               0.02890700503296407,                1.0088340884127898,                      0.1696663620941126,                     -0.2221113655177371,       -0.04453711650633241,        0.07075555069525069,29898.731353446805,2.1305998709577034,29900.861953317763,1.3112381845032842e-10
                0.0964012156874221,              0.026668613507320117,                 1.017493240254887,                     0.18465827564634377,                    -0.22810253758689036,      -0.044515472812604706,        0.07353188528705179, 29901.79840963895,2.1258867886579607,29903.924296427605, 2.816353516572574e-09
                0.1033077671214852,               0.02484604717073039,                1.0185578575399055,                      0.1777979394560036,                    -0.24265423358323124,       -0.05370394669602094,         0.0713543806317784, 29900.11473411302, 2.387747580597497,29902.502481693617, 5.229692788159459e-10
               0.10441676633804438,              0.027246505644854715,                1.0154823200718426,                      0.1765004377955894,                     -0.2375988382698046,        -0.0518529223913802,        0.07112443460056633, 29899.50421255373, 2.360379959097587,29901.864592512826,2.8400764668198915e-10
               0.09744637238418272,               0.03032430343019687,                1.0132927478973763,                     0.17513875681652744,                    -0.22904033098088175,       -0.04780956707398021,        0.07201439501446388,29898.700217965707, 2.219467451382895,29900.919685417088,1.2710411766402826e-10
               0.09361727215849304,              0.019954417140220393,                1.0080426672744975,                     0.17196017348330497,                    -0.20934200732474229,      -0.039023411269542396,        0.06865745519483796, 29899.64739086468, 1.987022238183042,29901.634413102864,3.2772651789544063e-10
               0.10148710436117817,              0.025276614139917383,                1.0122888433812665,                     0.17573924140794644,                    -0.23450468171487604,       -0.05209464510748163,        0.07093230181081805,29898.579772681478, 2.297789809535106,29900.877562491012,1.1268105327850768e-10
