galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                0.1012403989753952,              0.022346560054546216,                0.08489594453895837,               0.011509977081027268,                1.6926102550084652,      1.7380671224666864,                     0.06668021957056612,                    -0.11268727900839216,          0.02095806954771399,                   1.024115890504572,               4.011766329771486,                       0.0760391612999295,                     -0.11466307486166838,      -0.004621525004941854,        0.01783215552578011,                 -0.06392773584416306,                 -0.07295796348005423,                        0.12739391404675368,                         0.1384108947144554,             0.3768544732176362,                   0.29328421738531707,                 2.498855865441665, 24174.84325703157, 51.75960148104123, 24226.60285851261, 1.149122035012612e-10
               0.09209219910484426,               0.00933483758179679,                0.08144405315624494,               0.009804506980240353,                 1.691480980570991,       1.732273294056375,                    0.050176366633420545,                     -0.1066386227782081,         0.020346403816726734,                   1.041274684513017,              3.9598987538456614,                      0.09037349077175577,                     -0.13873001571406374,      -0.004992890629739278,       0.007192367688692635,                 -0.06405177384619536,                 -0.08428366655916332,                        0.14077975222777742,                        0.14157771772619188,              0.385763669768134,                   0.30385723134774834,                2.7400401336407083,24175.158869915387, 53.03889114056707,24228.197761055955, 1.575560507587922e-10
                 0.104044828261948,                0.0219313613504573,                0.08233868069628243,               0.009968817921489672,                1.6927808879064852,      1.7349667840559826,                    0.059322396888847134,                    -0.10508765696884662,          0.01747579522329716,                  1.1365937481356987,               4.184899798666919,                      0.08713495048506756,                     -0.12410880269850408,     -0.0005561037489534654,       0.011808323367222083,                 -0.06227242617340831,                 -0.07399750017722886,                         0.1323314886823673,                        0.12346228174992674,             0.3778248971911193,                    0.2877925138326729,                2.5067334236885292,24175.613853694187, 61.24985647804705,24236.863710172234, 2.483316252723149e-10
               0.09852002818733276,              0.020813442651705077,                0.07702379787424203,               0.012023280726971243,                1.6701200758608454,       1.673442624257914,                    0.057083608056454335,                    -0.10767624070817736,          0.02179002672174742,                  1.0005501478384657,              3.8879618202799318,                      0.07892530730921447,                     -0.12485918116847661,      -0.011149525099654091,       0.015918066153392058,                 -0.05180972239076616,                 -0.06610947170100918,                        0.13092066203628921,                        0.13207786751393955,            0.35720052386636786,                    0.2626055833032446,                2.4805516506827034,24174.743924020215, 49.86499157741829,24224.608915597633,1.0404623603620397e-10
               0.10226057444697247,              0.014762774375094156,                0.08166796439976859,                0.00843616279668846,                1.6778795134126983,      1.6907555448774776,                     0.06185580763352228,                    -0.10899737629737061,            0.016609420314602,                  1.1727567376433354,               4.279948061972359,                      0.06800658180001301,                      -0.1321927325415512,       -0.01093341654450952,       0.017959732763048856,                 -0.04884364242614949,                 -0.07032231899902468,                          0.116928414927633,                        0.15210249074436955,            0.35291553438023715,                    0.2701206827755524,                2.5025879928056405,24175.564712387884, 64.26380248995612, 24239.82851487784,2.3642327703199327e-10
               0.10372683908324541,               0.01873386692488679,                0.08232170031728424,               0.012450204844391686,                1.6817025475539922,       1.703125588140132,                     0.06512452370479738,                    -0.10905161179359589,         0.017186934832743472,                  1.1492920572183403,               4.152923439187305,                      0.07215513420327721,                     -0.13268966606210406,      -0.008779503351599353,        0.01862601379499612,                   -0.052756902797747,                 -0.07153408697069831,                        0.11790814351592148,                        0.13022743898864955,            0.36790071530457463,                    0.2727721730491042,                2.5804263028771857, 24174.99967227149, 62.19670953826594,24237.196381809754,1.3436817795580283e-10
               0.10220746004792801,               0.01564223984343093,                0.08035964436029262,               0.007029112258828416,                 1.701087713432491,      1.7578097402318036,                      0.0573304452745104,                    -0.11069134177158935,          0.02389024716644237,                  0.9518435003279926,               3.698387195369555,                       0.0879567643721589,                     -0.12865665005543356,      -0.002417015238936754,        0.00932244779308389,                 -0.06393670444918463,                 -0.07898436640830073,                        0.11835586673317175,                         0.1282749889518322,            0.36997379034292827,                    0.3220858785479483,                 2.602004490595586, 24175.63262268706,  46.0020287168226, 24221.63465140388,2.5303657524417915e-10
               0.09613337492513999,              0.023828173020163695,                0.07985443832309329,               0.008311107034982276,                1.6748313428724795,      1.6814239922843721,                     0.06346063129603821,                    -0.09991968638949639,         0.015475335517002803,                  1.2203918765147674,               4.331075212520879,                      0.07919497356630875,                     -0.13355851264341217,      -0.005829867814683991,       0.019330345548403162,                -0.053482138703878135,                 -0.06483600647836867,                        0.13116721664528086,                         0.1250556890935476,            0.36299411953806837,                   0.26912179572018735,                2.6379009337906876,24175.611861658566, 68.57735588877065,24244.189217547337,2.4783743221751036e-10
                0.1099141021204164,              0.023026570503153765,                0.08332564458704424,               0.014170663879668694,                1.6848403661220035,      1.7073934310946557,                      0.0626927052808643,                    -0.11134593957323514,          0.02007222651280092,                  1.0451422795684866,               4.041386192707657,                      0.08059983344974728,                     -0.11842425047517936,      -0.009045449508740701,       0.017255047470478773,                -0.049785570019767744,                 -0.06847469967440542,                         0.1280517046360427,                        0.13485325074817026,             0.3636611635648245,                   0.26984084441223133,                2.4492081100506753,24174.843710483383, 53.87478080538897, 24228.71849128877,1.1496432246399305e-10
                0.0941151800362258,              0.014110457604480788,                0.08239441462160611,                0.00910150094812219,                1.6886261330934142,      1.7171682597376519,                     0.05067457170395921,                    -0.11032168698849645,         0.019967224414045893,                  1.0529021769178641,               4.036963894680921,                      0.07248498124379718,                      -0.1303219728650256,        -0.0080560673302415,       0.008681284273981968,                 -0.05879161526957706,                 -0.07571677177198116,                        0.12881851938114075,                        0.13323736822449186,             0.3640890095976957,                    0.2770817792645639,                   2.4958447674548, 24174.70894093059, 54.13717856594937,24228.846119496542,1.0046930801728387e-10
