galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.mass.einstein_radius,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,    log_likelihood,        log_prior,     log_posterior,                weight
                        0.19347545800337176,                        0.49570864576045315,                0.8383427767664464,            0.21397379089310065,                 -0.24662614891271967,                  0.18779206057272635,                   0.08381485926574579,                      -0.010398404752942474,                        0.10520572848936392,           0.011629964641091882,                     0.0037917240894758224,                      -0.15146015110966446,                -0.07293179465699212,                -0.06580593866438247,                  0.8294247027485313,                    0.6171478293569441,                0.5025190575370688, 21725.63105392332,85.07638259787352,21810.707436521192, 1.667300540535912e-10
                        0.20768169457774444,                         0.5275766718552147,                0.8909899584516653,            0.23481528182184538,                 -0.24868593477357298,                  0.18435127289269848,                   0.08083860330307963,                       0.008539532475102378,                        0.14268432268353543,           0.010843866210153522,                      0.008342842181226462,                      -0.16091713460206664,                 -0.0780276529368176,               -0.062210663800022666,                  0.8300068376912126,                    0.6456373526284456,                0.5031730934301146,21725.717090331527,90.74679297864014,21816.463883310167,1.8171008364422006e-10
                        0.25312073547299524,                        0.49097848653763165,                0.8162959104109965,            0.23334367856040944,                 -0.24388211827422074,                  0.19202918841574612,                   0.08120483977833956,                       -0.04845831082187485,                        0.11915977255601705,             0.0110052253515877,                      0.008875395547201074,                      -0.15103838213734402,                -0.08114109069159549,               -0.052041199865574914,                  0.8261138872279069,                    0.6303458746433441,                0.5007513942887667,21725.332617282722, 89.4707106471512,21814.803327929872,1.2370991393471606e-10
                        0.20587671407749808,                         0.5335199815093917,                0.8582537464505149,            0.23741034787262383,                 -0.24570044442780553,                   0.1940599304873054,                   0.08326405908296869,                     -0.0009367290285404778,                        0.08385715545516048,           0.011150446810719535,                      0.009683797348906403,                      -0.15465409241840086,                -0.06417012594250206,                 -0.0686582826546177,                   0.827229180490455,                     0.636591117508984,                0.5002783318133854,21725.783997152845,88.05337404242184,21813.837371195266,1.9428366683992634e-10
                        0.21665463539837648,                         0.5049552100467323,                0.8236057217110707,             0.2296760647670065,                 -0.24873015023725825,                   0.1900017268423293,                    0.0816641569995477,                     -0.0008962940918259508,                        0.13551515352267057,           0.011141839862322027,                       0.01684963891329722,                      -0.16238530680107988,                 -0.0889652283972567,                -0.06744787077961564,                  0.8321877979421052,                    0.6184698501876535,                0.5002798711184431,21725.373847423012,88.42630936077887,21813.800156783793, 1.289170999147742e-10
                         0.2152594262173093,                          0.489606754152889,                0.8468050799691992,            0.22402092685132344,                 -0.24516000670708282,                   0.1941896709080113,                    0.0847105373710309,                      -0.057912739939251646,                        0.15763905952037036,           0.011208541350752606,                      0.006299581137556321,                       -0.1592305007722782,                -0.07355876567873693,               -0.058160554281117764,                  0.8269009900341018,                     0.652099318322144,                0.5004624469068757, 21725.98008769573, 88.2074949318858,21814.187582627615,2.3637270887613396e-10
                        0.21955801234387207,                         0.4768026142754791,                0.8878614155380399,            0.22644088759271774,                 -0.23691003347132839,                   0.1955675825759473,                   0.08414929421436629,                       -0.00741515237543555,                        0.09876119313251167,           0.010461298495149578,                        0.0173106472544769,                       -0.1533023812121526,                -0.06612999175517506,               -0.050982318171211405,                  0.8183493344716242,                    0.6384708301987612,                0.5010917607207448,21725.816743915697,94.46094050999517, 21820.27768442569,2.0075114454338533e-10
                        0.19127520040456403,                         0.5343979354935268,                0.8243277828054646,            0.24138636648437153,                 -0.24154563376653954,                  0.18697821348406352,                    0.0793592181746946,                      -0.008559264444288565,                        0.14881980039811435,           0.011136899931537618,                      0.005521437052891963,                      -0.15079915955595774,                -0.06562578833162763,                 -0.0587885185965172,                  0.8251060855390353,                    0.6433740031341673,                0.5030028042501162,21725.897112688937,88.20706497233218, 21814.10417766127, 2.175513310231204e-10
                        0.23205232318636163,                         0.5296822184145299,                0.8158404026938029,            0.23954765811960715,                 -0.24207389879595775,                  0.19881065410791232,                   0.07856747912641406,                       0.013577253308421213,                         0.1667323788151978,            0.01065862756804036,                      0.017640480854698087,                       -0.1558785073718358,                -0.07716080884603115,                -0.05066449639643708,                   0.824517200904664,                    0.6553309330579009,                0.5019225536386842,21726.115725476993,92.22891089109555, 21818.34463636809, 2.707098587550866e-10
                        0.21805371669427814,                         0.5437644674596999,                0.8519537407007935,            0.22866858136534632,                 -0.24489505018739854,                   0.1911837682221469,                   0.08191261959825266,                        0.01484917645263316,                         0.1301185370262845,            0.01167353136010738,                      0.015136401419879156,                      -0.15452234207034124,                -0.08709240598252345,                -0.05433497847598045,                  0.8243028687402285,                    0.6140859791690638,                0.5012840429524186,21725.945163355107,84.11895444014093, 21810.06411779525, 2.282600373050568e-10
                         0.2586481397360027,                         0.5301080503861023,                0.8174941360146939,            0.24948716151621375,                  -0.2439670785200359,                  0.19144230516475425,                   0.07800517426815702,                       0.002654281723340772,                        0.10562480077137897,           0.011408858191992102,                       0.01775465658317764,                       -0.1650586584036877,                -0.07892149193013356,                -0.06356010668702816,                  0.8305195813631555,                     0.618371843475345,                0.5003872273697976, 21726.22000050032, 85.6570122336659, 21811.87701273399, 3.004624052333511e-10
