galaxies.lens.disk.centre.centre_0,galaxies.lens.disk.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.disk.ell_comps.ell_comps_0,galaxies.lens.disk.ell_comps.ell_comps_1,galaxies.lens.disk.intensity,galaxies.lens.disk.effective_radius,galaxies.lens.disk.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
8.131469405039112e-05,-0.0002062370050617,0.0983597337117737,-0.0004166186157945,1.5680612069676405,0.4364349648510166,3.9658024645761767,0.1801021380410155,0.197971028719379,0.8049326009310426,1.0011602168171785,1.005068307595646,-0.0002839744356951,-0.000619464073879,0.0787206464147645,0.001377946556294,1.2998102044092883,0.0210319471222147,0.0289140076083757,0.0803097288619534,0.1193508774575683,-0.0985393246338927,0.2440034495283905,3.0043484720074023,0.0798102664948497,1.290457260538469,28867.200141458517,3.808138365968608,28871.008279824488,0.0001
-3.6020985382651544e-05,-9.9147979723737e-05,0.0993606932744427,-0.0001354209618755,1.5562117263997863,0.4367832352400203,3.982897556314178,0.1794966500267521,0.1977605022456511,0.8086916523612123,0.9996526806365728,1.006999765388366,-0.0019138090146717,0.0001201733289374,0.0798011878507024,-0.0006817463387825,1.3000403688176898,0.0195814767081693,0.0298901870174219,0.0786448235283302,0.1204928023292782,-0.102663165145497,0.2489440338053101,2.9918018615384283,0.0803425981710183,1.297905662706749,28872.862056062582,3.7902404569179406,28876.6522965195,0.0001
7.501096682188014e-06,-0.0001008899567987,0.1007623253014314,-0.0010038993447097,1.5678458291317878,0.4375008022260476,3.957191501887728,0.1792517067890418,0.198686271599847,0.8024521664621236,1.0025060591083634,1.0001511878245974,-5.623499131936637e-05,5.551402058925132e-05,0.0794095166324243,0.0021136037467389,1.3002825781193112,0.0214002197012429,0.0294657797929431,0.0802921355278991,0.1196078507319633,-0.0975484744665023,0.2479580365484166,2.992942275292071,0.079374325167214,1.2793385283244083,28868.917640044532,3.803137986196648,28872.72077803073,0.0001
-2.7395219909739334e-06,-0.000120607809035,0.0991959663517082,-0.0006319331810964,1.561505165424795,0.4362821472552448,3.9789566201266298,0.1794247167682562,0.1986332326562025,0.8074950605677286,0.9995622106069266,1.009342300043638,-0.000874303865447,1.4983498595557974e-06,0.0808450611779392,-0.000885457907621,1.300180725468001,0.0196889063440898,0.0305086246572718,0.0797553912215955,0.1200100959472051,-0.0990958007270541,0.2482970209994587,3.0070808873265276,0.0802941620559054,1.312659009335544,28871.377950153885,3.793715323203081,28875.171665477086,0.0001
4.1633151705083946e-05,5.705376222161183e-06,0.1003092302638938,-0.0009708414454416,1.5615596178045168,0.4371775079627388,3.9760383925557576,0.1798691355307511,0.1984554046106217,0.8046858628074814,1.0004667408271608,1.0081790163306688,-0.0004397447938271,0.0001729727302719,0.078722431804897,0.0008514948527658,1.2997728111672906,0.020486742980716,0.0293464821763226,0.0795405998693389,0.1199764850329758,-0.0981442587416038,0.2461999032662104,3.0113870362231614,0.0798835571991646,1.3131621067721078,28867.589474259967,3.802357035153318,28871.39183129512,0.0001
2.7466357004514612e-05,6.405258863049292e-05,0.0982587531008324,-0.0013777796854366,1.5277186023996927,0.4426023225625736,4.008316327084647,0.1802256275194149,0.199314633500572,0.809078334493237,0.997276457127015,1.0024974891906515,-0.0003088161627169,0.0006949298587271,0.0811064450448152,0.0012584413824375,1.3000043214515864,0.02081162199535,0.0307419341528433,0.0794427680213062,0.1196476066873346,-0.1002221091752872,0.2528103698596533,3.0233078489859917,0.0795940011028925,1.340337603480156,28865.89626330213,3.7897506287427327,28869.68601393087,0.0001
-0.0003659714177447,-1.0958326157214734e-05,0.097236158870066,-0.0017159553314238,1.635653206192252,0.4218631592538684,3.929859202481091,0.1794742833411979,0.1969248213591551,0.8138161931107015,1.0015747041618244,1.0168228301770177,-0.0010990620376098,-0.0006445379292817,0.0809180439232887,-0.0013308753181807,1.2999118722021956,0.019356436949597,0.0303993143217311,0.0795618314702315,0.1202971377735737,-0.0987808004143101,0.2488700577778409,3.0006635909111425,0.0805928447334937,1.291197822558146,28869.41149024242,3.759527717920056,28873.17101796034,0.0001
-0.0001255214824098,-0.0002334356010228,0.1002280609922903,-0.0004384260163106,1.545884357629025,0.4408135652498114,3.9811505902364095,0.179624814083187,0.198587950948853,0.8031590534689661,1.00054290593466,1.004984550743366,-0.0017100109275766,0.0013502030027811,0.0792101661452386,-0.000379506476474,1.3005582323220133,0.0195081353872484,0.0293649005848453,0.0783282899633104,0.1209729128017016,-0.0987305733696721,0.2511148094103376,3.0202508432132067,0.0795989187894632,1.3274500871176222,28862.60166957021,3.794480683489277,28866.3961502537,0.0001
-0.0001853949754111,-2.9122658551907353e-05,0.0995326388442117,-0.0002722671124657,1.5465541932342246,0.4388117079769801,3.9887003122957494,0.1798208594515587,0.1982745399390623,0.8072743586449602,0.9991620038441916,1.0082617483185603,-0.0008122567764949,-0.0001389004596343,0.0814060904465747,0.0006556907119362,1.2998019033989523,0.0205503821426969,0.0307632571947931,0.0798418845910254,0.1198566098602121,-0.1031461855163172,0.2447747969870788,3.034802648303842,0.0799445483339564,1.3253585544325486,28870.20548728567,3.803813637525682,28874.009300923197,0.0001
-0.0001414153597452,0.0001104225172186,0.0980761377167938,-0.001044802644628,1.6006733457475837,0.4294281519687408,3.956384398526328,0.1797709438774775,0.1970042179161018,0.8075885991010605,1.0025288608251282,1.0085921259742614,-0.0004184607127146,-0.0006170813707585,0.0802458648102505,0.0007400315515927,1.299777593658447,0.0208828942806171,0.030267034570568,0.0800165941037208,0.1192197378516481,-0.1031211108823106,0.2485640081593385,3.02478727664992,0.0796470372034738,1.30180838398967,28868.312785909384,3.7762059434564006,28872.08899185284,0.0001
-0.0001474832950622,-0.0001462206919972,0.0961804539393982,-0.0022738126735158,1.6155854909955314,0.4241493080466672,3.955596553690413,0.1794960423692151,0.1967648356913525,0.8153916719028478,1.0003572460471843,1.018317431164347,-0.0007057102944172,0.0006854401623526,0.080069616039095,0.0001798741255269,1.3001423202773763,0.020042582944267,0.0298251821591269,0.0795610296269303,0.120377348782321,-0.0984200411409614,0.2505865005300515,2.9893387229853716,0.0798383468590895,1.2921391565591949,28870.859374792708,3.763531732214785,28874.622906524924,0.0001
-0.0001395006951666,5.815879209248323e-05,0.0987856697077411,-0.0014047772377593,1.5719030217933057,0.4354885976195015,3.9450889530683857,0.1801850099287214,0.1992628920673691,0.8044252328812564,1.000785979064417,1.011533233159882,-0.0002927572032621,-0.000679546331529,0.0809627437459134,0.0018006048910536,1.2999033033972198,0.0213069241588225,0.0304272676841866,0.0802150617837375,0.1187175279250572,-0.1035228570471621,0.2476166756339519,3.012204920706248,0.0803131219101541,1.3251175161374291,28866.60439466213,3.789695231403035,28870.394089893533,0.0001
-0.000193052966932,5.5348815813234715e-05,0.0991895407944711,-0.0006866365358194,1.6017799166888127,0.429737999238496,3.9388648561447743,0.1794265132336979,0.1977240632566815,0.8072413036865604,1.0017350368610831,1.0113109492627803,-0.0011878766101182,0.0004406675078413,0.0799971961052445,-0.0004059417792551,1.2999029606263175,0.0196736606643515,0.0299920445457236,0.0789899158353673,0.120649594960961,-0.1010348107939843,0.2461988010591739,3.0072762403341926,0.0799429686593296,1.293260824592715,28872.456247859947,3.782985843545149,28876.23923370349,0.0001
-1.1432606070130137e-06,9.365051900583194e-05,0.0992303721024601,-0.0007774130161324,1.5411174177608546,0.4408977050929354,3.98882457532381,0.1803603340438797,0.199063867914846,0.8058116445518155,0.999168640125293,1.002962722921229,-0.0007229966520869,-3.177726919325048e-05,0.0779706749870086,3.9804843943427336e-05,1.2998871497669913,0.0201912321598636,0.0287405300833078,0.0797000011250407,0.1201959384239659,-0.0979362613126876,0.2498396245882367,3.005632066105443,0.0797295408245971,1.2860286351279533,28872.254258151115,3.7975652012116328,28876.051823352325,0.0001
-6.018224619574326e-05,-6.190081653329169e-05,0.1000316148371858,0.0016117023000919,1.5374049847576758,0.4429172258681215,3.9839985313544113,0.1792253942206697,0.198526194837938,0.8011183462144754,1.0015882140221168,0.9955589698566392,-0.0013391662577533,6.748311320265038e-05,0.078741466192245,-0.0002683631759653,1.2999424556825294,0.0198216579683849,0.0291559122957829,0.0793814249666208,0.1204641241132145,-0.0999503026511882,0.2511500191427008,2.9986701475774917,0.0796675299470562,1.2800140619031697,28870.845379972576,3.803802483366723,28874.64918245594,0.0001
