galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
-5.4023454835631155e-05,0.0001849583642282,0.1623765442907037,0.1280212342025415,1.3384062819136158,0.8116833415628786,2.68458968697758,-0.0097219019487253,-0.0310804053463726,0.1492980840129306,0.0084871854756988,1.2854849701118096,0.0288698693373109,0.0760749511615007,0.0787195978655955,0.1167410593839832,-0.1245922698375225,0.2539129794556725,3.2554551959734117,0.1919330443023139,2.471136165350253,-33125.03847014127,2.457720499868337,-33122.5807496414,0.0001
-4.472810154377834e-05,0.0002648963008014,0.1617330918112512,0.1281566060301112,1.3369279277518753,0.8125252215121491,2.686878579723924,-0.0111726675690135,-0.0320386094487176,0.1504942079475091,0.00717036032587,1.2848514744709738,0.0281287420032286,0.0768815995894812,0.0781753381349258,0.1177741786732815,-0.1270275553547684,0.2514427846889026,3.260029735141758,0.1910926847594308,2.438782198776593,-33125.23405551634,2.4702048973980073,-33122.76385061894,0.0001
0.0001003257203836,6.644274815494452e-05,0.1618720391340989,0.1283492607656033,1.333853994793291,0.812827518939801,2.69117012899222,-0.0107814370147698,-0.0315025911446861,0.1502698948479273,0.0077201638706133,1.2853594423797332,0.0282086007851747,0.0766745293120002,0.0782401600509999,0.117388329428885,-0.127118646405301,0.2493122570060805,3.269098620833814,0.1931961537818809,2.487761855324843,-33129.98546155843,2.472733188905886,-33127.512728369526,0.0001
4.820052027490483e-05,-7.255277068964212e-05,0.1620882385151188,0.1278318536524072,1.3403038516639063,0.8111860283478531,2.683154100562132,-0.0101900204738892,-0.0306710467143784,0.1502456841383135,0.0070062016671787,1.2850268911166158,0.0276192584014039,0.0766491664989061,0.078321641081654,0.1175512720103183,-0.1267450913214202,0.2523902188493627,3.2466134549067305,0.1924733680769323,2.459851674328088,-33124.86784341483,2.4588764437640735,-33122.40896697107,0.0001
0.0002125423969806,0.0002858042916787,0.1621759956319585,0.1281429525477023,1.3375173195484602,0.811625239841236,2.6852848943069065,-0.0114029672119411,-0.0311185855069184,0.150262106265796,0.0064739554343078,1.2851243715556029,0.0274603310054325,0.0768107868988541,0.0776601276834617,0.1180999338644039,-0.1275834528147315,0.2519534827788812,3.251915523720382,0.1927156055101917,2.449160655279763,-33124.3088117115,2.463025389633038,-33121.845786321865,0.0001
-0.0002009246938238,0.0001805412355615,0.1618858569589181,0.1275199939283385,1.3445511228889608,0.8094689029295178,2.681785228008839,-0.0104976380952959,-0.0311625058473473,0.1515728520368301,0.0083909350881083,1.2858622475642854,0.0286731149248735,0.0772379134191739,0.0786056916027005,0.1170215208168647,-0.1267674356089248,0.2543957391166361,3.256353988828525,0.195213642376386,2.494011930694783,-33128.15714301537,2.4572775694039093,-33125.69986544597,0.0001
2.5374058117170125e-05,0.0002354262908036,0.1620191087197875,0.128230193911909,1.3338997196109068,0.8126427036957377,2.694333262991064,-0.0108155889898794,-0.0324675192141223,0.1536598261303606,0.0070568006758958,1.2853052160068783,0.0279266065444975,0.0788538061022876,0.0782450605765388,0.1169780753584775,-0.1307257646381577,0.2517658832138467,3.261698556280172,0.1931820292209179,2.46567622967018,-33128.61577658093,2.474390593360452,-33126.141385987576,0.0001
-0.0002025649932269,0.0001773190686136,0.1627976569095162,0.1277560787480506,1.3419060033272072,0.8106459522976742,2.683447738023103,-0.0107352554754418,-0.0310855805137712,0.1523295965417426,0.0071754171322376,1.285085078968396,0.0281369297362402,0.0780804774096508,0.0779935812242346,0.1177486016881344,-0.1314205200026075,0.2518377752266189,3.2550945767576893,0.1944012196214042,2.4782853503083,-33127.42285312251,2.461678986225041,-33124.96117413628,0.0001
-0.0001839897982092,-2.1868032547583953e-05,0.1621360817141521,0.1287190027151228,1.339267995397195,0.8110096054685343,2.684780366479157,-0.0119044077760609,-0.031689928919726,0.1510456635470974,0.0068747675071929,1.2849552342183987,0.0277456558531037,0.0772312570045503,0.0775025296827766,0.1177131962253744,-0.1298534340013154,0.2543716187010123,3.2376134498742046,0.1935142196730775,2.44101903600772,-33131.49765113303,2.457024049143412,-33129.04062708389,0.0001
0.0002040550218545,0.0005074402145165,0.1625993362872762,0.1280476993369186,1.3415666663427113,0.8104217276497673,2.6831900598285596,-0.0091043222689809,-0.0304355159231027,0.151213379639041,0.0089073050912209,1.285260773776208,0.0291935975984613,0.0774411230192945,0.0790532606920677,0.1164314459995623,-0.1303437387718221,0.2531439074553232,3.269336803249241,0.1955254556934115,2.53975276575709,-33131.27371910091,2.453764537688794,-33128.819954563216,0.0001
0.0003376726405733,0.0005116197505119,0.1615022228410432,0.1277322415522452,1.3423649184849884,0.8105531510964055,2.6811245333118805,-0.011401602175833,-0.0315773761164676,0.1507473654057216,0.008707260249357,1.2849882411775788,0.0291252429123744,0.0767322301038435,0.0781127288469459,0.1172326890066048,-0.1301284001288176,0.2513825503669253,3.2504636619907052,0.1921487167492045,2.43940900495983,-33135.810738662185,2.4640255458687603,-33133.34671311632,0.0001
-3.273461099176031e-05,6.92349936584536e-05,0.1622576860527158,0.128063409649478,1.3353116670664509,0.8127280966314208,2.6910496101342476,-0.010439720598559,-0.0300802033646653,0.1495481865689925,0.0074577647837682,1.2850685339381036,0.0280111106046522,0.076327013090822,0.0779067373439026,0.1178479923902742,-0.1287464762194824,0.2524557381845067,3.2539193466868976,0.1912496618897457,2.4501557801724134,-33124.31964735569,2.4555571437978383,-33121.86409021189,0.0001
