galaxies.bgg.mass.einstein_radius,galaxies.bgg.mass.slope,galaxies.bgg.mass.ell_comps.ell_comps_0,galaxies.bgg.mass.ell_comps.ell_comps_1,extra_galaxies.0.mass.einstein_radius,extra_galaxies.1.mass.einstein_radius,extra_galaxies.2.mass.einstein_radius,    log_likelihood,           log_prior,     log_posterior,                weight
               1.1829472139299262,     1.9872933791544412,                   0.010247946093733524,                    0.21778804072862074,                   0.4683913279817703,                   0.7052837270766812,                    0.283151634197564,7513.6492557236415, 0.02388303259989284, 7513.673138756241,2.4891131874093423e-10
               1.1794760621331846,     1.9826158882345146,                   0.010023106928746925,                    0.21514814467264207,                   0.4669169197541602,                   0.7022810637686201,                   0.2835304827712795,  7512.78593421034, 0.03600029506069792, 7512.821934505401, 1.049805578933438e-10
                 1.19039594241182,     1.9815812874818284,                   0.009884121933107578,                    0.21166748351892045,                   0.4634067709146059,                    0.694878141626537,                   0.2804021346137736, 7514.123267078467,0.059606466778367076, 7514.182873545245,3.9985742186094983e-10
               1.1802019420888425,     1.9890156242668824,                    0.01191593028290819,                    0.21808738137159478,                   0.4683338368088533,                   0.7080836794440294,                  0.28447974397022396, 7513.546631787431,0.021110268448652842,7513.5677420558795,2.2463407550032044e-10
               1.1902184460557663,     1.9879636205654783,                   0.010757055749710033,                    0.21519910014157384,                  0.46567729878351954,                   0.7005565164824914,                   0.2820964602870474, 7515.299293822893,0.037711273734140315, 7515.337005096627,1.2961255959146354e-09
               1.1925408508648714,     1.9920256889754429,                   0.012625731774346628,                    0.21749113304638912,                  0.46480158300655733,                   0.7039232530824312,                  0.28262787027490355, 7514.606047394707,0.029996140512406948,  7514.63604353522, 6.479984824551241e-10
               1.1798579189676557,     1.9836464566177854,                   0.011203279577486663,                    0.21599434119310068,                   0.4672136858777703,                   0.7039017546800459,                   0.2834704259250856, 7513.164312785579,0.031055846658984147, 7513.195368632238, 1.532627464113803e-10
               1.1802245403616292,      1.985751305841913,                    0.01229971357467617,                     0.2182251978487464,                   0.4670284161027533,                   0.7072321726953787,                   0.2836653196601763,7515.7799429965235,0.022678804428886583, 7515.802621800953,2.0959956211137773e-09
               1.1737060324474458,      1.982881781301849,                   0.012099722273257351,                     0.2178484033509549,                  0.46850313581289027,                   0.7086506560384225,                  0.28422950345010906, 7513.238851365779, 0.02700486414228618, 7513.265856229921,1.6512327654790882e-10
                1.186478522790917,     1.9823964780995038,                   0.009232042706274467,                    0.21280973425488256,                   0.4658819715831499,                   0.6972554898066785,                   0.2814832684432025, 7517.108309672178, 0.04867204189917385, 7517.156981714077, 7.912116771119934e-09
               1.1716481368724254,     1.9804677934770503,                   0.010788450010162156,                    0.21674244180264624,                  0.46873170926304153,                   0.7066566004889996,                  0.28442072789777373,  7516.87681573048, 0.03425741786043882, 7516.911073148341, 6.277058074537771e-09
               1.1806240046652552,     1.9827598664115087,                   0.009627328618058793,                    0.21513052494757995,                  0.46779667223027294,                   0.7016927838494148,                  0.28294490011730705, 7514.536780130882,  0.0357184286216066, 7514.572498559503, 6.046326542931814e-10
               1.1847489441275096,     1.9902959708940253,                   0.011043703257683862,                     0.2179321643010916,                   0.4682702522501356,                   0.7057268101838099,                   0.2841504968927165, 7514.516208673835, 0.02277097025345761, 7514.538979644088,  5.92321542522647e-10
               1.1789034580826572,      1.983641858136105,                   0.010862816045525992,                     0.2166311783293764,                  0.46701578595502025,                   0.7045767689631014,                    0.283721711752158, 7517.044648169016,0.029933590525210607, 7517.074581759542,  7.42411770327095e-09
               1.1769912305917465,     1.9884110909749617,                   0.012539783479833814,                    0.21993607143292537,                  0.46904389973497734,                   0.7107509027703882,                    0.285130941765424, 7513.825539252473,0.018300620146883308,  7513.84383987262, 2.968954961964557e-10
               1.1899920002961346,     1.9951667688629993,                   0.012441851426268835,                    0.21960557347784265,                  0.46706039363850144,                   0.7073863067815205,                   0.2841703355611572, 7517.322905416404,0.019653588392492607, 7517.342559004796, 9.805967188637539e-09
