galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
              0.008807626575867434,             -0.005606186393547433,                1.6007835063865907,                     -0.0477709619751167,                    0.009914199322827688,       0.054342617433795516,        -0.0461899518457386,                                        7.761572805536192e-06,                                        0.0007116599050460451,                                     0.20828166621244193, 5513.673531744766,130245.08066638187,135758.75419812664, 7.538466234801453e-10
              0.002658395804166091,             -0.002159798421229859,                1.6040452926338122,                    -0.05314034334707894,                   -0.009187480922653528,        0.04527475239589591,       -0.04961804700179409,                                            0.642900432781241,                                          0.11208870171657795,                                    0.054724968397929175, 5515.133449164025,10.506914553727356, 5525.640363717752, 3.245765002538491e-09
              0.002959342168373222,            0.00041736852436410795,                1.6002508861209779,                    -0.03539515416843099,                   -0.009987124613848115,       0.043398653267423024,       -0.03871866239247752,                                       1.1265316535062776e-06,                                       0.00011048126873764775,                                     0.24730352244399034,  5512.50497923882, 896731.8243022986, 902244.3292815374,2.3430798478048396e-10
              0.001361929631635536,            -0.0012624639545523184,                1.6055899178499031,                    -0.03653623213074472,                    -0.04995510083382544,        0.02792093883251127,       -0.04138560074251424,                                          0.07216314643013604,                                       0.00011888331347232883,                                     0.17766986157270548,  5514.43121881591, 8426.332450774467,13940.763669590378,1.6082083324456366e-09
             0.0019350230634095735,            -0.0034364989997429218,                1.5988156476391215,                    -0.04746413885774665,                    0.017976770041723898,        0.06023805982307153,       -0.04769050201123356,                                          0.27746385684069175,                                        5.240807246234865e-05,                                       0.993267070949574, 5514.998848284595,19084.766752811902,24599.765601096497,2.8370086108785693e-09
             0.0027824895047608915,             -0.002214883031078308,                1.6015766735989165,                   -0.047426976303923826,                   -0.016729773815393315,        0.04472316433052719,       -0.04591723306438863,                                         0.046342405417264726,                                         0.004467176141289506,                                      0.8517477241098736, 5512.827006155842,245.52112367926046, 5758.348129835103,3.2332672395935923e-10
             -0.004116203708616155,             -0.002479736469229155,                1.5998178601199384,                    -0.04653806555836708,                   -0.019706733665850514,       0.042167322047462055,       -0.04518167044733762,                                       0.00017907837222912103,                                       3.0219254917854095e-05,                                      0.9762182260478607, 5514.393744971756, 38675.76572062372,44190.159465595476,1.5490578047309643e-09
             0.0009174130315280785,             -0.001196864737351925,                1.6007618914299968,                     -0.0534323850268664,                    -0.02560958813752569,        0.03954896900696414,      -0.049672389325328074,                                            0.005058258149432,                                        8.282470090509968e-06,                                      0.9304318440006761, 5516.795757662664,120934.81718044182,126451.61293810449,1.7109939793319246e-08
             0.0005810694658823757,              0.004543299939441651,                1.6012249530452975,                    -0.05405342882632866,                  -0.0039581488725487285,         0.0511680885800296,       -0.05113456442681252,                                         9.10623537690346e-06,                                        0.0020771041214959767,                                      0.5773153821287569,  5515.18969079653,110296.30945059807, 115811.4991413946,  3.43354310403353e-09
             0.0049880523413908875,            0.00015297769333397985,                1.5991986384507733,                    -0.05611194197329855,                   -0.022967353959505565,       0.041378448024196976,       -0.05362731571797401,                                       1.1358581489334213e-05,                                           1.3391940314458004,                                     0.14043781539934175, 5516.007846398443, 88040.06637160944, 93556.07421800788, 7.781493644174127e-09
              0.001819973256298415,            -0.0033079911758511537,                1.6027579563837135,                    -0.05306016850925474,                   -0.004683892852711666,        0.04491001856532932,       -0.04856852735291882,                                         0.001981815966672663,                                       1.4611016361341233e-06,                                      0.3425734376605981, 5515.102722470461, 684919.6930186374, 690434.7957411078,3.1475500140400334e-09
              0.002347190707833543,             -0.002441580221567526,                1.6025457867257333,                    -0.05511737275928746,                   -0.019743839655315547,       0.040674983818067535,      -0.052139317133793106,                                        0.0071072899259579225,                                         0.029581133948875175,                                      0.6010202554013203, 5515.690752483102,174.63622170040537, 5690.326974183507,5.6669689015603004e-09
             0.0061618972781069935,             7.096648150878731e-05,                 1.599992335996545,                    -0.02575332423809328,                     -0.0211147355837486,        0.04209689703240037,        -0.0356304750141203,                                          0.01017030572643349,                                          0.06682238785700043,                                     0.11833922207986614,  5511.82777536699,113.67945923525932, 5625.507234602249, 1.190367837398304e-10
            -0.0025722293604826477,            -0.0026744502980809914,                1.5974766972690158,                    -0.03571731686732442,                   -0.015896653170193755,        0.04251719946489645,       -0.04023927447664192,                                        0.0002973705985183852,                                           0.4313412615670419,                                       0.224963045098441, 5512.645639281519,3365.3205873719207,  8877.96622665344, 2.696962880873944e-10
              0.004949889287883329,             -0.006586596281182449,                1.6018237059443798,                    -0.05035389072504691,                   -0.018342538751597727,        0.04038389260091815,      -0.048702884401415264,                                       0.00045907102713331287,                                          0.11137512281780765,                                       0.651973727212713, 5516.420851021741, 2187.415215242253, 7703.836066263994,1.1760576085988203e-08
              0.006207139895046344,             0.0070354220894090925,                1.5990963554632371,                   -0.045598815144255844,                   -0.005109119632310148,        0.05033629890885034,        -0.0473542006942465,                                       1.0420649008155928e-05,                                          0.23179003626550732,                                      0.2272442092091964, 5515.909651175591, 95967.65154510968,101483.56119628527, 7.053705503127969e-09
             0.0029557598785202505,             -0.007014258048725866,                1.5986407582646938,                   -0.039486140043592924,                   0.0073612527035099296,         0.0536645379344177,        -0.0420075324914101,                                          6.3223755708067e-05,                                        6.107308294003841e-05,                                      0.9727002091491432, 5512.904423507036, 32190.75821587348, 37703.66263938052, 3.493522384507868e-10
