galaxies.lens.mass.einstein_radius,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,     log_likelihood,         log_prior,      log_posterior,                weight
                1.6133234046441187,                       -0.11508870941719798,                        0.17790101649815576,             1.7115621622643047,               -2.688240779979978e-08,               -6.210282475771489e-09,                   0.12096378712964365,-6982.7558681354785, 5.422289723829195, -6977.333578411649,1.1243227460798856e-09
                 1.613323407180339,                       -0.13360013644796084,                         0.1863050119365611,             1.7194680524443215,              -2.5950234613936196e-08,              -3.1789353996392045e-09,                   0.12042487883723742, -6980.469156552692, 5.381484432021255,-6975.0876721206705,1.1066166978410397e-08
                1.6133233691830289,                       -0.10897518992476131,                          0.201045361286908,             1.7480306163951274,               -6.266428122236878e-08,              -1.2106926870758539e-08,                   0.11736528511558489, -6982.937285166963, 5.396570014914801,-6977.5407151520485, 9.377834871163064e-10
                1.6133233675294483,                       -0.10758833266061169,                        0.18802681020026435,             1.7059514748970959,               -6.418640997873926e-08,              -1.0851468522365959e-08,                    0.1217207196183447, -6984.514908381159, 5.406441731965231, -6979.108466649194,1.9361969193231243e-10
                1.6133234668013816,                       -0.13509029870284425,                         0.2082148729326435,             1.6984221051632753,                3.314719475289163e-08,                6.961797117954749e-09,                   0.12227110881249252, -6984.143068441448,  5.32268178947789,  -6978.82038665197,2.8082615823137035e-10
                 1.613323387175574,                       -0.11004550199697585,                        0.19423023414272553,             1.7667519326235512,               -4.458433691678643e-08,               -7.714484655252374e-09,                   0.11757777246799948, -6984.597731977388, 5.402687193726052,-6979.1950447836625,1.7822954318489763e-10
                1.6133233935691933,                       -0.09718754165383019,                         0.2075199693025394,              1.744388040125712,               -3.892342914646463e-08,               -5.906778961783932e-09,                   0.11673101979570011, -6982.115720688094, 5.400895444180362, -6976.714825243914,2.1325710089442383e-09
                 1.613323480540357,                       -0.12733676000652203,                        0.19901885127389915,              1.707928298207667,                4.624939374531234e-08,                8.682886215582997e-09,                   0.12039277023194839, -6980.535658371036, 5.367541852927669, -6975.168116518109,1.0354183234883494e-08
                1.6133234982605331,                        -0.1042358399092991,                        0.19884517245630262,             1.7580365138763752,                6.446490885547718e-08,               1.0613724760188958e-08,                   0.11591280655218388, -6985.131905400391, 5.413487327908851, -6979.718418072482,1.0446988676665258e-10
                1.6133234761399842,                       -0.10710123771563446,                        0.19578229641644684,             1.7633369603529672,               4.2088689256036815e-08,                6.768408514212787e-09,                   0.11767288671582837, -6981.586287455802, 5.403304760235001, -6976.182982695567,3.6210409167619023e-09
                1.6133233954920705,                        -0.1080164239148008,                        0.18628342750915916,              1.719754672735113,               -3.743206862527604e-08,               -8.355125639958327e-09,                   0.12110124687585833, -6983.923219279437, 5.410155850499766, -6978.513063428937, 3.498781622135762e-10
                1.6133234784955897,                        -0.1217825714782424,                         0.1775740049011484,             1.7153545942515416,                4.401770557771467e-08,                8.781333542262626e-09,                   0.12376212574675857, -6984.979553622474, 5.387805736625921, -6979.591747885848,1.2166247872479183e-10
                 1.613323372721191,                       -0.10807423079315336,                         0.1922777398816076,             1.7024416453941613,               -6.016151851695462e-08,              -1.0634670817577518e-08,                   0.12352174765925622, -6982.761365044176, 5.381790248402852, -6977.379574795774,1.1181594017875996e-09
                1.6133233618378138,                       -0.10365073734347735,                         0.1971952762466302,              1.738989013412882,                -7.03183877792668e-08,               -1.195786063917792e-08,                   0.11875590671416016, -6984.685650552747,  5.40430558697309, -6979.281344965773,1.6322893304129346e-10
