galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,            log_prior,     log_posterior,                weight
               0.02981294132314315,              0.012788561926403874,                1.6007556904430669,                    -0.07352246726708356,                    0.047728231995245375,        0.06421003824833749,       -0.05576401761432916, 5598.677670148747,    0.723087478902401, 5599.400757627649,3.2845184364514623e-10
             -0.002051881438312537,              -0.01667496904446487,                1.5985557570936524,                    -0.05448334238550891,                     0.04778942798594118,        0.06584145054027332,       -0.04778959340480683,5599.0396212502355,   0.6134511049503137, 5599.653072355186, 4.716991243791144e-10
              0.008529248297148321,              0.012212817067495448,                1.6081607638163162,                     -0.0826035291631614,                     0.00568966158768255,       0.044060246802084604,       -0.06414243098144483, 5598.834003862541,   0.3235594098396012, 5599.157563272381,3.8403125645183874e-10
              -0.01921318034497692,              0.015517188632499455,                1.5998895120103276,                     -0.0495002334143213,                   -0.012734614066268208,        0.04101030415052375,      -0.046757034428364076, 5599.138237900816,  0.11611992284041278, 5599.254357823656, 5.205875015852604e-10
              0.012382202247133559,              0.004963243732125899,                 1.594785879379123,                   -0.014726407975282914,                    0.018756396643748483,        0.05584537424230933,      -0.029542531492125917, 5598.851921965035,    0.623718587116599, 5599.475640552152, 3.909743859574474e-10
             0.0005815640146501314,              0.021631905678719032,                1.5999586073484098,                    -0.08707967071670067,                     0.00933339897847926,        0.05458165427744954,       -0.06895517096725998, 5598.784601317842,    0.484393393372144, 5599.268994711215, 3.655201477912432e-10
              0.019222868508968344,             -0.018388742582466998,                1.5968000074011892,                    -0.03990634233817018,                    0.012253589068202052,        0.05385136756176875,       -0.04163819540177438, 5599.502768048156,  0.14678698304112814, 5599.649555031197, 7.495613223695572e-10
              0.020488531350371934,             -0.004459479408598039,                 1.599529845043883,                    -0.03733973558663273,                    -0.03778376227796935,        0.03686507876435079,       -0.04396917669581607, 5598.532346683838,  0.47260853923447765, 5599.004955223073, 2.840262795713641e-10
              0.022672286152007018,               0.00954584850502553,                1.6080519869937142,                     -0.0787190486377471,                     0.06917951512223049,        0.07868230694432693,       -0.06133159045647791, 5599.067879221699,   1.6480903408508047,  5600.71596956255, 4.852185002391765e-10
               0.02174464516241527,              0.003231571300708372,                1.6016479404322017,                   -0.027100390397517195,                   -0.009279391976917892,       0.045618899235009475,      -0.037666285774209655, 5599.344646822733,  0.27071776120693136,  5599.61536458394, 6.399351905606492e-10
