galaxies.bgg.mass.einstein_radius,galaxies.bgg.mass.ell_comps.ell_comps_0,galaxies.bgg.mass.ell_comps.ell_comps_1,galaxies.bgg.shear.gamma_1,galaxies.bgg.shear.gamma_2,extra_galaxies.0.mass.einstein_radius,extra_galaxies.1.mass.einstein_radius,extra_galaxies.2.mass.einstein_radius,galaxies.source.bulge.profile_list.29.centre.centre_0,galaxies.source.bulge.profile_list.29.centre.centre_1,galaxies.source.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.29.ell_comps.ell_comps_1,    log_likelihood,         log_prior,     log_posterior,                weight
               1.1834353793006314,                    0.00979762292807267,                    0.23170323804603096,      0.050230752126669664,     -0.035970170985644756,                  0.47536949275813356,                   0.7202843167312245,                   0.2783151737991566,                                  0.14072196510083915,                                  0.03630113118217581,                                      0.0031569760647573186,                                        0.21233187134735057, 7821.032966810955,0.6493838800626596, 7821.682350691018,1.1075119400317331e-09
               1.1865608973412132,                   0.012977129772006376,                    0.23365086903350565,        0.0503488091190773,      -0.03494454784772821,                  0.47522393275102626,                   0.7212273271532001,                  0.27360642926771206,                                  0.14022080351299662,                                   0.0388494718002269,                                      0.0006041600621746406,                                        0.21433375699409962, 7821.851957232022,0.6501999587006609, 7822.502157190723,2.5120682680615547e-09
               1.1834788595081969,                   0.015187320089978695,                    0.23285316698134692,      0.050875088157409154,     -0.034922600489279976,                  0.47413248654245865,                   0.7202499561346155,                  0.28042083886420444,                                  0.14185578334520585,                                  0.03461242970295862,                                       0.005575127890886224,                                        0.21247012701006207,7821.5232438808525,0.6529348872106651, 7822.176178768063,1.8083106625540208e-09
               1.1840451706664576,                   0.013520655484622383,                    0.23281795506329392,       0.05078659331659424,       -0.0352422416007131,                   0.4742182809162184,                    0.719832112427886,                   0.2801123281038588,                                  0.14166038729279454,                                  0.03469964334119556,                                       0.004442115999813751,                                        0.20954619562234675, 7820.597779453885, 0.659427745224709,  7821.25720719911, 7.167190521875149e-10
               1.1838700738700412,                   0.014585616491388785,                     0.2317225891523711,       0.05078240549204316,      -0.03492256290469575,                  0.47411433872925424,                   0.7187316334089012,                  0.28115913422993877,                                  0.14206650453928393,                                  0.03435973628780172,                                      0.0020921039460854002,                                        0.21087485145490054, 7821.888908766145,0.6538765728918668,7822.5427853390365,2.6066293739954395e-09
                1.184686075430152,                    0.01509719269394033,                     0.2328274880593038,       0.05066979386122439,      -0.03467398386617937,                  0.47467871690142277,                   0.7201516457710544,                  0.27781816034688206,                                   0.1414538457918801,                                  0.03642122702137929,                                      0.0009212725437203021,                                        0.21160878565604832, 7821.524182612942, 0.655070862479482, 7822.179253475421,1.8100089788083885e-09
                 1.18588975614356,                   0.013317774895675226,                    0.23237059981028624,      0.050544931917814395,      -0.03519501670853309,                  0.47366633225912835,                   0.7193181197623719,                   0.2784373094656679,                                  0.14112972631051332,                                  0.03581611231340507,                                       0.004255127840014066,                                        0.21093591027321718,  7818.86837107184,0.6549049249016496, 7819.523275996741,1.2713830934221332e-10
                1.183315625117972,                   0.009576033141305049,                    0.22996144942263033,       0.04990804222434825,      -0.03621918382305356,                   0.4744834789117483,                   0.7201017023336852,                   0.2789397852617993,                                  0.14036632273471367,                                 0.035669388595053704,                                        0.00955765520511437,                                        0.21210945133707845, 7823.504199149858,0.6447630368787417, 7824.148962186737,1.3109646625676483e-08
               1.1850906802124919,                   0.016741027791777267,                     0.2319321503986505,      0.050912228055285114,     -0.034424614669966214,                   0.4735650444080538,                   0.7181922630288811,                   0.2807920348866058,                                   0.1422625047114735,                                 0.034557903107473004,                                       0.003653514016377878,                                        0.20917115570191427, 7821.726947458177,0.6588137486246867, 7822.385761206802,2.2168707981883726e-09
               1.1851922892327336,                   0.015238572209811205,                     0.2331609083628247,        0.0507335816531464,     -0.034551017788797656,                   0.4747858841324601,                   0.7200288328141297,                   0.2773762721474677,                                  0.14142755257965464,                                  0.03664666059773589,                                      0.0002803701777373524,                                        0.21392093568567985, 7822.180939781909,0.6505086344229654, 7822.831448416332,3.4906535241922606e-09
                1.184547446194984,                    0.01546348309771497,                    0.23266413079006898,      0.050795170011491364,      -0.03466944039668585,                    0.474340073900696,                   0.7195722958703443,                    0.279179442785132,                                  0.14182362314789768,                                 0.035616942889582656,                                      3.999373241609732e-05,                                        0.21167607138611033, 7821.909701204226,0.6546220922832295,7822.5643232965085, 2.661394935597522e-09
               1.1838802168443536,                   0.011501844523256578,                    0.23104557363537245,      0.050301921105065095,      -0.03555549450037376,                   0.4750122582721791,                   0.7190764535137867,                  0.27913589589979043,                                  0.14123912674225667,                                  0.03583243663726695,                                       0.002781388130542017,                                        0.21322438576560618, 7822.705348501804, 0.645952677748218, 7823.351301179552, 5.897318138619677e-09
                1.185205220933776,                   0.010719561977349445,                    0.23174668822289102,       0.05022106220562078,      -0.03585921191921765,                   0.4739972812914347,                   0.7200890774837677,                  0.27772118077033886,                                  0.14045417940904825,                                  0.03612284256118746,                                       0.003980783989587588,                                        0.21336680602272592, 7818.745688809911,0.6469980482834552, 7819.392686858195,1.1245951406366832e-10
               1.1839522850927466,                   0.010872397260278137,                    0.23122023172735148,       0.05036217911057378,     -0.035785139318296966,                  0.47473871428121417,                   0.7189790748428764,                   0.2796474208941838,                                  0.14128722015520725,                                  0.03546189189691132,                                       0.007269970258085964,                                        0.21168687581329118, 7823.917213982844,0.6496839915463363,7824.5668979743905,1.9813493110553538e-08
                1.184285429035574,                   0.012177146487655341,                    0.23284535712704432,      0.050621500893045845,     -0.035493392815520164,                  0.47446766328357115,                    0.720262953050461,                   0.2788474479046623,                                   0.1411145662053212,                                  0.03572946041242891,                                       0.004219636088313335,                                        0.20970503923301345, 7822.731489403341,0.6588339270786762, 7823.390323330419, 6.053511980892172e-09
                1.184003134716101,                   0.014699259625701856,                     0.2307459344037252,      0.050518523069250476,     -0.035127376784415076,                   0.4731226220887359,                   0.7191516713090008,                   0.2811520441663035,                                  0.14151303037769578,                                  0.03432793327636193,                                      0.0045080444532695696,                                         0.2103327276970856, 7819.845537672612,0.6523447529486448, 7820.497882425561,3.3779599378725304e-10
               1.1844932041170328,                   0.009936328156971343,                    0.23113743356788138,       0.05001748868847422,      -0.03597091295658056,                  0.47453917798625267,                   0.7205879542339011,                   0.2771897950757129,                                  0.14013580155176084,                                   0.0365586279622732,                                       0.005496713676444205,                                        0.20988465213988444, 7821.413427628344,0.6533694469636393,7822.0667970753075,1.6202441071761196e-09
               1.1848045219252414,                   0.010056569533421074,                    0.23250595090852777,      0.050197080275862394,      -0.03582701525349519,                  0.47521829660796167,                   0.7209121537940989,                  0.27615161712902936,                                  0.14028788429203473,                                  0.03733451317650706,                                       0.005355589978714416,                                        0.21312688346799616, 7822.851679831067,0.6494357430688924, 7823.501115574136,  6.82661555256127e-09
                1.185185234955906,                   0.015807349882382096,                    0.23256828337464683,       0.05067163195241997,      -0.03465748310653749,                  0.47364782811338835,                   0.7202027700264291,                   0.2784685146575692,                                   0.1413167651471907,                                  0.03571323429096205,                                      0.0015516320357257802,                                          0.211581270788914, 7818.648559241694,0.6544538694529536, 7819.303013111147,1.0205008413117366e-10
               1.1831110027470377,                   0.013446829729018955,                    0.23151350102418483,       0.05040274691804325,       -0.0351457554412577,                    0.474892176657718,                   0.7207313594890044,                  0.27863597428120745,                                  0.14108627297620657,                                   0.0359428398186883,                                       0.004239589027379776,                                         0.2113443222571871, 7820.657033098258,0.6517534523673864, 7821.308786550625, 7.604706897778621e-10
                1.184234959131838,                    0.01427778151558342,                     0.2339497423593265,       0.05090719242851327,     -0.034896438188400325,                  0.47485648177787615,                   0.7207985542190974,                  0.27836130073594634,                                  0.14152830117311935,                                   0.0357478440560309,                                      0.0035077964282750358,                                         0.2127920162745698, 7818.923808703257, 0.654955699623059, 7819.578764402881, 1.343855859887539e-10
                1.184223582357361,                   0.012128937966462828,                     0.2316704042834541,       0.05035595781261493,      -0.03531756702927741,                   0.4752004139334379,                   0.7196375843121855,                   0.2780144895880482,                                  0.14108598492425184,                                   0.0365914080509714,                                       0.003701496271633079,                                        0.20969916458598584, 7819.965386076998,0.6559071493992811, 7820.621293226397,3.8080618654739143e-10
                1.184607692471345,                    0.00895102870353545,                    0.23146199492773628,       0.04977173428744791,     -0.035975155037844264,                   0.4759350972579862,                   0.7211503725467255,                   0.2744399064998377,                                  0.13964932018413984,                                  0.03866712940606869,                                      0.0027037153062655322,                                        0.21448113912018313, 7821.013848326504,0.6434220580186475, 7821.657270384522,1.0865391133786008e-09
               1.1829652820273746,                   0.013838918490333299,                     0.2311920342020172,      0.050606522334921245,      -0.03533433420147958,                   0.4736717340115719,                   0.7196769054352924,                  0.28159734951796533,                                   0.1416695351841535,                                  0.03399680532139833,                                       0.005566264433900613,                                        0.20780666836636816,  7823.37324973529,0.6591921182513141, 7824.032441853542,1.1500596783971192e-08
               1.1850735539056574,                    0.01355101555683318,                    0.23211195603129736,      0.050415639303498794,      -0.03506000210958676,                    0.474257254115245,                    0.720320606362787,                  0.27735061314557213,                                  0.14088002711286204,                                 0.036367181625367805,                                      0.0012082412747244848,                                        0.21163051445743106, 7821.901107771468,0.6526915989427869,  7822.55379937041,2.6386224044237558e-09
               1.1837244830583498,                   0.012182338437959246,                    0.23143975680327403,       0.05045956102659033,      -0.03571746791568936,                  0.47351066685287707,                   0.7199501568706617,                  0.28066368307079353,                                  0.14111770764141826,                                  0.03440887921284873,                                       0.004634184823830516,                                        0.20894483104973616, 7820.361554257179,0.6568293920471192, 7821.018383649226,   5.6592339762103e-10
                1.185189818315298,                   0.010123523270000757,                     0.2310317145591758,       0.04987085819140502,      -0.03564607032405165,                   0.4756096188722576,                   0.7201869277285047,                    0.274960373380428,                                   0.1400338771959702,                                  0.03838952342966557,                                      0.0025307158508321857,                                        0.21449845540846924, 7820.077609508451,0.6425241733020223, 7820.720133681753, 4.260317953363993e-10
                1.184308532797689,                    0.01355379677919888,                    0.23267774030260918,       0.05050820018002655,      -0.03509015575636015,                  0.47475225947935046,                   0.7207353697752278,                   0.2776408406688514,                                  0.14102959035302567,                                  0.03633915617013787,                                      0.0012020332253123557,                                        0.21064395592712978,7822.6052132420955,0.6565232153319815, 7823.261736457427, 5.335392405454906e-09
               1.1847672008107955,                    0.01101303246122363,                    0.23217455285186142,       0.04994585976863075,      -0.03560396948556621,                  0.47520908748179796,                   0.7221397537303318,                   0.2743342925418297,                                  0.13965967625767378,                                 0.038399774037876235,                                      0.0019363023687546505,                                         0.2141865314354965, 7819.680200218121,0.6461829221199328, 7820.326383140241,2.8631846064369667e-10
               1.1841793582346676,                   0.010669126822836553,                     0.2308476280333231,      0.049856789492583375,     -0.035774131386613395,                   0.4748929490516789,                   0.7212158634621034,                  0.27607077237836336,                                  0.13994998052240545,                                   0.0373141536589551,                                       0.004953976138173752,                                        0.21158581824139405, 7822.070800764064,0.6487629817745479, 7822.719563745839,3.1266118964039274e-09
               1.1841567386236274,                   0.014204864282961749,                    0.23425131443424946,       0.05091239249550855,     -0.035004695350573045,                   0.4747602218119859,                    0.720951229343873,                   0.2784535159888778,                                  0.14151033962637147,                                 0.035865188363464376,                                      0.0019253504043686542,                                         0.2117695807171496, 7820.496228970675,  0.65819255470989, 7821.154421525384, 6.475094853447719e-10
               1.1838202236777602,                    0.01381879951571259,                     0.2329762699669568,        0.0506066394491656,     -0.035123931011411924,                  0.47456211098419143,                   0.7209940507819337,                  0.27847301664256596,                                   0.1411643196534738,                                  0.03582627747300533,                                      0.0015107551538811465,                                        0.21196926125500276, 7819.852912067618,0.6542209276726234,  7820.50713299529, 3.402962424566166e-10
               1.1842655064060157,                   0.011544619925287658,                     0.2324732516639966,       0.05034743425251159,      -0.03572671303368702,                    0.474293786552902,                    0.721031393511886,                   0.2779614630688851,                                  0.14052521878709795,                                  0.03627421550775055,                                       0.003224751061947924,                                        0.21105287009166276,  7819.29454338592,0.6545031145433573, 7819.949046500464,1.9469765300595469e-10
               1.1833505469270316,                   0.012180994966538376,                     0.2308903641440689,      0.050382997094537585,     -0.035616821824723754,                   0.4739996156413495,                   0.7198042542905853,                    0.280335841161729,                                   0.1411832628277468,                                  0.03478635732082308,                                       0.005870364392990581,                                        0.21012265396172108, 7821.349401730586,0.6526657820152435, 7822.002067512601,1.5197577141638635e-09
