galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.point_0.centre.centre_0,galaxies.source.point_0.centre.centre_1,      cosmology.H0,       log_likelihood,          log_prior,        log_posterior,                weight
              0.004978656138364357,             -0.006198945069982264,                 1.212053164798565,      2.0814728342498166,                     0.10279057437741525,                     0.13622856143146314,        0.01857992316581797,       0.013704267005475135,                    0.06141165919109925,                    0.07382164069699577,  73.9845195328977,  -12.521076101922347, 1.1110481725005512,  -11.410027929421796, 8.118873222513641e-10
              -0.03826005115269834,               -0.0769060709304709,                1.2571120130437419,      1.9156209332764442,                     0.19236162416662198,                      0.2630877223128317,        0.08897922593385266,        0.06286087243175813,                    0.04733138936155377,                   0.039279910440144956,111.44738715833657,  -13.775107784098426,  1.579059338490687,  -12.196048445607738, 2.316736922408759e-10
             -0.037420343309721237,              -0.04943997638657591,                1.2482220746650987,      1.9919871727987228,                     0.17797989914813447,                     0.20870488350005909,        0.04873806030982772,       0.047524451887558106,                   0.041840531210188346,                    0.06229980056581572,113.30166174135285,     -11.176347545113, 1.3112261548389346,   -9.865121390274066,3.1153292430579525e-09
             -0.031021465532301385,             -0.057204734300718464,                1.3026520441021856,      1.9839229539594168,                     0.20559598774352053,                      0.2942269815747753,        0.09592763121928904,        0.06027711063092002,                   0.062261929536651224,                    0.05997473223744318,119.19592838247937,  -12.713461779121316, 1.4508048272751806,  -11.262656951846136, 6.697978079313521e-10
             -0.021031323552306077,             -0.027519420547381754,                1.2767214064122294,       2.097325723397905,                      0.1953228262916009,                     0.22147193111615093,         0.0421289874094496,        0.05083263134765592,                    0.06083451910781265,                     0.0790057151527283,110.59225972207473,   -12.57785627622479, 1.0050888814830026,  -11.572767394741787, 7.670725533192244e-10
                 -0.03237039463081,              -0.06873221483899075,                 1.275461745067898,      1.9665524070242753,                     0.18029681957890686,                     0.27316101656116826,        0.08573251821481423,        0.04483281022845703,                    0.05765721277285206,                   0.057164126688596995,114.88445781483578,  -10.649378310295218, 1.4588880354615579,    -9.19049027483366, 5.276716754357889e-09
             -0.040730946951626344,              -0.05938885770108493,                1.2922795248637806,      2.0244021879268366,                     0.20915086031739347,                      0.2644776873653136,        0.07218437066883553,         0.0632118738989954,                    0.04664946997854933,                    0.06202244842557507,113.41946303039548,  -12.531554253490976, 1.3887929107217205,  -11.142761342769255, 8.034246577999227e-10
              -0.03534483917946121,              -0.05197278602309668,                1.2628154707402217,       2.041751749652513,                      0.1716290317154431,                     0.22907635769335852,        0.05289663644911862,       0.034318778395165984,                   0.047238960823844156,                    0.06817514978510496,113.75481407258127,  -13.359742519330936,   1.23234308640887,  -12.127399432922067, 3.509680337649879e-10
              -0.02591727456889378,              -0.04433802957275417,                1.2742336477562632,       2.077878445867152,                     0.16204488171340642,                     0.23068642297323344,        0.05696692050397591,        0.03177530013338902,                   0.054343225207631886,                    0.06217892326728981, 117.6608816024345,  -10.926510634152256, 1.1399512108092411,   -9.786559423343014, 3.999509600066361e-09
             -0.020214088293204882,             -0.029035957842107708,                1.2485747354248904,       2.010436894869074,                      0.1852252426794666,                     0.22653399292026088,        0.05800914717418021,         0.0541108337606063,                    0.05782300591748878,                    0.07378886826067899,  95.5353401258975,  -11.986131361363464, 1.2237810178341406,  -10.762350343529324,1.3861789796944056e-09
             -0.028041964655773428,             -0.031723291978098374,                  1.27672371274274,      2.2264915137057537,                     0.16252916223218414,                     0.19021412394035217,        0.00919229655769005,       0.020071738591890376,                    0.04922246347625975,                    0.08362534237686454,110.14421386091763,  -13.645192312904706, 0.4521060093584887,  -13.193086303546218,2.6381427554521223e-10
