galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.bulge.centre.centre_0,galaxies.lens_0.bulge.centre.centre_1,galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.mass.slope,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.bulge.centre.centre_0,galaxies.lens_1.bulge.centre.centre_1,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0790273186056052,0.0083667092104025,0.0804847966965603,0.0080716700277383,0.0611027743406175,-0.1225914205287773,0.0085521604397082,1.8347197313150572,4.880814787826931,0.0585011172498867,-0.1315025790264846,1.6890368321415834,2.160804830526053,0.0151849704046605,-0.0049781380447006,-0.018637213763321,0.0122729859309243,-0.0212572230145412,-0.0534205329408963,0.1228288864231748,0.1949160492651449,0.0210633993685622,0.1977954683456182,2.4137381914864746,0.0053543842474962,0.3041100638716599,0.1129715016202407,-0.2172390027783924,0.3107619228804944,0.374380415878824,0.4064756574584676,0.2838255198188328,0.1487251366766148,1.7204479882032038,31150.935597021715,169.6422457204741,31320.57784274219,0.0001
0.0777360523843868,0.0091087939657215,0.079712435557839,0.0084817544699711,0.0604170690698027,-0.1223696956708096,0.0090013395737176,1.796332859642927,4.773173559208603,0.0635583449223299,-0.1198095636197838,1.704651795023481,2.129180952957929,0.0163737146311564,0.0060043807480943,-0.0566205906487004,-0.0860370542587765,-0.0173177979441718,-0.0473753399528171,0.1061328116591952,0.2016660545430139,0.0207404612046998,0.1893097139405758,2.392089879620017,0.0712847819910185,0.2608010341505916,0.0975885902990245,-0.2219244053032859,0.2870127604147557,0.331251651413356,0.4086658740812824,0.2680149921501369,0.1419861537828325,1.547272494275179,31147.817655698476,165.58083330840904,31313.39848900689,0.0001
0.0785412321075722,0.0120514993589816,0.0794883408448302,0.0089980010254751,0.0726516667467364,-0.1273310639712241,0.0086772054812623,1.8141628839153925,4.876827226681558,0.0705170115400595,-0.1330246866198693,1.6930802665032705,2.157632104805422,0.0136082156798877,0.0056745010928735,-0.0180086455368785,-0.0226530561300789,-0.021704628590701,-0.0504016865855583,0.1025676589731733,0.1954015829507148,0.0200823375119618,0.2034124620880152,2.4604032258047135,0.0299730922309199,0.1994439183102425,0.1213066849064258,-0.2243324554089311,0.3079136278089386,0.3618275195279067,0.4038206662093514,0.2748606203530813,0.1525731212702225,1.6728425348097442,31157.396098041077,170.77484816492756,31328.170946206006,0.0001
0.0777156447343375,0.0085188222216254,0.0790096792310931,0.0100645783274165,0.0624313154803305,-0.1232264923434934,0.0099228091744039,1.6735243048381383,4.719171908399744,0.0659401756095052,-0.1264837611278648,1.6958801585574077,2.146489272085181,0.0138740866907849,0.0030260418317294,-0.085007076307394,-0.0181613577981003,-0.0201515041179561,-0.0507099535212175,0.1057298441433856,0.202628122927606,0.018304321926529,0.2139478121145963,2.524505903950233,0.0006740750713359,0.144209883449081,0.1108878955464632,-0.2268966805083991,0.2934089258911448,0.3537689150132664,0.418393390702755,0.2744796058685315,0.1466647395401412,1.6740849299758531,31157.02050585954,161.55812805355148,31318.57863391309,0.0001
0.0787411028447255,0.0126197173342304,0.0782630075898496,0.0102673701135948,0.0676437486758492,-0.1244782873106587,0.0091702100288033,1.76325875497524,4.807808103923511,0.0707900633463901,-0.127882176839034,1.7050162022043351,2.13423647598635,0.0157601976833663,0.0100119838965384,0.0165407160391285,-0.0946533178743701,-0.0204991873074272,-0.0476648307526302,0.1224131045472189,0.1831729543785575,0.0207103733903176,0.1956921202544358,2.433321605539039,0.0626546390066233,0.3027754168378344,0.1108455358412278,-0.2201130483524355,0.2963684615840166,0.3492678666969245,0.3991151848688256,0.2618671861970754,0.1433992608700486,1.4978542292530737,31153.928243832604,163.48958862127617,31317.41783245388,0.0001
0.0758255370131383,0.0081277425623958,0.0796022803456954,0.0101680756993532,0.0575939292634839,-0.1151064297112176,0.0090660002367819,1.7643826224850685,4.867459109460449,0.0708810371456774,-0.1234523883316066,1.6888343623054536,2.1578614852324955,0.0175257697641902,0.0047813321734369,-0.1176422061570598,0.0454857073168512,-0.0211534415860209,-0.0491947250765063,0.1390239442918649,0.1716343281703949,0.0199766190018534,0.1995566326940421,2.4018726956993466,0.032429603297593,0.2055840650545252,0.1214274154362776,-0.2274064447470397,0.3013223317588974,0.3459316189193521,0.4199809063129067,0.2769144939379754,0.1436093474170247,1.630596722931716,31147.836416390564,166.79832343149715,31314.63473982206,0.0001
0.0748411403038468,0.0108355450719258,0.0789615952126833,0.0094789779824997,0.0606072897776147,-0.1288483117826435,0.0085780082756616,1.8249367727473356,4.920422935795915,0.0655514441820138,-0.120718975904257,1.7034034834672325,2.127821060502359,0.0143376252083989,0.0072770024370064,-0.038195507465385,-0.0314180457435148,-0.0200738432937166,-0.0475254454766818,0.1298184912923172,0.1974571060958827,0.0187944522558091,0.2053913278072671,2.536123283811162,0.1302758577456486,0.2509216340493563,0.1006190147025242,-0.2159667328625306,0.2994903072759721,0.3524894544803737,0.4262204399262116,0.2863045026848299,0.1379113988822943,1.6513998002096564,31151.22351152893,175.18487443547917,31326.40838596441,0.0001
0.0834323776423509,0.0127832956812837,0.0793205903684737,0.0103132300474037,0.070474812585367,-0.1222774661148443,0.0087108169981015,1.819569671531549,4.842149109387851,0.0660325311285651,-0.12870419379906,1.6985572524310684,2.152226258101412,0.0169119461911209,-0.0004180050437354,-0.0406744780822405,-0.0148512813975307,-0.0182958023608777,-0.0478358737279298,0.1292645854798336,0.1788213999910105,0.020798236596026,0.1954215634888496,2.393834758057717,-0.0750112505018628,0.263156880312041,0.1096063581688471,-0.2165288262488257,0.3049160892202882,0.3608705275594708,0.40892120257315,0.2817831606636303,0.1474448152474914,1.7282807383683,31144.558432970454,168.41947588696894,31312.97790885743,0.0001
0.0785864657902717,0.0085436744920075,0.0802708982307952,0.0105621776215691,0.0654697805289759,-0.1185585196304876,0.0090453341510575,1.7954491059488535,4.768822221645861,0.066571977446765,-0.1257604876314596,1.700990169217396,2.1427175511909553,0.0136994163688877,0.0030369502798684,-0.067863270830046,-0.0507107690694673,-0.0177074319477543,-0.0503890075378541,0.1296062321700299,0.1946033956416018,0.0211949560996035,0.1876611494458271,2.460113664094786,0.0731625932645084,0.1433674295706405,0.1029043897203658,-0.2216494201872252,0.3001067641810749,0.3482076017437524,0.4227789873654447,0.2798098052573148,0.1383789494032459,1.6066940055401957,31147.426663711307,163.78902846462012,31311.215692175927,0.0001
0.0789555035708226,0.0095612500886339,0.078980670498061,0.0112775862386688,0.0654730349988002,-0.1258199808373511,0.0083173984322217,1.870992173208532,4.906701551470514,0.0600573547052091,-0.1213440707750916,1.7083913697947863,2.1228599059719304,0.0141967463908913,0.0010616640499688,-0.0731543320854643,-0.0569511010851926,-0.0170173499263784,-0.0489035711254554,0.1096606972289811,0.1942864090618755,0.0180057147242309,0.2076197854355455,2.59728014068605,-0.0146899331877561,0.2771668433621321,0.0869478402415144,-0.2165716684376853,0.2954563884763234,0.3329139307313865,0.4091959735826244,0.266499433152539,0.1411765204259212,1.5863876083530015,31153.930118436892,181.97567888809976,31335.90579732499,0.0001
0.0788415596853883,0.0080551916191223,0.0780633792901431,0.0078681278661114,0.0689375715223226,-0.1252739781369643,0.0095924399116848,1.7281581050846226,4.697382502440169,0.0673553450544485,-0.1273551783298153,1.697322844164733,2.14571785667365,0.0132357952578147,0.0044410255267305,-0.0031079594340682,-0.0237426395637764,-0.0190443650031295,-0.0521049182048035,0.0970665601553733,0.2035233521243722,0.0189233108115003,0.2032938703956602,2.565044406375403,0.1247173972658611,0.2067839992605923,0.1072283603717334,-0.2180928377748172,0.3027286895702936,0.3562155997806333,0.4022903009510494,0.2823460227224746,0.1512275044637106,1.7046142748869146,31153.096794536705,162.66424870146216,31315.76104323817,0.0001
0.0758396903198292,0.0074799854813148,0.0810261994112169,0.0107338287678137,0.0637668545834593,-0.1206085644570866,0.00900841006795,1.7852863403614958,4.8071878859923665,0.0641023521439799,-0.1240128014977369,1.7005133682150035,2.137457920509163,0.0130732449407623,0.0032428707773632,-0.0088565084994668,0.0064112473171693,-0.0196758266225195,-0.0515536897243813,0.1227360947285662,0.1840077591502905,0.0181012157602728,0.2106081934217683,2.5946507165041224,0.1019406376885096,0.1910322534710991,0.0981734748201529,-0.2166098950977305,0.303972600530649,0.3547134532897115,0.4109676767804422,0.271625943335529,0.1436825457697316,1.5571124903024902,31155.774084594035,172.00672556424655,31327.78081015828,0.0001
0.0753668995980736,0.0094900229761879,0.0800920216401582,0.0097011560256426,0.0625399834955421,-0.127894711813831,0.0099899199444958,1.6692378616406562,4.743773781022936,0.0613523407237804,-0.1219620422627078,1.6956293116628756,2.144618187534809,0.0155242005321815,0.0021859967049473,-0.0228893914183854,0.0099567548806554,-0.019974901163583,-0.0481038475072847,0.1152088111201103,0.1821281204403596,0.0183426502569603,0.2080713529434295,2.53023817977238,0.1423427358422704,0.2455080204077899,0.1053306804105242,-0.2175714135102582,0.3029780650605371,0.3682208538973429,0.4075570626559159,0.2870957416602236,0.1528017431664786,1.8850934518450495,31149.818694842204,159.95397970544914,31309.772674547658,0.0001
0.0831616531151579,0.0115073702942048,0.0800257904221243,0.0087229956967455,0.0677802853218898,-0.1284376048356196,0.008410489489528,1.8527489992720627,4.910273565135342,0.069149138959898,-0.1407026287315011,1.6905157268606503,2.1681626157221667,0.0081858811846447,0.004076409335924,-0.0272507845665489,-0.0263257086271865,-0.0197180129041443,-0.0526831824145878,0.1006348662084314,0.2095172702207381,0.0217970200620554,0.1969885352152172,2.403890661964832,0.0776039415897624,0.1375833113623182,0.1276031276907673,-0.224565088733953,0.3123704848537917,0.3632138623004144,0.4122991490271109,0.2784410895025017,0.1502803854757061,1.6914487259205089,31151.212050101392,170.5089432259836,31321.720993327377,0.0001
