galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.mass.einstein_radius,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0416452470679393,-0.1299765868578397,0.0043566869214044,0.0554049522555329,-0.0790995086410462,0.0813735422008975,0.0071574496344552,1.7964928220680074,2.7929706833948327,5.620180827785185,0.0277228163520922,0.0077758813989811,0.0186861314606185,-0.4532349954926645,1.090038712833709,0.23622170679891,0.4998293205205646,-0.2851045729540017,0.0991746446138943,0.0880933406279159,0.1649954620855228,0.0028983106392068,-0.0599642257775606,0.5807509945584575,-0.0017458114455501,-0.0420621218231255,1.1881992639476322,0.5800379426812301,4.525045417277077,27940.519181798347,563.0480867832068,28503.567268581555,0.0001
0.0545252666930046,-0.1286854772085278,0.0039311687079439,0.0580945041323075,-0.0789832355235795,0.0810467818849889,0.0071486525680047,1.7979731569618105,2.9902616443094376,5.701444590839211,0.0300361666016948,0.0100616078562326,0.0298010242233805,-0.4331323703028525,1.128394277190718,0.2393797156868807,0.4996559000205058,-0.2947944147003544,0.0986637448363952,0.049298439922675,0.1829268752278663,0.0025006335091405,-0.0525583773600253,0.5717724368228624,-0.0032101734703047,-0.0422083565876032,1.1745229511859163,0.6295154349938176,4.737305735005713,27946.77256759636,640.6025816724723,28587.37514926883,0.0001
0.0501388758544174,-0.1242544530275075,0.0042112666774162,0.0554399208638464,-0.0843011895068976,0.0809493359874266,0.0072748227062807,1.799215676823744,2.860589749789386,5.60757466269154,0.0228721102919282,0.0066905534370481,0.0239347021752507,-0.4440433995658463,0.9618257358518209,0.2247102555289635,0.4993813363436453,-0.2866884517203755,0.1058009660750654,0.0724350904984331,0.1805433017162978,0.0025143001913148,-0.0842275613747446,0.5753864916430974,-0.0031329756139936,-0.0424636067791858,1.1931774992044115,0.6322711514848058,4.7255845826985015,27942.704613096605,623.0969459162956,28565.8015590129,0.0001
0.0517601524871281,-0.1299316398358597,0.0040626228196944,0.0601952080150596,-0.0882006281164828,0.0812448461087133,0.0075111420132258,1.799336747206992,2.8855508380509125,5.74954407200685,0.0190555189678741,0.0101457470338482,0.0586071427539917,-0.4828022965936091,1.218935043585981,0.2612340171644168,0.4998017778297376,-0.2847958119328833,0.105674316634368,0.0663975290770122,0.1858304097708586,0.002493870379635,-0.0885186004757652,0.5713072651787646,-0.0037617219474923,-0.0435285186173182,1.205539530875397,0.649337152994512,4.673244381238999,27945.965677586628,633.5898494769874,28579.555527063618,0.0001
0.0519865565288909,-0.1276752133418664,0.0041680340342969,0.0614443924578834,-0.0895584547678232,0.0821023205553935,0.0071251498012697,1.8000799255744775,2.861925099849925,5.692165792141467,0.0207681376377818,0.0137287203048586,0.0318451527490808,-0.4491358402072534,1.1483946212664806,0.2398451234681566,0.4994676387966,-0.2822513431490016,0.1025673421602777,0.0660291542299485,0.1699001453304445,0.0024431806967968,-0.0540229169106067,0.5813272354291987,-0.0034259630907377,-0.0437842889140109,1.1973632935418412,0.6478407050810489,4.734033083889922,27942.165514845543,636.3998178149106,28578.565332660455,0.0001
0.0509938340891439,-0.1186428085716363,0.0044521204478517,0.0586717036939499,-0.0869831289522813,0.0825894852732062,0.006488143210397,1.7983365001346538,2.755414288514616,5.568676402335871,0.0203391564823754,0.0090926311000801,0.0289625745147532,-0.4573099755655639,1.2083547350504793,0.2493804034970565,0.4997388431984707,-0.3016676679438229,0.1032350605615838,0.0769331404327553,0.1603580177770398,0.0017803303286163,-0.0487106251924148,0.5537080445394296,-0.0027210029899742,-0.0435239068651094,1.1664826017863463,0.7831406303811097,5.0353891242207425,27938.225856762347,774.0556131499617,28712.28146991231,0.0001
0.0522452832923342,-0.1267689398739355,0.0041738084567493,0.05543881318601,-0.0817082179715672,0.0823162209991063,0.0065643133703312,1.7976842830393491,2.842655433470047,5.657532034685386,0.0283382109242666,0.0058015842244205,0.0093813866024376,-0.4404314115731825,1.1458163939640644,0.2348302283455459,0.4990342307405243,-0.2909114670071071,0.101976009345375,0.0444525507687193,0.1616914749630858,0.0023092566418914,-0.0629294878157276,0.5783646399090461,-0.0033344064188219,-0.043485233393518,1.182723662828754,0.6789876281820241,4.766861716910881,27942.44817291107,660.2108409297413,28602.65901384081,0.0001
0.0470211728508729,-0.1174827977080693,0.0047344631183516,0.0511926061012171,-0.0926544721625661,0.0803141155255825,0.006808763568662,1.800309595548696,2.645107390431904,5.523123449787331,0.0148023660567723,0.0033654523574819,0.0772593848850088,-0.4835648615901444,1.0760703471481383,0.255717298540066,0.4997731414170034,-0.2868629198501101,0.1018028822530422,0.0752419890195065,0.1531736939409293,0.0019048289354529,-0.1041547911178021,0.5699580056669642,-0.0033528218915979,-0.0439346477014991,1.2071116506726525,0.7511593191751298,5.072328381550243,27934.613013019043,724.2045611070901,28658.817574126133,0.0001
0.0430110823152585,-0.1269958305592515,0.0039737005543377,0.0563202215728953,-0.0855478517176663,0.082538273799085,0.0072395393776738,1.7983823213862729,2.9152696723222595,5.791196894571165,0.0226908339676106,0.0071631633511261,0.0979116034203437,-0.4950133857953971,1.0493908505551393,0.2432044471233924,0.4999510565539408,-0.2873721313247334,0.109748370812882,0.0678388285219357,0.1736475646864114,0.0022867109454588,-0.1228711034374117,0.572080668458763,-0.002907918807766,-0.0434726753335435,1.228119422723093,0.6735003192752458,4.868166547489864,27945.334184646323,674.586869342141,28619.921053988463,0.0001
0.0567982654264492,-0.1324540700320739,0.0041757981560626,0.0563306907245786,-0.0841617646936573,0.0811853516258591,0.0076320725252178,1.798216813964005,2.866474453117082,5.631802292766718,0.024217486904307,0.0079494865551315,0.0132949193445544,-0.4477340105198653,1.0916524471349556,0.2306954766501267,0.4995347713729957,-0.3018165867696042,0.1055903689117725,0.0667576644218732,0.1938303781094936,0.0025696924924324,-0.060439831254075,0.5614114594693058,-0.0035907110821405,-0.0428674882282224,1.1801686237009117,0.6244287124105818,4.749604868603106,27942.72716815581,616.363221495613,28559.09038965142,0.0001
