galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.bulge.centre.centre_0,galaxies.lens_0.bulge.centre.centre_1,galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.bulge.centre.centre_0,galaxies.lens_1.bulge.centre.centre_1,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,galaxies.lens_1.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0622526975946735,0.0026212626486841,0.0803055847919687,0.0089979013459801,0.065396232132032,-0.1291435943108219,0.0654501218745607,-0.0896789305490143,0.0089850036508004,1.7565595109403194,4.836306173519295,1.7837776880245466,0.0079396899241806,0.0220321865205476,0.0266185843729679,-0.0108470182295536,-0.0129143386942199,-0.0428975082794737,0.1159964484729625,0.2311074981514258,0.0187897146528857,0.0507283002363929,0.0088068093660749,0.2783842444039842,3.3212679893644577,0.0006212015477108,-0.1981455153184682,0.2598150067711348,0.3360360892398876,0.422648535507336,0.2482209639003603,0.1253211696955735,1.486606784387956,31004.732099972472,230.42847635057973,31235.16057632305,0.0001
0.0617505751710071,0.0024497734627388,0.0779560299963773,0.0090502757364803,0.0723761914847262,-0.1214686182958069,0.0661227741440376,-0.0898720504411167,0.0086354462025087,1.7918846961485344,4.961752683406059,1.7842104516845354,0.0081121557825082,0.0216216349608455,-0.1348958102572588,0.0188868864089629,-0.0142528447206607,-0.0428867884471875,0.113284755718057,0.2319707378645205,-0.0303972868014596,-0.0266525440996551,0.0080356759030966,0.3009443042584095,3.3560763049844384,0.0001551360473159,-0.1985053517504323,0.2602594881766839,0.3349019111240449,0.4189926336033202,0.2497581788961374,0.1254121039039476,1.446954446654435,31003.610303640256,246.72291534179507,31250.33321898205,0.0001
0.0633714947355338,0.0029184543979492,0.0795115928307178,0.0082908441508863,0.0662842653765572,-0.1210445233317567,0.0681063962071916,-0.0911126991379881,0.0088694239289002,1.7719406395956492,4.879262299591172,1.7846007728007849,0.0065467645229728,0.0228142674719191,-0.2323694604499095,0.0735601008015492,-0.0131120391628422,-0.0438108792108686,0.1206679158008618,0.198342899053616,0.2070412764312958,-0.1607420282345012,0.0094825466877085,0.2654934987179785,3.239723425542822,7.430718059980961e-05,-0.1961252002397804,0.2639916122481239,0.335765584221364,0.4093922973343565,0.2488694314768179,0.1264584127770117,1.499627536042378,31010.514054711093,226.49668180254736,31237.01073651364,0.0001
0.0609737143109805,0.0014767285013675,0.0791153576258618,0.0083073935172709,0.0648906873642325,-0.1243099832677381,0.0659042522608569,-0.0907754821063904,0.0083829678676999,1.8231544068103545,4.989849238845393,1.784940392692708,0.0060054467168392,0.0227717287209553,-0.1175992874036119,0.0316422218380154,-0.0141928972024276,-0.0437830026097742,0.1051976428377243,0.2085708498290382,-0.229655557095666,-0.0171669990593929,0.0074486045533554,0.3137261748183534,3.4446109714991806,5.797517093153867e-05,-0.1988392758085835,0.262744669149979,0.3249997125469213,0.4322836626688958,0.2507770634700199,0.1262625871533713,1.5440892578869876,31009.175422312983,259.577407198879,31268.75282951186,0.0001
0.0639826907050989,0.0013459763924389,0.0806232471303019,0.0101967975975532,0.067051479050586,-0.131403408214808,0.0692479333629016,-0.0870923510481277,0.009613410258576,1.6822926354711685,4.829513607642366,1.7866636466914465,0.0086729245737585,0.0255143855627182,-0.0981720728201881,0.0061542190879185,-0.010971344100739,-0.044410072790346,0.0931157442383572,0.2357761774481711,-0.0753857623037202,0.3387438621300764,0.0078616927533823,0.3025731597675657,3.408889811696395,0.0001212209630231,-0.1988606493784851,0.2623041380871537,0.3403676535728461,0.4116541239368573,0.2546386251315098,0.1279931182532567,1.651682607994149,31007.043094387573,236.56064445726545,31243.60373884484,0.0001
0.062806110016882,0.0014925558112441,0.0812304664513612,0.0104729126335634,0.0651318731658557,-0.1170836391708462,0.0676730708483653,-0.0863577127254604,0.0088161274328526,1.7721214945421095,4.8970816989224435,1.7838033145806824,0.0112363677341999,0.0224543851646331,0.0404568624439545,0.0316706520004396,-0.0134365312404522,-0.043927524397451,0.1018906950199124,0.2151387725541888,-0.4350001742606324,0.2436760589011213,0.0075145587650725,0.3116088787706353,3.4555617545587083,0.00037059470454,-0.1995498848615672,0.2614183473428818,0.3258548320413607,0.4028448268407614,0.2422390948626639,0.1257912700604899,1.4263658592255428,30999.602082846777,251.12978257158375,31250.73186541836,0.0001
0.0628741409971219,0.0024211869700319,0.0785692686819495,0.0087755705756525,0.0628209972251542,-0.1270535215805849,0.0684882028322637,-0.0937679527751092,0.0086333821138038,1.802445369730888,4.946245448534201,1.7847769101735542,0.0039908937583275,0.024213785900391,-0.1404473569962383,-0.1799540987563526,-0.0135529750051143,-0.0446404551777617,0.0939054129662219,0.2204068160482094,0.0705481020450257,-0.2845654535170039,0.0075975947506837,0.3116697827874391,3.447938629428802,0.000291075275608,-0.1999273934047614,0.2633942171058764,0.3364334801217249,0.4235448783725073,0.2412402100162702,0.1273498173596275,1.4612207037595657,31004.553682072517,255.3169754411364,31259.870657513653,0.0001
0.0655788383309446,0.0006247399208364,0.0789440362227335,0.0082438758273798,0.0598996024386192,-0.1234008435160525,0.0692505752288977,-0.0887725257171899,0.0114601233655747,1.510082686736962,4.576249451531764,1.7865911891577044,0.0064709570693747,0.0252793679047552,0.0638226943242311,-0.0941960371212266,-0.0104388923609643,-0.0458412226273404,0.0818392223631803,0.2305349387535168,0.0545579545089847,-0.051888259862461,0.0069166714870303,0.333663906443131,3.4835095705191197,6.664165769337306e-05,-0.1994225675175346,0.2631399027709599,0.3260046402599671,0.4121445960629029,0.2541651597150774,0.137725994672733,1.7568364572206965,30997.89788356187,238.0880401610555,31235.985923722925,0.0001
0.0643653031577903,0.0009422780185235,0.0787577148197627,0.0097779176213485,0.0696972759866291,-0.1239679494512759,0.0663027898241262,-0.0995059502719248,0.0101209668325378,1.6157795735312708,4.799277090039829,1.7859673431179577,0.0016605977155627,0.0216781800345123,0.0044195811307934,-0.138255221080033,-0.0136553999159023,-0.0460140375277783,0.116122075390684,0.2317057534681887,-0.5214383755216961,0.1024257286771431,0.0078384751098207,0.3156263279769637,3.3158271034381652,0.0005891125991876,-0.1964916169432747,0.2663685737232966,0.3259971753844861,0.4226675246695007,0.2465265530835475,0.1283162585626592,1.460986393304286,30998.087840386877,231.410067059936,31229.497907446817,0.0001
0.0607174977476067,0.0027911725306695,0.0773279134589705,0.0111574268803278,0.0706968451609478,-0.1231189201043303,0.0654180271416609,-0.0909620099649455,0.0099169218191926,1.6430437167633916,4.782786350958636,1.784330081767968,0.0071545214501032,0.0224983398700178,0.0914386800150375,0.0252148297655776,-0.0145820366436005,-0.0438999313560625,0.0987248550995505,0.2153742619785175,0.2240395589140165,0.0087116140285027,0.0088740688608049,0.2806574394455551,3.330528078482649,0.0004291278715453,-0.1998662359625319,0.2626953734257317,0.3224651334980609,0.411597782432987,0.2513155748208041,0.1311979197628326,1.572916478255176,31004.437317593587,219.369948761238,31223.807266354823,0.0001
